,rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
15060,185379,[13C].[14C][17C]([16C])[15C][15N].[17O].[18O],[14C][17C]([16C])[15C][15N],CC(C)CN,0.34891704583997935,0.7686363605765332
15080,185424,[13C].[14C][17C]1([16C][18O])[15C][15N][17O]1,[14C][17C]1([16C][18O])[15C][15N][17O]1,CC1(CO)CNO1,0.503904739936414,0.8267234998460851
15100,185496,[13C].[14C][17C]1([18O][17O])[15C][15N][16C]1,[14C][17C]1([18O][17O])[15C][15N][16C]1,CC1(OO)CNC1,0.409385089542492,0.9226558146309024
15120,185642,[13C].[14C][17C]1([17O])[18O][15C]1[15N].[16C],[14C][17C]1([17O])[18O][15C]1[15N],CC1(O)OC1N,0.44731379944620386,0.8603732961233211
15140,185676,[13C].[14C][17C]1[18O][15C]1[15N][17O][16C],[14C][17C]1[18O][15C]1[15N][17O][16C],CC1OC1NOC,0.11665408840658001,0.966041595866119
15160,185721,[13C].[14C][17C](=[17O])[15C]1[18O][15N]1[16C],[14C][17C](=[17O])[15C]1[18O][15N]1[16C],CC(=O)C1ON1C,0.23130676007586468,0.9404308553891819
15180,185782,[13C].[14C][17C]([16C])[15C]1[15N][17O][18O]1,[14C][17C]([16C])[15C]1[15N][17O][18O]1,CC(C)C1NOO1,0.327062702409517,0.8980141376312213
15200,185815,[13C].[14C][17C]12[16C][17O][18O][15C]1[15N]2,[14C][17C]12[16C][17O][18O][15C]1[15N]2,CC12COOC1N2,0.6503241399614833,0.8594457331118495
15220,185999,[13C].[14C][17C]1[18O][15N][15C]1[17O].[16C],[14C][17C]1[18O][15N][15C]1[17O],CC1ONC1O,0.4654505551025117,0.656010701576823
15240,186071,[13C].[14C][17C][15C]([15N][16C])[17O][18O],[14C][17C][15C]([15N][16C])[17O][18O],CCC(NC)OO,0.39915613513341414,0.684973701052141
15260,186123,[13C].[14C][17C][15C]([15N]=[16C])[17O][18O],[14C][17C][15C]([15N]=[16C])[17O][18O],CCC(N=C)OO,0.4469784257289577,0.6658615136165692
15280,186241,[13C].[14C][17C](=[16C])[15C]([15N])[17O][18O],[14C][17C](=[16C])[15C]([15N])[17O][18O],CC(=C)C(N)OO,0.37166768536636696,0.7791501265117236
15300,186539,[13C].[14C][17C]([17O])[15C]=[15N][18O][16C],[14C][17C]([17O])[15C]=[15N][18O][16C],CC(O)C=NOC,0.16486675756310482,0.9376015475887381
15320,186623,[13C].[14C][17C]([17O])[15C]=[15N][16C][18O],[14C][17C]([17O])[15C]=[15N][16C][18O],CC(O)C=NCO,0.1913966888861129,0.8604280914991931
15340,186679,[13C].[14C][17C]1([16C][18O])[15C]=[15N][17O]1,[14C][17C]1([16C][18O])[15C]=[15N][17O]1,CC1(CO)C=NO1,0.5723211772803539,0.7200977485937551
15360,187206,[13C].[14C][17C](=[15C])[17O][15N][18O][16C],[14C][17C](=[15C])[17O][15N][18O][16C],CC(=C)ONOC,0.2093808929494944,0.860831428565969
15380,187351,[13C].[14C][17C](=[15C])[17O][16C][15N][18O],[14C][17C](=[15C])[17O][16C][15N][18O],CC(=C)OCNO,0.15041479983737432,0.923733180751387
15400,187578,[13C].[14C][17C]=[15C][18O][15N]=[17O].[16C],[14C][17C]=[15C][18O][15N]=[17O],CC=CON=O,0.146947958954032,0.9070077949228437
15420,187640,[13C].[14C][17C]([17O])=[15C][18O][15N][16C],[14C][17C]([17O])=[15C][18O][15N][16C],CC(O)=CONC,0.24512990109730923,0.9016447927159892
15440,187691,[13C].[14C][17C](=[15C][18O])[15N]=[16C].[17O],[14C][17C](=[15C][18O])[15N]=[16C],CC(=CO)N=C,0.2794724251247738,0.8009019412163395
15460,187862,[13C].[14C][17C]1=[15C][17O][15N]1.[16C].[18O],[14C][17C]1=[15C][17O][15N]1,CC1=CON1,0.2463148884193649,0.7773768485978723
15480,188230,[13C].[14C][17C]=[15C][15N]=[17O].[16C].[18O],[14C][17C]=[15C][15N]=[17O],CC=CN=O,0.35033700789413386,0.7575545836097284
15500,188304,[13C].[14C][17C](=[15C][15N])[18O][16C][17O],[14C][17C](=[15C][15N])[18O][16C][17O],CC(=CN)OCO,0.1636080176211629,0.8912916151570573
15520,188377,[13C].[14C][17C]([18O])=[15C][15N]1[16C][17O]1,[14C][17C]([18O])=[15C][15N]1[16C][17O]1,CC(O)=CN1CO1,0.1807649975994301,0.8455370897096616
15540,188474,[13C].[14C][17C]1=[15C][15N]([18O][17O])[16C]1,[14C][17C]1=[15C][15N]([18O][17O])[16C]1,CC1=CN(OO)C1,0.1532508368226224,0.9194822131998497
15560,189328,[13C].[14C][17C]1[17O][15N]1[18O].[15C][16C],[14C][17C]1[17O][15N]1[18O],CC1ON1O,0.27253714348014246,0.8493976271286626
15580,189389,[13C].[14C][17C]([15N])[17O][18O][16C][15C],[14C][17C]([15N])[17O][18O][16C][15C],CC(N)OOCC,0.1940926746696914,0.8913957343036454
15600,189596,[13C].[14C][17C]1[18O][15N]1[16C][15C].[17O],[14C][17C]1[18O][15N]1[16C][15C],CC1ON1CC,0.19174144215725944,0.9593199913114154
15620,189890,[13C].[14C][17C]([16C][15C])[15N][18O].[17O],[14C][17C]([16C][15C])[15N][18O],CC(CC)NO,0.5015100175771435,0.5894446184724484
15640,190416,[13C].[14C][17C]([15N])[18O][15C][16C][17O],[14C][17C]([15N])[18O][15C][16C][17O],CC(N)OCCO,0.20183115601002768,0.8966536037154661
15660,190633,[13C].[14C][17C]1([16C][15C][18O])[15N][17O]1,[14C][17C]1([16C][15C][18O])[15N][17O]1,CC1(CCO)NO1,0.40325267313946433,0.9155913044767404
15680,191029,[13C].[14C][17C]([15N])([18O])[17O][15C][16C],[14C][17C]([15N])([18O])[17O][15C][16C],CC(N)(O)OCC,0.34495333999571,0.9874139090179259
15700,191140,[13C].[14C][17C]([18O])[15N][16C][15C][17O],[14C][17C]([18O])[15N][16C][15C][17O],CC(O)NCCO,0.2465387083846155,0.8881429472140159
15720,191286,[13C].[14C][17C]1[16C][15C][17O][15N]1[18O],[14C][17C]1[16C][15C][17O][15N]1[18O],CC1CCON1O,0.5420704126889613,0.5871061539040874
15740,191568,[13C].[14C][17C][18O][15C]1[16C][15N][17O]1,[14C][17C][18O][15C]1[16C][15N][17O]1,CCOC1CNO1,0.17584957331718212,0.976124029094948
15760,191652,[13C].[14C][17C](=[15N])[16C][15C]([17O])[18O],[14C][17C](=[15N])[16C][15C]([17O])[18O],CC(=N)CC(O)O,0.2634640374843935,0.8306854417399784
15780,192112,[13C].[14C][17C]1[17O][18O][15N]1[15C][16C],[14C][17C]1[17O][18O][15N]1[15C][16C],CC1OON1CC,0.2880482550651761,0.8262686248210264
15800,192159,[13C].[14C][17C]12[17O][15N]1[15C][16C][18O]2,[14C][17C]12[17O][15N]1[15C][16C][18O]2,CC12ON1CCO2,0.4959553686941687,0.8197519684438337
15820,192309,[13C].[14C][17C]([17O])([18O])[15N]1[15C][16C]1,[14C][17C]([17O])([18O])[15N]1[15C][16C]1,CC(O)(O)N1CC1,0.49223567404354557,0.944047613075782
15840,192450,[13C].[14C][17C](=[17O])[16C][15C][15N].[18O],[14C][17C](=[17O])[16C][15C][15N],CC(=O)CCN,0.29918112311303874,0.8214288749886575
15860,192795,[13C].[14C][17C]1[17O][15N]1[15C]([16C])[18O],[14C][17C]1[17O][15N]1[15C]([16C])[18O],CC1ON1C(C)O,0.3550263986215863,0.8105074086626922
15880,192839,[13C].[14C][17C]1=[15N][15C]([16C][17O])[18O]1,[14C][17C]1=[15N][15C]([16C][17O])[18O]1,CC1=NC(CO)O1,0.14590278985193614,0.9427772682467929
15900,192950,[13C].[14C][17C]1[16C][15C]([18O])[15N]1.[17O],[14C][17C]1[16C][15C]([18O])[15N]1,CC1CC(O)N1,0.2932411081715728,0.9454398946637178
15920,193290,[13C].[14C][17C][18O][15N][15C]1[16C][17O]1,[14C][17C][18O][15N][15C]1[16C][17O]1,CCONC1CO1,0.16317649335370546,0.9887346005067724
15940,193412,[13C].[14C][17C]1=[15N][15C]([17O][18O])[16C]1,[14C][17C]1=[15N][15C]([17O][18O])[16C]1,CC1=NC(OO)C1,0.1411912259403588,0.9471042574724698
15960,193927,[13C].[14C][17C][17O][16C][15C]=[15N].[18O],[14C][17C][17O][16C][15C]=[15N],CCOCC=N,0.218377923766105,0.9386855955417542
15980,194675,[13C].[14C][17C]([15C][16C])[18O][15N]=[17O],[14C][17C]([15C][16C])[18O][15N]=[17O],CC(CC)ON=O,0.216480235197594,0.8896735751482453
16000,194729,[13C].[14C][17C][15C][16C][18O][15N].[17O],[14C][17C][15C][16C][18O][15N],CCCCON,0.14609409988870442,0.926271979179263
16020,194802,[13C].[14C][17C]([15C][16C][17O])[15N][18O],[14C][17C]([15C][16C][17O])[15N][18O],CC(CCO)NO,0.2675049528952324,0.9141788292274946
16040,194898,[13C].[14C][17C]1[15C][16C][15N][17O]1.[18O],[14C][17C]1[15C][16C][15N][17O]1,CC1CCNO1,0.3448516792359007,0.7632598125569481
16060,195143,[13C].[14C][17C]1([17O][15N])[15C][16C]1.[18O],[14C][17C]1([17O][15N])[15C][16C]1,CC1(ON)CC1,0.46477495447579975,0.8282137322172296
16080,195409,[13C].[14C][17C]([17O][15N])[15C]1[16C][18O]1,[14C][17C]([17O][15N])[15C]1[16C][18O]1,CC(ON)C1CO1,0.4273435010017369,0.6879124397760851
16100,195470,[13C].[14C][17C]([17O])[15C]([18O])[16C][15N],[14C][17C]([17O])[15C]([18O])[16C][15N],CC(O)C(O)CN,0.4781935445802064,0.858406816736437
16120,195836,[13C].[14C][17C]([15N])[15C]([16C])[17O][18O],[14C][17C]([15N])[15C]([16C])[17O][18O],CC(N)C(C)OO,0.4029491698550676,0.9368837369246689
16140,195893,[13C].[14C][17C]([15N][18O])[15C]1[16C][17O]1,[14C][17C]([15N][18O])[15C]1[16C][17O]1,CC(NO)C1CO1,0.2845693141445353,0.8199245583459287
16160,196041,[13C].[14C][17C]1[16C][15C]1[17O][15N]=[18O],[14C][17C]1[16C][15C]1[17O][15N]=[18O],CC1CC1ON=O,0.20599884861135534,0.8936971299361539
16180,196471,[13C].[14C][17C]1[17O][15N][15C]1[16C].[18O],[14C][17C]1[17O][15N][15C]1[16C],CC1ONC1C,0.5379293061886232,0.7305594761633045
16200,196517,[13C].[14C][17C]12[17O][15N][15C]1[16C][18O]2,[14C][17C]12[17O][15N][15C]1[16C][18O]2,CC12ONC1CO2,,
16220,196555,[13C].[14C][17C]1[18O][15N]2[17O][16C][15C]12,[14C][17C]1[18O][15N]2[17O][16C][15C]12,CC1ON2OCC12,,
16240,196646,[13C].[14C][17C]1[15C]2[16C][15N]21.[17O].[18O],[14C][17C]1[15C]2[16C][15N]21,CC1C2CN21,0.2080862335032622,0.963279413966243
16260,197690,[13C].[14C][17C](=[15C][16C])[18O][17O][15N],[14C][17C](=[15C][16C])[18O][17O][15N],CC(=CC)OON,0.3854363351329976,0.6908273596115359
16280,197755,[13C].[14C][17C]([18O])=[15C][16C][17O][15N],[14C][17C]([18O])=[15C][16C][17O][15N],CC(O)=CCON,0.1588253016209737,0.9007362038885633
16300,199471,[13C].[14C][17C]([15N]=[17O])[18O][15C]=[16C],[14C][17C]([15N]=[17O])[18O][15C]=[16C],CC(N=O)OC=C,0.32816345068865527,0.8041438637936706
16320,200553,[13C].[14C][17C]1[17O][15N]([15C]=[16C])[18O]1,[14C][17C]1[17O][15N]([15C]=[16C])[18O]1,CC1ON(C=C)O1,0.16406505265664215,0.9736133637892801
16340,201785,[13C].[14C][17C]1([15C]=[16C])[17O][15N][18O]1,[14C][17C]1([15C]=[16C])[17O][15N][18O]1,CC1(C=C)ONO1,0.4071868311231951,0.834885402219922
16360,204605,[13C].[15C].[16C][17O][15N][18O][14C][17C],[16C][17O][15N][18O][14C][17C],CONOCC,0.09726555742776366,0.9919075256027506
16380,204688,[13C].[15C].[16C][15N][17C](=[17O])[14C][18O],[16C][15N][17C](=[17O])[14C][18O],CNC(=O)CO,0.2960250711689416,0.7332314641421279
16400,204766,[13C].[15C].[16C]=[15N][17C][14C][18O].[17O],[16C]=[15N][17C][14C][18O],C=NCCO,0.17399007145191833,0.8995524728287899
16420,204933,[13C].[15C].[15N][16C][17C](=[17O])[14C][18O],[15N][16C][17C](=[17O])[14C][18O],NCC(=O)CO,0.461724206322069,0.5804512563731541
16440,205254,[13C].[15C][18O][14C][17C]([16C])[15N]=[17O],[15C][18O][14C][17C]([16C])[15N]=[17O],COCC(C)N=O,0.30226089338897966,0.8647494406260408
16460,205428,[13C].[15C][17O][17C]1[14C][18O][16C][15N]1,[15C][17O][17C]1[14C][18O][16C][15N]1,COC1COCN1,0.2313789487019362,0.8702330985506175
16480,205662,[13C].[15N][17C]1[14C][18O][15C][17O]1.[16C],[15N][17C]1[14C][18O][15C][17O]1,NC1COCO1,0.39514914025751735,0.781424655823747
16500,205701,[13C].[15N][17C]1[14C][18O][15C][17O][16C]1,[15N][17C]1[14C][18O][15C][17O][16C]1,NC1COCOC1,0.5704650166045391,0.7748686380208627
16520,205883,[13C].[15C][15N]([17O])[17C][14C][18O].[16C],[15C][15N]([17O])[17C][14C][18O],CN(O)CCO,0.32577296937459516,0.9080022970123056
16540,205941,[13C].[15C][15N][17C]1[14C][18O][16C][17O]1,[15C][15N][17C]1[14C][18O][16C][17O]1,CNC1COCO1,0.4050206867072083,0.8816216683999416
16560,206046,[13C].[15C][15N]1[17O][17C]([16C])[14C][18O]1,[15C][15N]1[17O][17C]([16C])[14C][18O]1,CN1OC(C)CO1,0.2943949047327173,0.8067158607367478
16580,206089,[13C].[15C][15N][17C]1([16C][17O])[14C][18O]1,[15C][15N][17C]1([16C][17O])[14C][18O]1,CNC1(CO)CO1,0.4172068312227741,0.7730056870394971
16600,206193,[13C].[15C][15N][17C](=[16C])[14C][18O][17O],[15C][15N][17C](=[16C])[14C][18O][17O],CNC(=C)COO,0.16851205087360657,0.8962215434493241
16620,206398,[13C].[16C].[17C][14C][18O][17O][15C][15N],[17C][14C][18O][17O][15C][15N],CCOOCN,0.17691984847306966,0.9080189601562629
16640,206479,[13C].[16C][17C][14C][18O][15N]1[15C][17O]1,[16C][17C][14C][18O][15N]1[15C][17O]1,CCCON1CO1,0.15744710353827687,0.9291647308573872
16660,206521,[13C].[17O][15C][15N]1[16C][17C]1[14C][18O],[17O][15C][15N]1[16C][17C]1[14C][18O],OCN1CC1CO,0.2085699554742904,0.9535718355235278
16680,206629,[13C].[16C][17C]1[14C][18O][15C]([15N])[17O]1,[16C][17C]1[14C][18O][15C]([15N])[17O]1,CC1COC(N)O1,0.28744411699536254,0.8063871792007147
16700,206764,[13C].[15C]=[15N][17C][14C][18O][17O].[16C],[15C]=[15N][17C][14C][18O][17O],C=NCCOO,0.12210124078725675,0.9300724339367539
16720,206883,[13C].[15C]=[15N][16C][17C](=[17O])[14C][18O],[15C]=[15N][16C][17C](=[17O])[14C][18O],C=NCC(=O)CO,0.2777520834527757,0.7705653214694063
16740,207018,[13C].[16C].[17C][14C][18O][17O][15C]=[15N],[17C][14C][18O][17O][15C]=[15N],CCOOC=N,0.15681606262315825,0.9674057274404023
16760,207074,[13C].[18O][14C][17C]1[16C][17O][15C]=[15N]1,[18O][14C][17C]1[16C][17O][15C]=[15N]1,OCC1COC=N1,0.2315821976733502,0.8307414813217757
16780,207352,[13C].[15C][17C]([14C][18O][16C])[15N][17O],[15C][17C]([14C][18O][16C])[15N][17O],CC(COC)NO,0.3184665645561795,0.8171064888454874
16800,207420,[13C].[15C][17C]([14C][18O][17O])[15N][16C],[15C][17C]([14C][18O][17O])[15N][16C],CC(COO)NC,0.3128767403483395,0.8231119190806533
16820,207456,[13C].[15C][17C]([14C][18O])[15N]1[16C][17O]1,[15C][17C]([14C][18O])[15N]1[16C][17O]1,CC(CO)N1CO1,0.4701908398348241,0.6566137692653181
16840,207613,[13C].[15C][17C]1([16C][15N])[14C][18O][17O]1,[15C][17C]1([16C][15N])[14C][18O][17O]1,CC1(CN)COO1,0.535933324061332,0.7919092957521339
16860,207793,[13C].[16C][17C]1([17O][15N])[14C][18O][15C]1,[16C][17C]1([17O][15N])[14C][18O][15C]1,CC1(ON)COC1,0.38170355501140785,0.9088498015675627
16880,207863,[13C].[16C].[17O][15C][17C]1=[15N][18O][14C]1,[17O][15C][17C]1=[15N][18O][14C]1,OCC1=NOC1,0.19202019337023982,0.840816249591569
16900,207901,[13C].[16C][15N]1[18O][14C][17C]12[15C][17O]2,[16C][15N]1[18O][14C][17C]12[15C][17O]2,CN1OCC12CO2,0.4585781354321025,0.7641152847244097
16920,207973,[13C].[14C]1[18O][16C][17C]12[15C][17O][15N]2,[14C]1[18O][16C][17C]12[15C][17O][15N]2,C1OCC12CON2,0.34271082949485226,0.9736786074464353
16940,208067,[13C].[16C][15N][17C]12[14C][18O][15C]1[17O]2,[16C][15N][17C]12[14C][18O][15C]1[17O]2,CNC12COC1O2,0.3433720961556562,0.8591542844447011
16960,208130,[13C].[15N][16C][18O][14C][17C][15C]=[17O],[15N][16C][18O][14C][17C][15C]=[17O],NCOCCC=O,0.19474053597348187,0.8731896801721796
16980,208210,[13C].[16C].[17O]=[17C]1[14C][18O][15N][15C]1,[17O]=[17C]1[14C][18O][15N][15C]1,O=C1CONC1,0.338052640000933,0.7261828388978466
17000,208248,[13C].[16C][17O][15N]1[15C][17C]1[14C][18O],[16C][17O][15N]1[15C][17C]1[14C][18O],CON1CC1CO,0.15237743153622813,0.9703383863032463
17020,208288,[13C].[16C][15N]1[15C][17C]1[14C][18O][17O],[16C][15N]1[15C][17C]1[14C][18O][17O],CN1CC1COO,0.17424530084610398,0.9671939768723883
17040,208328,[13C].[16C]=[15N][15C][17C]1[14C][18O][17O]1,[16C]=[15N][15C][17C]1[14C][18O][17O]1,C=NCC1COO1,0.1486451479447276,0.9193907414106743
17060,208370,[13C].[15N][15C][17C]([14C][18O])[16C][17O],[15N][15C][17C]([14C][18O])[16C][17O],NCC(CO)CO,0.5146271478537355,0.7768573791012723
17080,208447,[13C].[16C]=[17C]1[14C][18O][15N]([17O])[15C]1,[16C]=[17C]1[14C][18O][15N]([17O])[15C]1,C=C1CON(O)C1,0.34756143333513356,0.8090489005513248
17100,208509,[13C].[16C]=[15N][15C]1[17C][14C][18O]1.[17O],[16C]=[15N][15C]1[17C][14C][18O]1,C=NC1CCO1,0.24661208877623006,0.8668198719652607
17120,208556,[13C].[15N][15C]1[17C][14C][18O][17O]1.[16C],[15N][15C]1[17C][14C][18O][17O]1,NC1CCOO1,0.5176934275713425,0.8059962703367392
17140,208587,[13C].[16C][17O][15C]1[15N][17C]12[14C][18O]2,[16C][17O][15C]1[15N][17C]12[14C][18O]2,COC1NC12CO2,0.21679161315387055,0.9521292830898165
17160,208619,[13C].[16C]=[15N][15C]([17O])[17C]1[14C][18O]1,[16C]=[15N][15C]([17O])[17C]1[14C][18O]1,C=NC(O)C1CO1,0.34273527621562944,0.8138346327110095
17180,208654,[13C].[17O][15C]1[17C]2[14C][18O][15N]1[16C]2,[17O][15C]1[17C]2[14C][18O][15N]1[16C]2,OC1C2CON1C2,0.4642103171133085,0.975604648434604
17200,208796,[13C].[16C].[18O][14C][17C]1[15C]=[15N][17O]1,[18O][14C][17C]1[15C]=[15N][17O]1,OCC1C=NO1,0.22395587283766932,0.8819690435664578
17220,208839,[13C].[16C][15N]=[15C][17C][14C][18O][17O],[16C][15N]=[15C][17C][14C][18O][17O],CN=CCCOO,0.056369675301926034,0.9646369091912356
17240,208865,[13C].[16C][17C]([17O])([14C][18O])[15C]=[15N],[16C][17C]([17O])([14C][18O])[15C]=[15N],CC(O)(CO)C=N,0.5441719628132532,0.8479348988913018
17260,208900,[13C].[14C]1[18O][17O][17C]12[15C]=[15N][16C]2,[14C]1[18O][17O][17C]12[15C]=[15N][16C]2,C1OOC12C=NC2,0.36060743056968164,0.9827222630321839
17280,209121,[13C].[15C]=[17C]([14C][18O][16C])[17O][15N],[15C]=[17C]([14C][18O][16C])[17O][15N],C=C(COC)ON,0.22212382646988438,0.8433653478448353
17300,209171,[13C].[15C]=[17C][14C][18O][16C][15N].[17O],[15C]=[17C][14C][18O][16C][15N],C=CCOCN,0.13324792667060398,0.9560617675197529
17320,209265,[13C].[15C]=[17C]1[14C][18O][15N][17O][16C]1,[15C]=[17C]1[14C][18O][15N][17O][16C]1,C=C1CONOC1,0.39155031671755014,0.6717328386128393
17340,209366,[13C].[15N][18O][14C][17C]=[15C][17O].[16C],[15N][18O][14C][17C]=[15C][17O],NOCC=CO,0.2718372670193491,0.7543412600734557
17360,209410,[13C].[15N][16C][17O][15C]=[17C]1[14C][18O]1,[15N][16C][17O][15C]=[17C]1[14C][18O]1,NCOC=C1CO1,0.11452684808335992,0.9399672913885457
17380,209546,[13C].[15N][15C]=[17C]1[14C][18O]1.[16C].[17O],[15N][15C]=[17C]1[14C][18O]1,NC=C1CO1,0.16367509037904068,0.8721534592201113
17400,209591,[13C].[16C][15N][15C]=[17C][14C][18O].[17O],[16C][15N][15C]=[17C][14C][18O],CNC=CCO,0.24599668326513568,0.8936224654227799
17420,209633,[13C].[16C]=[15N][15C]=[17C]1[14C][18O][17O]1,[16C]=[15N][15C]=[17C]1[14C][18O][17O]1,C=NC=C1COO1,0.1293470143842927,0.9028551693845951
17440,209885,[13C].[15C]#[17C][14C][18O][17O][15N].[16C],[15C]#[17C][14C][18O][17O][15N],C#CCOON,0.21325681070401417,0.8389850663469692
17460,210060,[13C].[14C]1[17C][15N][18O]1.[15C][16C].[17O],[14C]1[17C][15N][18O]1,C1CNO1,0.5895131381181045,0.5969393685967375
17480,210080,[13C].[15C][16C].[17O][15N]=[17C][14C][18O],[17O][15N]=[17C][14C][18O],ON=CCO,0.14699912039524635,0.8955445339121869
17500,210111,[13C].[15C][16C][17O][15N][18O][14C][17C],[15C][16C][17O][15N][18O][14C][17C],CCONOCC,0.18955180313554157,0.9635230833104184
17520,210175,[13C].[15C][16C][15N]1[17O][17C][14C][18O]1,[15C][16C][15N]1[17O][17C][14C][18O]1,CCN1OCCO1,0.260441664652457,0.8250921174057156
17540,210198,[13C].[15C][16C][15N]=[17C]1[14C][18O]1.[17O],[15C][16C][15N]=[17C]1[14C][18O]1,CCN=C1CO1,0.14038848130640424,0.9630117755932729
17560,210334,[13C].[15C][16C][17C]1([15N][17O])[14C][18O]1,[15C][16C][17C]1([15N][17O])[14C][18O]1,CCC1(NO)CO1,0.46022531221486296,0.7644040458190328
17580,210567,[13C].[16C][15C][18O][14C][17C]=[15N][17O],[16C][15C][18O][14C][17C]=[15N][17O],CCOCC=NO,0.16620593993588406,0.9357263649254596
17600,210594,[13C].[14C]1[18O][15C][16C][15N]2[17O][17C]12,[14C]1[18O][15C][16C][15N]2[17O][17C]12,C1OCCN2OC12,0.5724594528385755,0.747091310893564
17620,210716,[13C].[16C][15C][17O][17C]1([15N])[14C][18O]1,[16C][15C][17O][17C]1([15N])[14C][18O]1,CCOC1(N)CO1,0.26210053479095136,0.8891346724619801
17640,210760,[13C].[15N][16C][15C][17O][17C]1[14C][18O]1,[15N][16C][15C][17O][17C]1[14C][18O]1,NCCOC1CO1,0.2577525201721619,0.8623456487759076
17660,210833,[13C].[15N][17C]1[14C][18O][17O][15C][16C]1,[15N][17C]1[14C][18O][17O][15C][16C]1,NC1COOCC1,0.40482712389078884,0.746754238623541
17680,210964,[13C].[15N][17C][14C][18O][15C]1[16C][17O]1,[15N][17C][14C][18O][15C]1[16C][17O]1,NCCOC1CO1,0.15658757103345178,0.9297859124136564
17700,211045,[13C].[17O]=[15C][16C][15N]1[17C][14C][18O]1,[17O]=[15C][16C][15N]1[17C][14C][18O]1,O=CCN1CCO1,0.24075882074982874,0.8506341407171889
17720,211146,[13C].[16C][15C][15N]1[17C][14C][18O]1.[17O],[16C][15C][15N]1[17C][14C][18O]1,CCN1CCO1,0.24185041511077116,0.8674502443566214
17740,211166,[13C].[17C][14C][18O][16C][15C][15N]=[17O],[17C][14C][18O][16C][15C][15N]=[17O],CCOCCN=O,0.08841127492573643,0.9564535831875285
17760,211190,[13C].[18O][14C][17C][15N]1[15C][16C][17O]1,[18O][14C][17C][15N]1[15C][16C][17O]1,OCCN1CCO1,0.14861645867386353,0.9143533159438981
17780,211239,[13C].[14C]1[18O][17O][17C]1[15N]1[15C][16C]1,[14C]1[18O][17O][17C]1[15N]1[15C][16C]1,C1OOC1N1CC1,0.2427044496647017,0.9636596266153818
17800,211308,[13C].[17O]=[17C]1[14C][18O][15N][15C][16C]1,[17O]=[17C]1[14C][18O][15N][15C][16C]1,O=C1CONCC1,0.3985714664349601,0.6725877695790143
17820,211480,[13C].[16C][15C]1[15N][17C][14C][18O]1.[17O],[16C][15C]1[15N][17C][14C][18O]1,CC1NCCO1,0.35992971825249104,0.7443629244069577
17840,211518,[13C].[15N][15C]1[16C][17C][14C][18O]1.[17O],[15N][15C]1[16C][17C][14C][18O]1,NC1CCCO1,0.5694287424050092,0.812384394326693
17860,211588,[13C].[16C][15C]([17O])[15N][17C]1[14C][18O]1,[16C][15C]([17O])[15N][17C]1[14C][18O]1,CC(O)NC1CO1,0.24459945649682763,0.8877124080284128
17880,211612,[13C].[14C]1[18O][17C]1=[15N][15C]1[16C][17O]1,[14C]1[18O][17C]1=[15N][15C]1[16C][17O]1,C1OC1=NC1CO1,0.1278273314336557,0.948965726477121
17900,211661,[13C].[17O][15C]1[16C][17C]([14C][18O])[15N]1,[17O][15C]1[16C][17C]([14C][18O])[15N]1,OC1CC(CO)N1,0.18773279514300248,0.9096032958458588
17920,211880,[13C].[16C][15C]=[15N][17C]1[14C][18O][17O]1,[16C][15C]=[15N][17C]1[14C][18O][17O]1,CC=NC1COO1,0.12644905949069082,0.9511252067496963
17940,211937,[13C].[15N]=[15C][16C][17C][14C][18O].[17O],[15N]=[15C][16C][17C][14C][18O],N=CCCCO,0.07216763419448724,0.9601390021158032
17960,212244,[13C].[16C][15C][17C][14C][18O][15N].[17O],[16C][15C][17C][14C][18O][15N],CCCCON,0.200351830852902,0.9144533901934543
17980,212273,[13C].[16C][15C][17C]1([15N])[14C][18O][17O]1,[16C][15C][17C]1([15N])[14C][18O][17O]1,CCC1(N)COO1,0.38497215990672334,0.9166283823197309
18000,212306,[13C].[15N][17C]1[14C][18O][17O][16C][15C]1,[15N][17C]1[14C][18O][17O][16C][15C]1,NC1COOCC1,0.5564296797071249,0.7652290636252017
18020,212349,[13C].[17O][17C]1[14C][18O][15N][16C][15C]1,[17O][17C]1[14C][18O][15N][16C][15C]1,OC1CONCC1,0.3796922073516562,0.7638013398780964
18040,212466,[13C].[17O][15N][18O][14C][17C]1[15C][16C]1,[17O][15N][18O][14C][17C]1[15C][16C]1,ONOCC1CC1,0.11050396692588692,0.972587620831803
18060,212610,[13C].[15N][17C]12[14C][18O][15C]1[16C][17O]2,[15N][17C]12[14C][18O][15C]1[16C][17O]2,NC12COC1CO2,,
18080,212703,[13C].[16C][15C]1[17O][18O][14C][17C]1[15N],[16C][15C]1[17O][18O][14C][17C]1[15N],CC1OOCC1N,0.5486838960546866,0.755436429920825
18100,212739,[13C].[15N][16C][15C]([17O])[17C]1[14C][18O]1,[15N][16C][15C]([17O])[17C]1[14C][18O]1,NCC(O)C1CO1,0.2822213358695907,0.8185766635339001
18120,212812,[13C].[14C]1[18O][15N]2[17O][15C]3[16C][17C]132,[14C]1[18O][15N]2[17O][15C]3[16C][17C]132,C1ON2OC3CC132,0.4487311675046354,0.6852645432662554
18140,212998,[13C].[16C][15C]1[15N][17C]1[14C][18O][17O],[16C][15C]1[15N][17C]1[14C][18O][17O],CC1NC1COO,0.25206407534376607,0.8504683848385005
