,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
24480,119914,10.0,C[15C]1[17C][18O][14C@@H](c2ccccc2)[15N][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17O]1,CC1CO[C@@H](c2ccccc2)N[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.09154413232101132,0.9749162689936811
24500,119905,10.0,C[15C]1[17O][17C]1[15N]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@@H]([18O])c1ccccc1,CC1OC1N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](O)c1ccccc1,0.10187236890626601,0.9676641856671633
24520,298740,10.0,C[15C][15N][17C]([18O])=[14CH]c1ccccc1,CCNC(O)=Cc1ccccc1,0.30425863451738805,0.7675685716798784
24540,211168,10.0,C[15C]1[15N][17O][17C][14C@@H](c2ccccc2)[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1NOC[C@@H](c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1263259993523929,0.9437612501042092
24560,83849,10.0,C[15C]12[16C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[17C]13[17O][14C@@H](c1ccccc1)[18O][15N]23,CC12[C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)C13O[C@@H](c1ccccc1)ON23,0.08318987721155162,0.968558008867671
24580,251802,10.0,C[15C]1([17O][15N][14C@@H]([17C])c2ccccc2)[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(ON[C@@H](C)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06578035036996056,0.9790107433553991
24600,120660,10.0,C[15C]([17C][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)=[15N][14C@@H]([18O])c1ccccc1,CC(COCc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](O)c1ccccc1,0.04714396981901632,0.9770794821165626
24620,120436,10.0,C[15C]12[18O][14C@@H](c3ccccc3)[15N]1[17C]2[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC12O[C@@H](c3ccccc3)N1C2Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.06032938455154256,0.9719817530167473
24640,210560,10.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][14C@@H]([17C][15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)O[C@@H](CN)c1ccccc1,0.13055972305177957,0.9489448231449088
24660,243506,10.0,O=C1c2ccccc2CN1c1ccc([16CH]=[17C][14C@@H](c2ccccc2)[15N]2[17O][18O]2)cc1,O=C1c2ccccc2CN1c1ccc(C=C[C@@H](c2ccccc2)N2OO2)cc1,0.14412753569177217,0.924198000292682
24680,210834,10.0,C[15C]([17O])[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[15N][18O][14C@@H]1c1ccccc1,CC(O)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1NO[C@@H]1c1ccccc1,0.1678851471250219,0.9289257226797981
24700,191068,10.0,C[15C]([17O])[16C@H]([18O][17C](=[15N])[14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)[C@H](OC(=N)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.21257521550155314,0.8332006302961446
24720,191147,10.0,C[15C]1[17O][17C]([14CH]c2ccccc2)[15N]([18O])[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1OC(Cc2ccccc2)N(O)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10991163741443709,0.9491212177237387
24740,13472,10.0,C[15C]12[15N][17C]1([16CH]c1ccc(N3Cc4ccccc4C3=O)cc1)[17O][18O]2,CC12NC1(Cc1ccc(N3Cc4ccccc4C3=O)cc1)OO2,0.07930197928064678,0.9743453387082656
24760,13285,10.0,C[15C]1([17C][17O])[15N][18O]1,CC1(CO)NO1,0.45062215963354424,0.7777044337378436
24780,13323,10.0,C[15C]1([18O][16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][17C]1=[17O],CC1(OCc2ccc(N3Cc4ccccc4C3=O)cc2)NC1=O,0.06593988680164155,0.9692567937204705
24800,132422,10.0,C[15C]1([17C][16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][14C@@H](c2ccccc2)[15N][18O]1,CC1(CCc2ccc(N3Cc4ccccc4C3=O)cc2)O[C@@H](c2ccccc2)NO1,0.07627670759730222,0.9867663653646405
24820,13598,10.0,C[15C]1([15N][17O])[18O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(NO)OC1=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.08365779711340679,0.9577989988981567
24840,82807,10.0,C[15C]1[15N][17C][18O][14C@H](c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1NCO[C@H](c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.14723623135873876,0.8780417037474503
24860,12668,10.0,C[15C]1[17C][18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1,CC1CO[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1,0.10239923198364873,0.9473250444542477
24880,12443,10.0,C[15C]1[17C][15N]1,CC1CN1,0.3608529612658892,0.890534513988665
24900,12904,10.0,C[15C]([15N]=[18O])[17C]1[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N=O)C1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06659107566087988,0.9690098395577443
24920,13106,10.0,C[15C]([15N]=[17O])[17C]([18O])=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N=O)C(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.08327689301810895,0.9815595009372549
24940,82696,10.0,C[15C]([17O][14C@H]([18O])c1ccccc1)[16C@@H]([17C]=[15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O[C@H](O)c1ccccc1)[C@@H](C=N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.19034286539346074,0.8922144508112227
24960,130665,10.0,C[15C][17O][14C@@H](c1ccccc1)[15N]([17C])[18O],CCO[C@@H](c1ccccc1)N(C)O,0.4191132073476605,0.8006953297482357
24980,130389,10.0,C[15C][18O][16C@@H]([15N][14C@@H]([17O])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CCO[C@@H](N[C@@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17568225280177652,0.8783925768938583
25000,15551,10.0,C[15C]=[17C][15N],CC=CN,0.09952155428240532,0.9478671756411775
25020,131172,10.0,C[15C]1[18O][17C][15N]1[14C@@H]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1OCN1[C@@H](OCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.14201993738658084,0.8995068571893758
25040,130831,10.0,C[15C]1[17O][14C@@H](c2ccccc2)[15N][17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CC1O[C@@H](c2ccccc2)NC[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.07140534621000842,0.9646779067266839
25060,130912,10.0,C[15C][15N]([17C])[14C@@H]([17O][18O])c1ccccc1,CCN(C)[C@@H](OO)c1ccccc1,0.420150649899537,0.7533432974090332
25080,124626,10.0,C[15C]1=[17C]([15N]2[18O][14C@H]2c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1=C(N2O[C@H]2c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.17041303536641086,0.8909502757302646
25100,123932,10.0,C[15C]1([17C][15N][14C@@H]([18O])c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(CN[C@@H](O)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06516066538310368,0.9626902483760658
25120,123943,10.0,C[15C]1([17C])[17O][15N]([14C@@H]([18O])c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(C)ON([C@@H](O)c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12088477282745073,0.9663059703799253
25140,130049,10.0,O=C1c2ccccc2CN1c1ccc([16C@@H]2[17C]=[15N][14C@H](c3ccccc3)[17O][18O]2)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C=N[C@H](c3ccccc3)OO2)cc1,0.04587903226559384,0.9857628489197099
25160,129914,10.0,O=C1c2ccccc2CN1c1ccc([16CH][15N]2[18O][17O][14C@H]2c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CN2OO[C@H]2c2ccccc2)cc1,0.06533295935865431,0.9723516624219656
25180,219860,10.0,[15N][16C@H]([18O][17C][14C@H]([17O])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,N[C@H](OC[C@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1187272773888556,0.9551108581073655
25200,219987,10.0,O=C1c2ccccc2CN1c1ccc([16CH][17C][14C@H]([17O][15N][18O])c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CC[C@H](ONO)c2ccccc2)cc1,0.11740302504634312,0.9273059775439719
25220,300386,10.0,C[15C]=[15N][18O][17C](=[14CH]c1ccccc1)[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC=NOC(=Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.19872897946161602,0.8547764606750217
25240,46616,10.0,C[15C]1=[15N][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1[18O][14CH]c1ccccc1,CC1=N[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1OCc1ccccc1,0.2242204258488728,0.8837571898807137
25260,131631,10.0,C[15C][17C]1=[15N][14C@H](c2ccccc2)[17O][18O]1,CCC1=N[C@H](c2ccccc2)OO1,0.21585606185634118,0.9214362847651787
25280,131345,10.0,C[15C]1[17O][14C@@H](c2ccccc2)[15N]1[18O][16C@@H]([17C])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1O[C@@H](c2ccccc2)N1O[C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08570605736579961,0.9581290670283181
25300,219793,10.0,[15N][17C]([18O])[14C@H]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,NC(O)[C@H](OCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09300214825016624,0.9807624722056028
25320,131831,10.0,C[15C][17C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][14C@@H](c2ccccc2)[15N]1[18O],CCC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O[C@@H](c2ccccc2)N1O,0.09458069674681173,0.9654303471677389
25340,206118,10.0,C[15C][15N]([17O])[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[18O][14C@@H]1c1ccccc1,CCN(O)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1O[C@@H]1c1ccccc1,0.15533899389598763,0.9082783709487091
25360,248427,10.0,C[15C]12[18O][17C]13[17O][16C@H](c1ccc(N4Cc5ccccc5C4=O)cc1)[15N]2[14C@@H]3c1ccccc1,CC12OC13O[C@H](c1ccc(N4Cc5ccccc5C4=O)cc1)N2[C@@H]3c1ccccc1,0.08327764365151984,0.984631879903815
25380,246402,10.0,C[15C]1=[15N][14C@H](c2ccccc2)[17C](=[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][18O]1,CC1=N[C@H](c2ccccc2)C(=Cc2ccc(N3Cc4ccccc4C3=O)cc2)OO1,0.14415194277812748,0.931951090385826
25400,248561,10.0,C[15C]12[17O][17C]1[14C@@H](c1ccccc1)[15N]2[18O],CC12OC1[C@@H](c1ccccc1)N2O,0.23132098340867283,0.8895965041859868
25420,108967,10.0,C[15C]1[17C][15N]([14CH]c2ccccc2)[18O][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1CN(Cc2ccccc2)OO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.05228073010420231,0.9821241840241179
25440,206061,10.0,C[15C][15N]1[17O][17C]1([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([18O])c1ccccc1,CCN1OC1(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](O)c1ccccc1,0.15503583677301355,0.9170029665410091
25460,100721,10.0,C[15C]1([18O])[17O][17C]1[15N]([14CH]c1ccccc1)[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)OC1N(Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.15396035006867945,0.896645532034312
25480,206504,10.0,C[15C]([15N])[17O][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[18O][14C@@H]1c1ccccc1,CC(N)O[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1O[C@@H]1c1ccccc1,0.22130011098068908,0.82718769715773
25500,104121,10.0,C[15C](=[17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([17O])[14CH]c1ccccc1,CC(=C=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1,0.07865156081252976,0.958106298476735
25520,43114,10.0,C[15C]([15N][17C][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][14CH]c1ccccc1,CC(NCCc1ccc(N2Cc3ccccc3C2=O)cc1)OCc1ccccc1,0.23885379058564488,0.8252238468985642
25540,100455,10.0,C[15C]1[17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][15N]([14CH]c2ccccc2)[17O]1,CC1C[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)ON(Cc2ccccc2)O1,0.12681615026130696,0.961922343013812
25560,41061,10.0,O=C1c2ccccc2CN1c1ccc([16C@H]([15N]=[17C]=[17O])[18O][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H](N=C=O)OCc2ccccc2)cc1,0.09189757462080482,0.9568611548037351
25580,100377,10.0,C[15C]1[17O][17C]1[15N]([14CH]c1ccccc1)[16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1OC1N(Cc1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.15987504599004754,0.9006981704493716
25600,35604,10.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][18O][17O],CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)NOO,0.12770094969432988,0.9697400170304764
25620,111524,10.0,C[15C](=[17C])[16C@H]([17O][15N]([18O])[14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=C)[C@H](ON(O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.20003698428651584,0.893496305952231
25640,110697,10.0,C[15C]1([16C@H]([17O][18O])c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][15N]1[14CH]c1ccccc1,CC1([C@H](OO)c2ccc(N3Cc4ccccc4C3=O)cc2)CN1Cc1ccccc1,0.08603503216305573,0.9745452142168555
25660,41219,10.0,O=C1c2ccccc2CN1c1ccc([16CH][17C]=[15N][18O][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CC=NOCc2ccccc2)cc1,0.0715007235679106,0.9643152594488364
25680,246174,10.0,C[15C](=[17O])[15N][14C@@H]([17C][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(=O)N[C@@H](C[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.13306302656841645,0.9397598115674021
25700,247552,10.0,C[15C]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1([18O])[15N][14C@@H]1c1ccccc1,CC(OCc1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)N[C@@H]1c1ccccc1,0.11246357149631223,0.9445259220935461
25720,101958,10.0,C[15C]1([17C]=[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][15N]1[14CH]c1ccccc1,CC1(C=Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON1Cc1ccccc1,0.04800437665029093,0.9731880283686279
25740,102219,10.0,C[15C]([17C][17O][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1)=[15N][14CH]c1ccccc1,CC(CO[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)=NCc1ccccc1,0.0996839246127391,0.9409899107369208
25760,44320,10.0,C[15C][17C]([17O])[15N][18O][14CH]c1ccccc1,CCC(O)NOCc1ccccc1,0.11018420037659467,0.9243346860345445
25780,207335,10.0,C[15C][17C]([15N])([17O])[14C@H]([18O])c1ccccc1,CCC(N)(O)[C@H](O)c1ccccc1,0.285896112866745,0.9533857102600971
25800,101809,10.0,C[15C]1([17C])[17O][15N]1[14CH]c1ccccc1,CC1(C)ON1Cc1ccccc1,0.15445754112666166,0.9224205686384288
25820,101807,10.0,C[15C]([17C])([17O])[15N]([18O])[14CH]c1ccccc1,CC(C)(O)N(O)Cc1ccccc1,0.19364350249744894,0.9430322811090301
25840,247404,10.0,C[15C](=[18O])[17C][14C@H]([15N])c1ccccc1,CC(=O)C[C@H](N)c1ccccc1,0.17614488742790144,0.9141805757792224
25860,101839,10.0,C[15C]1([17O])[17C]([18O][16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[14CH]c1ccccc1,CC1(O)C(OCc2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1,0.13283373140636776,0.9399588918922057
25880,44968,10.0,C[15C]([18O][14CH]c1ccccc1)[17C](=[17O])[15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(OCc1ccccc1)C(=O)NCc1ccc(N2Cc3ccccc3C2=O)cc1,0.0675011745758794,0.9804014359820205
25900,103369,10.0,C[15C]1=[17C][18O][15N]([14CH]c2ccccc2)[17O]1,CC1=CON(Cc2ccccc2)O1,0.22974780024738353,0.8384957861872605
25920,103164,10.0,C[15C]([18O])=[17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([17O])[14CH]c1ccccc1,CC(O)=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1,0.059995454457543666,0.9864523543597512
25940,206629,10.0,C[15C]1([15N])[17O][17C]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[18O]1,CC1(N)OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)O1,0.1664437061340003,0.9171674175488167
25960,100784,10.0,C[15C]1([17O])[17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]([14CH]c2ccccc2)[18O]1,CC1(O)C[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N(Cc2ccccc2)O1,0.15579674029095883,0.8815501056176007
25980,43333,10.0,C[15C]1[17O][17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[18O][14CH]c1ccccc1,CC1OC[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1OCc1ccccc1,0.06940144723604703,0.9860965498895592
26000,102796,10.0,C[15C]=[17C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][15N]1[14CH]c1ccccc1,CC=C1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)ON1Cc1ccccc1,0.0990055242277857,0.9806139965823373
26020,43698,10.0,C[15C]=[15N][16C@H]([17O][17C][18O][14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC=N[C@H](OCOCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.16346944558617263,0.8717580880425113
26040,43896,10.0,C[15C](=[15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][14CH]c1ccccc1,CC(=NCc1ccc(N2Cc3ccccc3C2=O)cc1)OCc1ccccc1,0.08695467651986051,0.9864878809158198
26060,249053,10.0,C[15C]=[17C]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N][18O])c1ccccc1,CC=C(OCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NO)c1ccccc1,0.12471420313778316,0.9457644342911974
26080,22561,10.0,C[15C]1[17O][18O][17C]=[15N][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1OOC=N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08176744084319423,0.9898201283446028
26100,249048,10.0,C[15C]=[17C]([18O][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N])c1ccccc1,CC=C(OOCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.057206996120844844,0.9724451120840607
26120,21611,10.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]=[17C],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON=C,0.13736788857430643,0.954020625445108
26140,249067,10.0,C[15C]=[17C]([17O][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N])c1ccccc1,CC=C(O[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.06342130022315359,0.9803467420061954
26160,245632,10.0,C[15C]1[18O][15N]1[14C@@H]([17C][16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1ON1[C@@H](C[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.17521776920558835,0.9366964014179676
26180,196553,10.0,C[15C]1([16C@H]([17O])c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][18O][17C]1[14CH]c1ccccc1,CC1([C@H](O)c2ccc(N3Cc4ccccc4C3=O)cc2)NOC1Cc1ccccc1,0.06924205567464799,0.976638617124462
26200,245572,10.0,C[15C]1[15N][14C@H](c2ccccc2)[17C][17O][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CC1N[C@H](c2ccccc2)CO[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.08088038053466448,0.9753572651080508
26220,245595,10.0,C[15C]1[18O][17C][14C@@H](c2ccccc2)[15N]1[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1OC[C@@H](c2ccccc2)N1[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1133517689062077,0.9619302114612676
26240,18009,10.0,C[15C]1=[17C]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][18O][15N]1,CC1=C(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OON1,0.09775453636883215,0.9531767410048304
26260,97242,10.0,C[15C][15N]([14CH]c1ccccc1)[16C@H]([18O][17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CCN(Cc1ccccc1)[C@H](OO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12945036882461017,0.9583623242968978
26280,249201,10.0,C[15C]=[17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N]=[17O])c1ccccc1,CC=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=O)c1ccccc1,0.13885936965656584,0.9316955058023301
26300,20256,10.0,[17C][15N]1[17O][18O]1,CN1OO1,0.18755446708457102,0.852235792236974
26320,98241,10.0,C[15C]1([15N]([14CH]c2ccccc2)[17C][16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][18O]1,CC1(N(Cc2ccccc2)CCc2ccc(N3Cc4ccccc4C3=O)cc2)OO1,0.10070718197305907,0.9557311058141782
26340,45738,10.0,C[15C]([17C]=[17O])[15N][16C@H]([18O][14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C=O)N[C@H](OCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11133067999911911,0.9845757874791784
26360,200589,10.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]=[17C]([18O])[14CH]c1ccccc1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=C(O)Cc1ccccc1,0.08368059307204746,0.9445350162762522
26380,28679,10.0,C[15C]12[17O][15N]([16C@@H]1c1ccc(N3Cc4ccccc4C3=O)cc1)[17C]2[18O],CC12ON([C@@H]1c1ccc(N3Cc4ccccc4C3=O)cc1)C2O,0.08330834119254457,0.9597260176611244
26400,28577,10.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][17C]1=[15N][18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC1=NO,0.07139610420216512,0.9618786243718448
26420,100253,10.0,C[15C]([17C])[17O][15N]([18O])[14CH]c1ccccc1,CC(C)ON(O)Cc1ccccc1,0.24488001733864806,0.9344911836654802
26440,100327,10.0,C[15C]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[18O][15N]1[14CH]c1ccccc1,CC(OCc1ccc(N2Cc3ccccc3C2=O)cc1)C1ON1Cc1ccccc1,0.14112676723960757,0.94574415229542
26460,29541,10.0,C[15C]12[16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[18O][17C]1[15N]2[17O],CC12[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)OC1N2O,0.08198125979445271,0.9639583416756901
26480,29671,10.0,C[15C]12[17C][18O][17O][15N]1[16C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC12COON1[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.10327319958514541,0.9714549429327322
26500,26916,10.0,C[15C]1[17C][15N][18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1CNO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09205186346056887,0.9419767768998202
26520,99347,10.0,C[15C][17C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][18O][15N]1[14CH]c1ccccc1,CCC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)OON1Cc1ccccc1,0.10196245530994412,0.9752170267717648
26540,196755,10.0,C[15C]1([15N]=[17O])[16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1[14CH]c1ccccc1,CC1(N=O)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1Cc1ccccc1,0.1396294099788685,0.9144389110192622
26560,176080,10.0,O=C1c2ccccc2CN1c1ccc([16C@@H]([18O])[15N][17C]([17O])[14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@@H](O)NC(O)Cc2ccccc2)cc1,0.22821658191172867,0.8496939857203141
26580,8288,10.0,C[15C]1=[15N][18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][17O]1,CC1=NO[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CO1,0.06128352561578137,0.962146216006959
26600,52334,10.0,C[15C]1([17O])[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][17C]1[18O][14CH]c1ccccc1,CC1(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)NC1OCc1ccccc1,0.07283036226233763,0.9879696664780889
