rmat_tag,distance,largest_frag,largest_cleaned
8002082,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1Cc1ccc(N2Cc3ccccc3C2=O)cc1
7067886,6.0,C[15C]1[14C@@H](c2ccccc2F)[18O][17C]([17O][15N])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)OC(ON)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
7067737,6.0,C[15C]([14C@H]([18O][17C]=[17O])c1ccccc1F)[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](OC=O)c1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1
7067619,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]([15N])=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC(N)=O)c1ccccc1
8002548,6.0,C[15C]1([18O][17C]([17O])[16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1(OC(O)Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
7062694,6.0,C[15C]([15N])[14C@H]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC(N)[C@H](OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
7061276,6.0,C[15C][14C@H]([18O][17C](=[17O])[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](OC(=O)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
7054507,6.0,C[15C]1([14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[17O][15N],CC1(Cc2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ON
7054210,6.0,C[15C]([14CH]c1ccccc1F)([16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(Cc1ccccc1)(C(=O)O)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1
7053925,6.0,C[15C]([14CH]c1ccccc1F)([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(Cc1ccccc1)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)ON
7052201,6.0,C[15C]1([14CH]c2ccccc2F)[15N][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(Cc2ccccc2)NC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
7052197,6.0,C[15C]1([14CH]c2ccccc2F)[15N][17C]([17O])([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(Cc2ccccc2)NC(O)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8002601,6.0,C[15C]12[18O][17C](=[17O])[16C@@H](c3ccc(N4Cc5c(F)cccc5C4=O)cc3)[15N]1[14C@@H]2c1ccccc1F,CC12OC(=O)[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)N1[C@@H]2c1ccccc1
7052174,6.0,C[15C]([14CH]c1ccccc1F)([15N][18O])[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(Cc1ccccc1)(NO)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
8003616,6.0,C[15C]([14C@H]([15N])c1ccccc1F)[17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(C(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
7067888,6.0,C[15C]([14C@H]([18O][15N])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](ON)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
8002252,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
7067905,6.0,C[15C]1[14C@@H](c2ccccc2F)[18O][17C]([15N])([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)OC(N)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
7067907,6.0,C[15C]([14C@H]([18O])c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N])=[17O],CC([C@H](O)c1ccccc1)[C@@H](C(N)=O)c1ccc(N2Cc3ccccc3C2=O)cc1
8002136,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[18O][17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1OC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
7099538,6.0,C[15C][14C@H]([15N][17O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOCCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
7099483,6.0,C[15C][14C@H]([15N]=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
7099398,6.0,C[15C][14C@H]([15N][16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
7099382,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)O
7099368,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C]=[17O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC=O
7099544,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC[C@@H](c1ccccc1)N1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1
7099218,6.0,C[15C][14C@H]([15N][17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NC(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
8002152,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
7069070,6.0,C[15C]([15N])([14C@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)([C@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
7069068,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8002154,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
7068900,6.0,C[15C]([15N])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1
8002249,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC1[C@@H](c2ccccc2)N1[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O
4053759,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C]([17O])[18O],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C(O)O
4043866,6.0,C[15C][18O][17C](=[17O])[15N][14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCOC(=O)N[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
4043411,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]([18O])[17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(=O)N(O)[C@@H]2c2ccccc2)cc1
8008775,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008777,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]2[17O][17C]2[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N2OC2[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043409,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]23[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)N3OC23O)cc1
4043407,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]23[17O][18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)NC23OO3)cc1
4043401,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]2[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(O)N[C@@H]2c2ccccc2)cc1
4043384,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[14C@H]([15N]=[18O])c2ccccc2F)cc1,O=C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=O)c1ccccc1
8008787,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]=[17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N=C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043379,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]2[18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C3ON(O3)[C@@H]2c2ccccc2)cc1
8009221,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N][14C@@H]1c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON[C@@H]1c1ccccc1
4044010,6.0,C[15C][18O][17C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCOC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
8009236,6.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]=[17O])c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC=O)c1ccccc1
8008774,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O][18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(OO)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4044021,6.0,C[15C][18O][15N][14C@H](c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCON[C@H](c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
4045434,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
8008746,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4045398,6.0,C[15C][15N]1[14C@H](c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN1[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4045313,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1
4045297,6.0,C[15C][15N]([14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F)[17C](=[17O])[18O],CCN(C(=O)O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
4045283,6.0,C[15C][15N]([18O][17C]=[17O])[14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCN(OC=O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
4044875,6.0,C[15C]1[17O][17C]([16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]([15N])c2ccccc2F)[18O]1,CC1OC([C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H](N)c2ccccc2)O1
4044573,6.0,C[15C][17O][17C]1([18O])[15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1(O)N[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008759,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4044558,6.0,C[15C][17O][17C]1[18O][15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1ON[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8009251,6.0,C[15C]1([14C@H]([15N])c2ccccc2F)[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1([C@H](N)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043373,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[17C][17O][15N][14C@@H]2c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2CON[C@@H]2c2ccccc2)cc1
4043370,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C][17O])[14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H](CO)[C@H](NO)c2ccccc2)cc1
4042992,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17O][17C][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NOCO)c2ccccc2)cc1
4012344,6.0,C[15C]([15N])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1
4011478,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]([15N])=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC(N)=O)c1ccccc1
3098503,6.0,C[15C]([15N])([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)(C(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3096718,6.0,C[15C]([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(C(=O)ON)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3096049,6.0,C[15C](=[15N])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3095170,6.0,C[15C]([15N])([18O][17C]=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)(OC=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3094647,6.0,C[15C]([15N][17C](=[17O])[18O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NC(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3094618,6.0,C[15C]([15N][18O][17C]=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NOC=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3093214,6.0,C[15C]([18O][17C]([15N])=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OC(N)=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3080408,6.0,C[15C]([15N])[18O][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)OC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3079772,6.0,C[15C][15N][18O][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCNOC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
3076570,6.0,[15N][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,NC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
4042997,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NO)c2ccccc2)cc1
4043021,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17C]([17O])[18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NC(O)O)c2ccccc2)cc1
4043027,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17C]=[17O])c2ccccc2F)cc1,O=CN[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
4043369,6.0,[15N][14C@H](c1ccccc1F)[16C@@H]([17C][17O][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1
8009316,6.0,C[15C]1([18O])[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043347,6.0,[17C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
8009326,6.0,C[15C]12[18O][17C](=[17O])[15N]([14C@@H]1c1ccccc1F)[16C@@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(=O)N([C@@H]1c1ccccc1)[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
4043224,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[14C@@H](c3ccccc3F)[15N]2[18O][17C]=[17O])cc1,O=CON1[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043116,6.0,[15N][14C@H](c1ccccc1F)[16C@H]([17O][17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@H](OCO)c1ccc(N2Cc3ccccc3C2=O)cc1
4043077,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[18O][17C](=[17O])[15N][14C@@H]2c2ccccc2F)cc1,O=C1N[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1
4043059,6.0,[15N][14C@H](c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1
4043030,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@@H](c2ccccc2F)[15N]2[18O][17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc(C[C@@H](c2ccccc2)N2OC2=O)cc1
4043238,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[14C@@H](c3ccccc3F)[15N]2[17C](=[17O])[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2[C@@H](c3ccccc3)N2C(=O)O)cc1
8008744,6.0,C[15C]([14C@H]([15N]=[18O])c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N=O)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
4045447,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CCN[C@H](c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1
4045448,6.0,C[15C][15N]1[18O][17C]([17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]1c1ccccc1F,CCN1OC(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H]1c1ccccc1
4052270,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N]=[17C]([17O])[18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=C(O)O)c1ccccc1
4052259,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]([18O])[17C]=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N(O)C=O
8008445,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O])[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052255,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]1[17O][17C]1[18O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N1OC1O
8008447,6.0,C[15C]([14C@H]([15N][17C]=[17O])c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](NC=O)c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1
4052253,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]1[17O][18O]1)c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC1OO1)c1ccccc1
8008485,6.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@H]([17O][17C])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CO[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(C)[C@H](N)c1ccccc1
4052247,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C][17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NCO)c1ccccc1
8008489,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][18O][17C][17O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NOCO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052229,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N]=[18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=O)c1ccccc1
8008589,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O][17C][17O])[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(OCO)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052272,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N]=[17C]=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=C=O)c1ccccc1
4052771,6.0,C[15C]([18O][17C])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,COC(C)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
8008432,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052780,6.0,C[15C]1[18O][17C][17O][15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OCON[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008400,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]([18O])[17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N(O)C=O
4053747,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[18O],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1O
