rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
4053051,[13C].[15N][14C][16C][15C]=[18O].[17C]=[17O],[15N][14C][16C][15C]=[18O],NCCC=O,0.3672074069409299,0.8869487927382437
4053160,[13C].[18O][17C]1[15N][14C][16C][15C][17O]1,[18O][17C]1[15N][14C][16C][15C][17O]1,OC1NCCCO1,0.37303944753367163,0.6988211950545247
4053418,[13C].[15N][14C][16C][15C]1[17O][17C][18O]1,[15N][14C][16C][15C]1[17O][17C][18O]1,NCCC1OCO1,0.13606841140132353,0.926813046905036
4053743,[13C].[18O][17C][17O][15N]1[14C][16C][15C]1,[18O][17C][17O][15N]1[14C][16C][15C]1,OCON1CCC1,0.2567362321768721,0.9472930697358504
4053747,[13C].[17C]=[17O].[18O][15N]1[14C][16C][15C]1,[18O][15N]1[14C][16C][15C]1,ON1CCC1,0.5702010360757797,0.8956940146474462
4053748,[13C].[14C]1[16C][15C][15N]1.[17O]=[17C][18O],[14C]1[16C][15C][15N]1,C1CCN1,0.6551137528787874,0.6596337929257509
4053749,[13C].[17O]=[17C][18O][15N]1[14C][16C][15C]1,[17O]=[17C][18O][15N]1[14C][16C][15C]1,O=CON1CCC1,0.22896252107689008,0.9612860805947759
4053759,[13C].[17O][17C]([18O])[15N]1[14C][16C][15C]1,[17O][17C]([18O])[15N]1[14C][16C][15C]1,OC(O)N1CCC1,0.3384515625507697,0.8766409529891481
4053762,[13C].[17O]=[17C][15N]1[14C][16C][15C]1.[18O],[17O]=[17C][15N]1[14C][16C][15C]1,O=CN1CCC1,0.22204068119065787,0.8636095983643651
4053763,[13C].[17O]=[17C]([18O])[15N]1[14C][16C][15C]1,[17O]=[17C]([18O])[15N]1[14C][16C][15C]1,O=C(O)N1CCC1,0.24606118950743477,0.7847259257679833
4054016,[13C].[17C]=[17O].[18O][15C]1[16C][14C][15N]1,[18O][15C]1[16C][14C][15N]1,OC1CCN1,0.42854849412422774,0.8053541855562049
4054018,[13C].[17O]=[17C][18O][15C]1[16C][14C][15N]1,[17O]=[17C][18O][15C]1[16C][14C][15N]1,O=COC1CCN1,0.21429371910010236,0.9882632880924006
4054026,[13C].[17O]=[17C]1[18O][15C]2[16C][14C][15N]21,[17O]=[17C]1[18O][15C]2[16C][14C][15N]21,O=C1OC2CCN21,,
4054204,[13C].[18O][17C][17O][15C]1[16C][14C][15N]1,[18O][17C][17O][15C]1[16C][14C][15N]1,OCOC1CCN1,0.2329779119036174,0.9451522928090043
4054468,[13C].[14C]1[16C][15C]=[15N]1.[17O]=[17C][18O],[14C]1[16C][15C]=[15N]1,C1CC=N1,0.5382488764122839,0.5737376450145781
4054644,[13C].[15N][14C][16C][15C][17C][17O].[18O],[15N][14C][16C][15C][17C][17O],NCCCCO,0.156490891492507,0.9161580906364578
4054651,[13C].[15N][14C][16C][15C][17C]([17O])[18O],[15N][14C][16C][15C][17C]([17O])[18O],NCCCC(O)O,0.18931010355093866,0.9660587189082754
4054652,[13C].[15N][14C][16C][15C][17C]1[17O][18O]1,[15N][14C][16C][15C][17C]1[17O][18O]1,NCCCC1OO1,0.16963930874079253,0.8950135104937792
4054654,[13C].[18O][17C]1[15C][16C][14C][15N][17O]1,[18O][17C]1[15C][16C][14C][15N][17O]1,OC1CCCNO1,0.3650081124648227,0.7094194763639922
4054658,[13C].[15N][14C][16C][15C][17C]=[17O].[18O],[15N][14C][16C][15C][17C]=[17O],NCCCC=O,0.24222621065639785,0.8392947629469542
4054659,[13C].[17O]=[17C][15C][16C][14C][15N][18O],[17O]=[17C][15C][16C][14C][15N][18O],O=CCCCNO,0.0717895228575244,0.9878405891899638
4054661,[13C].[15N][14C][16C][15C][17C](=[17O])[18O],[15N][14C][16C][15C][17C](=[17O])[18O],NCCCC(=O)O,0.1646548859592264,0.8926567580105186
4054662,[13C].[17O]=[17C]1[15C][16C][14C][15N][18O]1,[17O]=[17C]1[15C][16C][14C][15N][18O]1,O=C1CCCNO1,0.37437547934941323,0.7122147656550427
4054682,[13C].[17O][17C]1([18O])[15C][16C][14C][15N]1,[17O][17C]1([18O])[15C][16C][14C][15N]1,OC1(O)CCCN1,0.538662805358597,0.9459017397707572
4054686,[13C].[17O]=[17C]1[15C][16C][14C][15N]1.[18O],[17O]=[17C]1[15C][16C][14C][15N]1,O=C1CCCN1,0.3594345406350726,0.7265773778452816
4055122,[13C].[15N][14C][16C][15C]1[18O][17C]1[17O],[15N][14C][16C][15C]1[18O][17C]1[17O],NCCC1OC1O,0.31672717589782357,0.857832863637068
4055124,[13C].[15N][14C][16C][15C]([18O])[17C]=[17O],[15N][14C][16C][15C]([18O])[17C]=[17O],NCCC(O)C=O,0.1562930142234943,0.9120968975570255
4055126,[13C].[15N][14C][16C][15C]1[18O][17C]1=[17O],[15N][14C][16C][15C]1[18O][17C]1=[17O],NCCC1OC1=O,0.30696686292169995,0.8244547040371093
4055897,[13C].[17O][17C]([18O])[15C]1[16C][14C][15N]1,[17O][17C]([18O])[15C]1[16C][14C][15N]1,OC(O)C1CCN1,0.34772643615125276,0.8078585392796972
4055903,[13C].[17O]=[17C][15C]1[16C][14C][15N]1.[18O],[17O]=[17C][15C]1[16C][14C][15N]1,O=CC1CCN1,0.2733616254346448,0.8826911901769368
4055905,[13C].[17O]=[17C]([18O])[15C]1[16C][14C][15N]1,[17O]=[17C]([18O])[15C]1[16C][14C][15N]1,O=C(O)C1CCN1,0.2753742112906278,0.8429924487441635
4055906,[13C].[17O]=[17C]1[18O][15N]2[14C][16C][15C]12,[17O]=[17C]1[18O][15N]2[14C][16C][15C]12,O=C1ON2CCC12,,
4056488,[13C].[15N][14C][16C][15C]=[17C]([17O])[18O],[15N][14C][16C][15C]=[17C]([17O])[18O],NCCC=C(O)O,0.15088062307177838,0.9102860168259401
4056493,[13C].[15N][14C][16C][15C]=[17C]=[17O].[18O],[15N][14C][16C][15C]=[17C]=[17O],NCCC=C=O,0.07288336877213633,0.957569973377626
5007995,[13C].[15C][16C][14C][17C](=[17O])[18O][15N],[15C][16C][14C][17C](=[17O])[18O][15N],CCCC(=O)ON,0.1899205663051999,0.8935993537595762
5009886,[13C].[15N][15C][16C][14C][17C](=[17O])[18O],[15N][15C][16C][14C][17C](=[17O])[18O],NCCCC(=O)O,0.11496217384430472,0.9090288426702299
7034215,[13C].[14C][15C][18O][17C](=[17O])[16C][15N],[14C][15C][18O][17C](=[17O])[16C][15N],CCOC(=O)CN,0.12259117850796616,0.9027740463312856
7036892,[13C].[14C][15C][15N][18O][17C]([16C])=[17O],[14C][15C][15N][18O][17C]([16C])=[17O],CCNOC(C)=O,0.16605388471339214,0.9177434817404589
7037097,[13C].[14C][15C][15N][16C][17C](=[17O])[18O],[14C][15C][15N][16C][17C](=[17O])[18O],CCNCC(=O)O,0.24558748062104555,0.9605095015226266
7037749,[13C].[14C][15C]([15N])[18O][17C]([16C])=[17O],[14C][15C]([15N])[18O][17C]([16C])=[17O],CC(N)OC(C)=O,0.2968994222349176,0.9927450494147855
7048602,[13C].[14C][15C][16C][18O][17C]([15N])=[17O],[14C][15C][16C][18O][17C]([15N])=[17O],CCCOC(N)=O,0.33517858458619804,0.9760716667131167
7048815,[13C].[14C][15C][16C][15N].[17O]=[17C][18O],[14C][15C][16C][15N],CCCN,0.3074934844807513,0.8523025789698321
7048816,[13C].[14C][15C][16C][15N][18O][17C]=[17O],[14C][15C][16C][15N][18O][17C]=[17O],CCCNOC=O,0.15068331423205766,0.9146864410894667
7048845,[13C].[14C][15C][16C][15N][17C](=[17O])[18O],[14C][15C][16C][15N][17C](=[17O])[18O],CCCNC(=O)O,0.2990485166699926,0.8070051959711507
7049130,[13C].[14C][15C][16C][17C][17O][15N].[18O],[14C][15C][16C][17C][17O][15N],CCCCON,0.09075434540028814,0.979236932463075
7049136,[13C].[14C][15C][16C][17C]([18O])[17O][15N],[14C][15C][16C][17C]([18O])[17O][15N],CCCC(O)ON,0.2978267634218842,0.7787931090162719
7049137,[13C].[14C][15C][16C][17C]1[17O][15N][18O]1,[14C][15C][16C][17C]1[17O][15N][18O]1,CCCC1ONO1,0.19945531205344838,0.9824073926047653
7049144,[13C].[14C][15C][16C][17C](=[17O])[18O][15N],[14C][15C][16C][17C](=[17O])[18O][15N],CCCC(=O)ON,0.18413350425704594,0.8970399516633532
7049166,[13C].[14C][15C][16C][17C]([15N])[17O].[18O],[14C][15C][16C][17C]([15N])[17O],CCCC(N)O,0.21283263464862506,0.8687067755306627
7049173,[13C].[14C][15C][16C][17C]([15N])([17O])[18O],[14C][15C][16C][17C]([15N])([17O])[18O],CCCC(N)(O)O,0.31939815479982464,0.9705596367140389
7049174,[13C].[14C][15C][16C][17C]1([15N])[17O][18O]1,[14C][15C][16C][17C]1([15N])[17O][18O]1,CCCC1(N)OO1,0.38408623780829565,0.9446524283244017
7049175,[13C].[14C][15C][16C][17C]1([17O])[15N][18O]1,[14C][15C][16C][17C]1([17O])[15N][18O]1,CCCC1(O)NO1,0.37541236982163695,0.8257190030759178
7049178,[13C].[14C][15C][16C][17C]([15N])=[17O].[18O],[14C][15C][16C][17C]([15N])=[17O],CCCC(N)=O,0.29005286868856,0.8559615940338182
7049179,[13C].[14C][15C][16C][17C](=[17O])[15N][18O],[14C][15C][16C][17C](=[17O])[15N][18O],CCCC(=O)NO,0.19427586981739084,0.8888279787200541
7049851,[13C].[14C][15C]([16C])[18O][17C]([15N])=[17O],[14C][15C]([16C])[18O][17C]([15N])=[17O],CC(C)OC(N)=O,0.26984628288997187,0.97995337772928
7049969,[13C].[14C][15C]([16C][15N])[18O][17C]=[17O],[14C][15C]([16C][15N])[18O][17C]=[17O],CC(CN)OC=O,0.33351661736084093,0.8874386225723442
7050120,[13C].[14C][15C]([16C][17C]=[17O])[18O][15N],[14C][15C]([16C][17C]=[17O])[18O][15N],CC(CC=O)ON,0.25774263756837457,0.8846039301525148
7050139,[13C].[14C][15C]([18O])[16C][17C]([15N])=[17O],[14C][15C]([18O])[16C][17C]([15N])=[17O],CC(O)CC(N)=O,0.29971659526829403,0.9196745284477212
7050935,[13C].[14C][15C]1[16C][17C]([18O][15N])[17O]1,[14C][15C]1[16C][17C]([18O][15N])[17O]1,CC1CC(ON)O1,0.1800506018068102,0.9661309229860326
7050954,[13C].[14C][15C]1[16C][17C]([15N])([18O])[17O]1,[14C][15C]1[16C][17C]([15N])([18O])[17O]1,CC1CC(N)(O)O1,0.34455021438279987,0.9300920200934912
7051790,[13C].[14C][15C]([16C])[15N].[17O]=[17C][18O],[14C][15C]([16C])[15N],CC(C)N,0.5649736672282815,0.5791316382224865
7051791,[13C].[14C][15C]([16C])[15N][18O][17C]=[17O],[14C][15C]([16C])[15N][18O][17C]=[17O],CC(C)NOC=O,0.2340258576468353,0.9386918205348739
7051820,[13C].[14C][15C]([16C])[15N][17C](=[17O])[18O],[14C][15C]([16C])[15N][17C](=[17O])[18O],CC(C)NC(=O)O,0.26677750574874837,0.9833150470415609
7051852,[13C].[14C][15C]([15N])[16C][18O][17C]=[17O],[14C][15C]([15N])[16C][18O][17C]=[17O],CC(N)COC=O,0.19492527293755127,0.868176951826724
7052014,[13C].[14C][15C]1[16C][15N]1.[17O]=[17C][18O],[14C][15C]1[16C][15N]1,CC1CN1,0.3384646408462175,0.8799940571616995
7052159,[13C].[14C][15C]([15N])[16C][17C][17O].[18O],[14C][15C]([15N])[16C][17C][17O],CC(N)CCO,0.30035674062594264,0.7928946326387616
7052166,[13C].[14C][15C]([15N])[16C][17C]([17O])[18O],[14C][15C]([15N])[16C][17C]([17O])[18O],CC(N)CC(O)O,0.3458246468195005,0.8643204299588769
7052167,[13C].[14C][15C]([15N])[16C][17C]1[17O][18O]1,[14C][15C]([15N])[16C][17C]1[17O][18O]1,CC(N)CC1OO1,0.23183108696972934,0.900663407516473
7052168,[13C].[14C][15C]1[16C][17C]([17O])[18O][15N]1,[14C][15C]1[16C][17C]([17O])[18O][15N]1,CC1CC(O)ON1,0.31022058273789516,0.8448253070762425
7052173,[13C].[14C][15C]([15N])[16C][17C]=[17O].[18O],[14C][15C]([15N])[16C][17C]=[17O],CC(N)CC=O,0.2979406380789237,0.8702473283920331
7052174,[13C].[14C][15C]([16C][17C]=[17O])[15N][18O],[14C][15C]([16C][17C]=[17O])[15N][18O],CC(CC=O)NO,0.2790645401195581,0.9162061090860372
7052176,[13C].[14C][15C]([15N])[16C][17C](=[17O])[18O],[14C][15C]([15N])[16C][17C](=[17O])[18O],CC(N)CC(=O)O,0.30407363475834226,0.9005577526098348
7052177,[13C].[14C][15C]1[16C][17C](=[17O])[18O][15N]1,[14C][15C]1[16C][17C](=[17O])[18O][15N]1,CC1CC(=O)ON1,0.37854697434537976,0.8243139511813481
7052197,[13C].[14C][15C]1[16C][17C]([17O])([18O])[15N]1,[14C][15C]1[16C][17C]([17O])([18O])[15N]1,CC1CC(O)(O)N1,0.36591796939185234,0.9223291710269673
7052201,[13C].[14C][15C]1[16C][17C](=[17O])[15N]1.[18O],[14C][15C]1[16C][17C](=[17O])[15N]1,CC1CC(=O)N1,0.20547330050774318,0.880573409557095
7053925,[13C].[14C][15C]([16C])[17C](=[17O])[18O][15N],[14C][15C]([16C])[17C](=[17O])[18O][15N],CC(C)C(=O)ON,0.2831574624190927,0.798945382635251
7054210,[13C].[14C][15C]([16C][15N])[17C](=[17O])[18O],[14C][15C]([16C][15N])[17C](=[17O])[18O],CC(CN)C(=O)O,0.3611622899447857,0.9483838465327608
7054507,[13C].[14C][15C]1[16C][17C]1([18O])[17O][15N],[14C][15C]1[16C][17C]1([18O])[17O][15N],CC1CC1(O)ON,0.43544207096239335,0.7975950695354014
7061276,[13C].[15C][14C][18O][17C](=[17O])[16C][15N],[15C][14C][18O][17C](=[17O])[16C][15N],CCOC(=O)CN,0.2478988517948999,0.8473876397629367
7062694,[13C].[16C][17C](=[17O])[18O][14C][15C][15N],[16C][17C](=[17O])[18O][14C][15C][15N],CC(=O)OCCN,0.11994958379896743,0.9016055622256814
7067619,[13C].[16C][15C][14C][18O][17C]([15N])=[17O],[16C][15C][14C][18O][17C]([15N])=[17O],CCCOC(N)=O,0.11980510091547776,0.9056011385445017
7067737,[13C].[15N][16C][15C][14C][18O][17C]=[17O],[15N][16C][15C][14C][18O][17C]=[17O],NCCCOC=O,0.11168625857997039,0.9472432464569461
7067886,[13C].[15N][17O][17C]1[16C][15C][14C][18O]1,[15N][17O][17C]1[16C][15C][14C][18O]1,NOC1CCCO1,0.23550117765622136,0.8578425670108728
7067888,[13C].[15N][18O][14C][15C][16C][17C]=[17O],[15N][18O][14C][15C][16C][17C]=[17O],NOCCCC=O,0.046379597245601374,0.9718792883715627
7067905,[13C].[15N][17C]1([17O])[16C][15C][14C][18O]1,[15N][17C]1([17O])[16C][15C][14C][18O]1,NC1(O)CCCO1,0.5295771611598559,0.9508127443941191
7067907,[13C].[15N][17C](=[17O])[16C][15C][14C][18O],[15N][17C](=[17O])[16C][15C][14C][18O],NC(=O)CCCO,0.3091881476797301,0.9809812087101721
7068900,[13C].[16C][15C]([15N])[14C][18O][17C]=[17O],[16C][15C]([15N])[14C][18O][17C]=[17O],CC(N)COC=O,0.4157438883582518,0.8336044163607601
7069068,[13C].[15N][15C]1[14C][18O][17C]([17O])[16C]1,[15N][15C]1[14C][18O][17C]([17O])[16C]1,NC1COC(O)C1,0.5476572767777117,0.8688045793575809
7069070,[13C].[15N][15C]([14C][18O])[16C][17C]=[17O],[15N][15C]([14C][18O])[16C][17C]=[17O],NC(CO)CC=O,0.31490145592007707,0.8076115985007722
7069072,[13C].[15N][15C]1[14C][18O][17C](=[17O])[16C]1,[15N][15C]1[14C][18O][17C](=[17O])[16C]1,NC1COC(=O)C1,0.3934575353043942,0.8289601888206919
7099218,[13C].[15C][14C][15N][17C](=[17O])[18O][16C],[15C][14C][15N][17C](=[17O])[18O][16C],CCNC(=O)OC,0.1878464452673576,0.8936786656466471
7099367,[13C].[15C][14C][15N][16C].[17O]=[17C][18O],[15C][14C][15N][16C],CCNC,0.1576416549172525,0.9382251413738802
7099368,[13C].[15C][14C][15N]([16C])[18O][17C]=[17O],[15C][14C][15N]([16C])[18O][17C]=[17O],CCN(C)OC=O,0.32108734324236315,0.8883002599646947
7099382,[13C].[15C][14C][15N]([16C])[17C](=[17O])[18O],[15C][14C][15N]([16C])[17C](=[17O])[18O],CCN(C)C(=O)O,0.42950536722773885,0.6864201127308438
7099398,[13C].[15C][14C][15N][16C][18O][17C]=[17O],[15C][14C][15N][16C][18O][17C]=[17O],CCNCOC=O,0.18202704406153233,0.92537978716476
7099483,[13C].[15C][14C][15N]=[16C].[17O]=[17C][18O],[15C][14C][15N]=[16C],CCN=C,0.2352282109343912,0.8821218891665619
7099538,[13C].[15C][14C][15N][17O][17C][16C].[18O],[15C][14C][15N][17O][17C][16C],CCNOCC,0.18656899640055793,0.9427091956759374
7099543,[13C].[15C][14C][15N][17O][17C]([16C])[18O],[15C][14C][15N][17O][17C]([16C])[18O],CCNOC(C)O,0.1716947165465376,0.9144143289717603
7099544,[13C].[15C][14C][15N]1[17O][17C]([16C])[18O]1,[15C][14C][15N]1[17O][17C]([16C])[18O]1,CCN1OC(C)O1,0.19299231892130797,0.9360452810613581
7099551,[13C].[15C][14C][15N][18O][17C]([16C])=[17O],[15C][14C][15N][18O][17C]([16C])=[17O],CCNOC(C)=O,0.16508692852231102,0.9035090647876974
7099566,[13C].[15C][14C][15N][17C]([16C])[17O].[18O],[15C][14C][15N][17C]([16C])[17O],CCNC(C)O,0.28541652147162305,0.8748846256820402
7099571,[13C].[15C][14C][15N][17C]([16C])([17O])[18O],[15C][14C][15N][17C]([16C])([17O])[18O],CCNC(C)(O)O,0.4247731531686896,0.9528808002255881
7099572,[13C].[15C][14C][15N][17C]1([16C])[17O][18O]1,[15C][14C][15N][17C]1([16C])[17O][18O]1,CCNC1(C)OO1,0.3739783393419205,0.8785766683781798
7099574,[13C].[15C][14C][15N]1[17O][17C]1([16C])[18O],[15C][14C][15N]1[17O][17C]1([16C])[18O],CCN1OC1(C)O,0.28018425418218884,0.9151877351701971
7099575,[13C].[15C][14C][15N][17C]([16C])=[17O].[18O],[15C][14C][15N][17C]([16C])=[17O],CCNC(C)=O,0.29231846035120845,0.844286236382619
7099576,[13C].[15C][14C][15N]([18O])[17C]([16C])=[17O],[15C][14C][15N]([18O])[17C]([16C])=[17O],CCN(O)C(C)=O,0.3971720055433596,0.7269834486111616
7099600,[13C].[15C][14C][15N][17O][17C]1[16C][18O]1,[15C][14C][15N][17O][17C]1[16C][18O]1,CCNOC1CO1,0.1368269001375725,0.9406591694883989
7099602,[13C].[15C][14C][15N][18O][16C][17C]=[17O],[15C][14C][15N][18O][16C][17C]=[17O],CCNOCC=O,0.1474203338667349,0.9510945372887792
7099615,[13C].[15C][14C][15N][17C]1([17O])[16C][18O]1,[15C][14C][15N][17C]1([17O])[16C][18O]1,CCNC1(O)CO1,0.2856203812316722,0.8817949403349853
7099617,[13C].[15C][14C][15N][17C](=[17O])[16C][18O],[15C][14C][15N][17C](=[17O])[16C][18O],CCNC(=O)CO,0.2696903382809019,0.8255590721875202
7099736,[13C].[15C][14C][15N][16C][17C][18O].[17O],[15C][14C][15N][16C][17C][18O],CCNCCO,0.2143526634521349,0.9259371130933647
7099748,[13C].[15C][14C][15N][16C][17C]([17O])[18O],[15C][14C][15N][16C][17C]([17O])[18O],CCNCC(O)O,0.1985290196853096,0.9664141128500741
7099749,[13C].[15C][14C][15N][16C][17C]1[17O][18O]1,[15C][14C][15N][16C][17C]1[17O][18O]1,CCNCC1OO1,0.14705473328619553,0.945945407375766
7099751,[13C].[15C][14C][15N]1[16C][17C]([18O])[17O]1,[15C][14C][15N]1[16C][17C]([18O])[17O]1,CCN1CC(O)O1,0.3285219856588291,0.9289219364561776
7099754,[13C].[15C][14C][15N][16C][17C]=[17O].[18O],[15C][14C][15N][16C][17C]=[17O],CCNCC=O,0.16701860508703684,0.9450641508143265
7099755,[13C].[15C][14C][15N]([18O])[16C][17C]=[17O],[15C][14C][15N]([18O])[16C][17C]=[17O],CCN(O)CC=O,0.37590651162228766,0.6849099925658293
7099756,[13C].[15C][14C][15N][16C][17C](=[17O])[18O],[15C][14C][15N][16C][17C](=[17O])[18O],CCNCC(=O)O,0.22239684544050892,0.9208400804226099
7099757,[13C].[15C][14C][15N]1[16C][17C](=[17O])[18O]1,[15C][14C][15N]1[16C][17C](=[17O])[18O]1,CCN1CC(=O)O1,0.25497163163946,0.9375478729487895
7099766,[13C].[15C][14C][15N]1[16C][17C]1([17O])[18O],[15C][14C][15N]1[16C][17C]1([17O])[18O],CCN1CC1(O)O,0.2917978235335397,0.9302775485753452
7099768,[13C].[15C][14C][15N]1[16C][17C]1=[17O].[18O],[15C][14C][15N]1[16C][17C]1=[17O],CCN1CC1=O,0.2625430953583273,0.871402179371913
7099905,[13C].[15C][14C][15N][17O][17C](=[16C])[18O],[15C][14C][15N][17O][17C](=[16C])[18O],CCNOC(=C)O,0.22558067806631835,0.8559427729322326
8000326,[13C].[16C][15N][14C][15C][18O][17C]=[17O],[16C][15N][14C][15C][18O][17C]=[17O],CNCCOC=O,0.10967405597923947,0.955373656572935
8000396,[13C].[16C][17C][18O][15C][14C][15N].[17O],[16C][17C][18O][15C][14C][15N],CCOCCN,0.07324374981288467,0.9613416732272527
8000404,[13C].[16C][17C]([17O])[18O][15C][14C][15N],[16C][17C]([17O])[18O][15C][14C][15N],CC(O)OCCN,0.1591256582686421,0.9369611769812873
8000408,[13C].[16C][17C](=[17O])[18O][15C][14C][15N],[16C][17C](=[17O])[18O][15C][14C][15N],CC(=O)OCCN,0.1203898401481274,0.904757939605065
8000422,[13C].[16C][17C](=[17O])[15N][14C][15C][18O],[16C][17C](=[17O])[15N][14C][15C][18O],CC(=O)NCCO,0.30052930492605867,0.8014569646555457
8000434,[13C].[15N][14C][15C][18O][16C][17C]=[17O],[15N][14C][15C][18O][16C][17C]=[17O],NCCOCC=O,0.22654341958027155,0.9514719604940323
8000497,[13C].[17O]=[17C][16C][15N][14C][15C][18O],[17O]=[17C][16C][15N][14C][15C][18O],O=CCNCCO,0.21895354174629697,0.941517922702711
8000499,[13C].[17O]=[17C]1[16C][15N][14C][15C][18O]1,[17O]=[17C]1[16C][15N][14C][15C][18O]1,O=C1CNCCO1,0.38553909895732685,0.6839545089204659
8001071,[13C].[16C][17C]1[17O][15C][14C][15N][18O]1,[16C][17C]1[17O][15C][14C][15N][18O]1,CC1OCCNO1,0.3987787678570207,0.7016028593338975
8001086,[13C].[16C][17C]1([18O])[15N][14C][15C][17O]1,[16C][17C]1([18O])[15N][14C][15C][17O]1,CC1(O)NCCO1,0.5379152178031362,0.9375698845348946
8001102,[13C].[15N][14C][15C][17O][17C]1[16C][18O]1,[15N][14C][15C][17O][17C]1[16C][18O]1,NCCOC1CO1,0.16600708263565994,0.9362115363147661
8001161,[13C].[18O][17C]1[16C][15N][14C][15C][17O]1,[18O][17C]1[16C][15N][14C][15C][17O]1,OC1CNCCO1,0.3832436928162051,0.7161409916585691
8001236,[13C].[16C]=[17C]([18O])[17O][15C][14C][15N],[16C]=[17C]([18O])[17O][15C][14C][15N],C=C(O)OCCN,0.1951735667941104,0.8481377575170848
8001484,[13C].[16C][17C]1[17O][15C]([14C][15N])[18O]1,[16C][17C]1[17O][15C]([14C][15N])[18O]1,CC1OC(CN)O1,0.267133656307834,0.9500293253338709
8002082,[13C].[16C][15N]1[14C][15C]1.[17O]=[17C][18O],[16C][15N]1[14C][15C]1,CN1CC1,0.35281381883065394,0.8517425950207507
8002136,[13C].[16C][17C]([17O])[18O][15N]1[14C][15C]1,[16C][17C]([17O])[18O][15N]1[14C][15C]1,CC(O)ON1CC1,0.23042140780168582,0.8795795336316525
8002143,[13C].[16C][17C](=[17O])[18O][15N]1[14C][15C]1,[16C][17C](=[17O])[18O][15N]1[14C][15C]1,CC(=O)ON1CC1,0.250714098960847,0.8947532453933381
8002152,[13C].[16C][17C]([17O])([18O])[15N]1[14C][15C]1,[16C][17C]([17O])([18O])[15N]1[14C][15C]1,CC(O)(O)N1CC1,0.4922397814629118,0.9285156869249346
8002154,[13C].[16C][17C](=[17O])[15N]1[14C][15C]1.[18O],[16C][17C](=[17O])[15N]1[14C][15C]1,CC(=O)N1CC1,0.272145695402709,0.7692523183586127
8002249,[13C].[17O][17C]([18O])[16C][15N]1[14C][15C]1,[17O][17C]([18O])[16C][15N]1[14C][15C]1,OC(O)CN1CC1,0.23371986431485461,0.8425001759321739
8002252,[13C].[17O]=[17C][16C][15N]1[14C][15C]1.[18O],[17O]=[17C][16C][15N]1[14C][15C]1,O=CCN1CC1,0.2046871187723508,0.960499224335308
8002253,[13C].[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,O=C(O)CN1CC1,0.21333973916621682,0.8913756785668959
8002548,[13C].[16C][17C]([17O])[18O][15C]1[14C][15N]1,[16C][17C]([17O])[18O][15C]1[14C][15N]1,CC(O)OC1CN1,0.21209011478932785,0.8592930270318188
8002552,[13C].[16C][17C](=[17O])[18O][15C]1[14C][15N]1,[16C][17C](=[17O])[18O][15C]1[14C][15N]1,CC(=O)OC1CN1,0.18329281318914417,0.9213208832435364
8002601,[13C].[17O]=[17C]1[16C][15N]2[14C][15C]2[18O]1,[17O]=[17C]1[16C][15N]2[14C][15C]2[18O]1,O=C1CN2CC2O1,0.25753231958933714,0.8302303276676029
8003616,[13C].[16C][18O][17C](=[17O])[15C][14C][15N],[16C][18O][17C](=[17O])[15C][14C][15N],COC(=O)CCN,0.19532895862145588,0.8982248588125589
8003772,[13C].[16C][15N][14C][15C][17C](=[17O])[18O],[16C][15N][14C][15C][17C](=[17O])[18O],CNCCC(=O)O,0.11447757715475211,0.9053731165581979
8003922,[13C].[16C][17C]([18O])[15C][14C][15N].[17O],[16C][17C]([18O])[15C][14C][15N],CC(O)CCN,0.31706390616719504,0.9005432891272995
8003939,[13C].[16C][17C]([17O])([18O])[15C][14C][15N],[16C][17C]([17O])([18O])[15C][14C][15N],CC(O)(O)CCN,0.41959775909605784,0.9216531380621436
8003940,[13C].[16C][17C]1([15C][14C][15N])[17O][18O]1,[16C][17C]1([15C][14C][15N])[17O][18O]1,CC1(CCN)OO1,0.2579350013438302,0.8511617568173604
8003942,[13C].[16C][17C]1([18O])[15C][14C][15N][17O]1,[16C][17C]1([18O])[15C][14C][15N][17O]1,CC1(O)CCNO1,0.5528222697702704,0.9514715767056466
8003944,[13C].[16C][17C](=[17O])[15C][14C][15N].[18O],[16C][17C](=[17O])[15C][14C][15N],CC(=O)CCN,0.21613780288129747,0.8831335059348064
8003945,[13C].[16C][17C](=[17O])[15C][14C][15N][18O],[16C][17C](=[17O])[15C][14C][15N][18O],CC(=O)CCNO,0.1791751058415453,0.9254501290632667
8003982,[13C].[15N][14C][15C][17C]1([17O])[16C][18O]1,[15N][14C][15C][17C]1([17O])[16C][18O]1,NCCC1(O)CO1,0.39782280547099047,0.842713165298719
8003984,[13C].[15N][14C][15C][17C](=[17O])[16C][18O],[15N][14C][15C][17C](=[17O])[16C][18O],NCCC(=O)CO,0.1990524525745671,0.8800605081936561
8004106,[13C].[17O][17C]1([18O])[15C][14C][15N][16C]1,[17O][17C]1([18O])[15C][14C][15N][16C]1,OC1(O)CCNC1,0.5157448209733112,0.9351563433029257
8004110,[13C].[17O]=[17C]1[15C][14C][15N][16C]1.[18O],[17O]=[17C]1[15C][14C][15N][16C]1,O=C1CCNC1,0.39863987905667975,0.7541592781602712
