rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
1010795,[13C].[14C][15N][15C]1[16C][17C]12[17O][18O]2,[14C][15N][15C]1[16C][17C]12[17O][18O]2,CNC1CC12OO2,-0.3638000000000001,101.10499999999999,1.0,3.0,37.089999999999996,1.0,1.0,2.0,0.361636203937193
1010796,[13C].[14C][15N]1[18O][17C]2([17O])[16C][15C]12,[14C][15N]1[18O][17C]2([17O])[16C][15C]12,CN1OC2(O)CC12,-0.6757,101.10499999999999,1.0,3.0,32.7,0.0,1.0,2.0,0.4387222832215998
1010798,[13C].[14C][15N][15C]1[16C][17C]1=[17O].[18O],[14C][15N][15C]1[16C][17C]1=[17O],CNC1CC1=O,-0.4528000000000003,85.106,1.0,2.0,29.1,1.0,0.75,1.0,0.4668357272445154
1010799,[13C].[14C][15N]([18O])[15C]1[16C][17C]1=[17O],[14C][15N]([18O])[15C]1[16C][17C]1=[17O],CN(O)C1CC1=O,-0.35119999999999996,101.105,1.0,3.0,40.54,1.0,0.75,1.0,0.4587513794899318
1010805,[13C].[14C][15N]1[15C]2[16C][17C]21[17O].[18O],[14C][15N]1[15C]2[16C][17C]21[17O],CN1C2CC21O,-0.6073,85.106,1.0,2.0,23.240000000000002,0.0,1.0,2.0,0.3966085393238128
1011450,[13C].[14C][15N][17O][17C]([18O])=[15C][16C],[14C][15N][17O][17C]([18O])=[15C][16C],CNOC(O)=CC,0.5567000000000001,103.12099999999998,2.0,3.0,41.489999999999995,2.0,0.5,0.0,0.39599761418791607
1011614,[13C].[14C][15N][16C][15C]=[17C]([17O])[18O],[14C][15N][16C][15C]=[17C]([17O])[18O],CNCC=C(O)O,0.16320000000000012,103.12099999999998,3.0,3.0,52.489999999999995,2.0,0.5,0.0,0.4363156297025864
1011618,[13C].[14C][15N][16C][15C]=[17C]=[17O].[18O],[14C][15N][16C][15C]=[17C]=[17O],CNCC=C=O,-0.4064000000000001,85.106,1.0,2.0,29.1,2.0,0.5,0.0,0.4618635315199508
1013485,[13C].[14C][15N][18O][15C]=[16C].[17C]=[17O],[14C][15N][18O][15C]=[16C],CNOC=C,0.2809,73.09500000000001,1.0,2.0,21.259999999999998,2.0,0.3333333333333333,0.0,0.3742256916011831
1013502,[13C].[14C][15N][17C](=[17O])[18O][15C]=[16C],[14C][15N][17C](=[17O])[18O][15C]=[16C],CNC(=O)OC=C,0.48590000000000005,101.10499999999999,1.0,2.0,38.33,1.0,0.25,0.0,0.48784521560808936
1013848,[13C].[14C][15N][18O][17C][17O][15C]=[16C],[14C][15N][18O][17C][17O][15C]=[16C],CNOCOC=C,0.25499999999999995,103.121,1.0,3.0,30.49,4.0,0.5,0.0,0.23936785367943095
1013863,[13C].[14C][15N][17C]([18O])[17O][15C]=[16C],[14C][15N][17C]([18O])[17O][15C]=[16C],CNC(O)OC=C,-0.3582000000000003,103.121,2.0,3.0,41.489999999999995,3.0,0.5,0.0,0.3784192354372787
1014360,[13C].[14C][15N]([15C]=[16C])[17O][17C][18O],[14C][15N]([15C]=[16C])[17O][17C][18O],CN(C=C)OCO,-0.056900000000000006,103.121,1.0,3.0,32.7,3.0,0.5,0.0,0.40105572764986885
1014364,[13C].[14C][15N]([18O])[15C]=[16C].[17C]=[17O],[14C][15N]([18O])[15C]=[16C],CN(O)C=C,0.4509,73.09500000000001,1.0,2.0,23.47,1.0,0.3333333333333333,0.0,0.455405935986511
1014365,[13C].[14C][15N][15C]=[16C].[17O]=[17C][18O],[14C][15N][15C]=[16C],CNC=C,0.3493,57.096,1.0,1.0,12.03,1.0,0.3333333333333333,0.0,0.4575914336389829
1014366,[13C].[14C][15N]([15C]=[16C])[18O][17C]=[17O],[14C][15N]([15C]=[16C])[18O][17C]=[17O],CN(C=C)OC=O,0.14969999999999994,101.10499999999999,0.0,3.0,29.54,3.0,0.25,0.0,0.37408408949147826
1014376,[13C].[14C][15N]([15C]=[16C])[17C]([17O])[18O],[14C][15N]([15C]=[16C])[17C]([17O])[18O],CN(C=C)C(O)O,-0.6701,103.12099999999998,2.0,3.0,43.7,2.0,0.5,0.0,0.45542050422304037
1014379,[13C].[14C][15N]([15C]=[16C])[17C]=[17O].[18O],[14C][15N]([15C]=[16C])[17C]=[17O],CN(C=C)C=O,0.21809999999999996,85.106,0.0,1.0,20.310000000000002,2.0,0.25,0.0,0.4390393906374696
1014380,[13C].[14C][15N]([15C]=[16C])[17C](=[17O])[18O],[14C][15N]([15C]=[16C])[17C](=[17O])[18O],CN(C=C)C(=O)O,0.7397,101.10499999999999,1.0,1.0,40.540000000000006,1.0,0.25,0.0,0.5288005933312796
1015021,[13C].[14C][15N][18O][17C]([17O])[15C]=[16C],[14C][15N][18O][17C]([17O])[15C]=[16C],CNOC(O)C=C,-0.3582000000000003,103.121,2.0,3.0,41.489999999999995,3.0,0.5,0.0,0.2910331477687765
1015030,[13C].[14C][15N][18O][17C](=[17O])[15C]=[16C],[14C][15N][18O][17C](=[17O])[15C]=[16C],CNOC(=O)C=C,-0.15000000000000013,101.10499999999999,1.0,3.0,38.33,2.0,0.25,0.0,0.38804396880024244
1015050,[13C].[14C][15N][17C]([17O])([18O])[15C]=[16C],[14C][15N][17C]([17O])([18O])[15C]=[16C],CNC(O)(O)C=C,-0.9698000000000002,103.121,3.0,3.0,52.489999999999995,2.0,0.5,0.0,0.311150818391095
1015054,[13C].[14C][15N][17C](=[17O])[15C]=[16C].[18O],[14C][15N][17C](=[17O])[15C]=[16C],CNC(=O)C=C,-0.08160000000000006,85.106,1.0,1.0,29.1,1.0,0.25,0.0,0.4431342561999487
1017580,[13C].[15C].[16C][18O][14C][15N].[17C]=[17O],[16C][18O][14C][15N],COCN,-0.4509999999999998,61.083999999999996,1.0,2.0,35.25,1.0,1.0,0.0,0.4165966858412166
1017598,[13C].[15C].[16C][17O][17C][18O][14C][15N],[16C][17O][17C][18O][14C][15N],COCOCN,-0.4768999999999998,91.11000000000001,1.0,3.0,44.480000000000004,3.0,1.0,0.0,0.3767349244896716
1017643,[13C].[15C].[16C][15N][14C][18O][17C][17O],[16C][15N][14C][18O][17C][17O],CNCOCO,-0.8703000000000001,91.11,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.35020886032008564
1017645,[13C].[15C].[16C][15N][14C][18O].[17C]=[17O],[16C][15N][14C][18O],CNCO,-0.8444,61.084,2.0,2.0,32.26,1.0,1.0,0.0,0.3871820287600763
1017647,[13C].[15C].[16C][15N][14C][18O][17C]=[17O],[16C][15N][14C][18O][17C]=[17O],CNCOC=O,-0.6637000000000002,89.094,1.0,3.0,38.33,3.0,0.6666666666666666,0.0,0.28309691476401005
1017655,[13C].[15C].[16C][15N]1[14C][18O][17C]1=[17O],[16C][15N]1[14C][18O][17C]1=[17O],CN1COC1=O,0.025900000000000034,87.07799999999999,0.0,2.0,29.54,0.0,0.6666666666666666,1.0,0.4167186333363559
1017697,[13C].[15C].[16C]=[15N][14C][18O][17C]=[17O],[16C]=[15N][14C][18O][17C]=[17O],C=NCOC=O,-0.1825000000000001,87.07799999999999,0.0,3.0,38.66,3.0,0.3333333333333333,0.0,0.2718244902771077
1017717,[13C].[15C].[16C][17C][18O][14C][15N].[17O],[16C][17C][18O][14C][15N],CCOCN,-0.06089999999999984,75.111,1.0,2.0,35.25,2.0,1.0,0.0,0.46650534165160057
1017718,[13C].[15C].[16C][17C][18O][14C][15N][17O],[16C][17C][18O][14C][15N][17O],CCOCNO,-0.04080000000000006,91.10999999999999,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.29070102932763053
1017721,[13C].[15C].[16C][17C][17O][18O][14C][15N],[16C][17C][17O][18O][14C][15N],CCOOCN,-0.12929999999999986,91.11000000000001,1.0,3.0,44.480000000000004,3.0,1.0,0.0,0.22759639622236422
1017723,[13C].[15C].[16C][17C][17O][15N][14C][18O],[16C][17C][17O][15N][14C][18O],CCONCO,-0.5227000000000002,91.11,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.27872662042132546
1017725,[13C].[15C].[16C][17C]([17O])[18O][14C][15N],[16C][17C]([17O])[18O][14C][15N],CC(O)OCN,-0.7425000000000002,91.11000000000001,2.0,3.0,55.480000000000004,2.0,1.0,0.0,0.43983762019712314
1017726,[13C].[15C].[16C][17C]1[17O][15N][14C][18O]1,[16C][17C]1[17O][15N][14C][18O]1,CC1ONCO1,-0.1587,89.094,1.0,3.0,30.49,0.0,1.0,1.0,0.44706794939638606
1017729,[13C].[15C].[16C][17C](=[17O])[18O][14C][15N],[16C][17C](=[17O])[18O][14C][15N],CC(=O)OCN,-0.5343,89.09400000000002,1.0,3.0,52.32,1.0,0.6666666666666666,0.0,0.3466665905275267
1017735,[13C].[15C].[16C][17C]1[15N][14C][18O]1.[17O],[16C][17C]1[15N][14C][18O]1,CC1NCO1,-0.09029999999999999,73.095,1.0,2.0,21.259999999999998,0.0,1.0,1.0,0.432400172073029
1017737,[13C].[15C].[16C][17C]([17O])[15N][14C][18O],[16C][17C]([17O])[15N][14C][18O],CC(O)NCO,-1.1359000000000004,91.11,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.3765887476339341
1017741,[13C].[15C].[16C][17C]1([17O])[15N][14C][18O]1,[16C][17C]1([17O])[15N][14C][18O]1,CC1(O)NCO1,-0.7703000000000002,89.09400000000001,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.40920100697802164
1017742,[13C].[15C].[16C][17C]12[17O][15N]1[14C][18O]2,[16C][17C]12[17O][15N]1[14C][18O]2,CC12ON1CO2,-0.10499999999999998,87.078,0.0,3.0,24.77,0.0,1.0,2.0,0.3853750371904004
1017743,[13C].[15C].[16C][17C](=[17O])[15N][14C][18O],[16C][17C](=[17O])[15N][14C][18O],CC(=O)NCO,-0.9277,89.094,2.0,2.0,49.33,1.0,0.6666666666666666,0.0,0.40772524692815826
1017744,[13C].[15C].[16C][17C](=[17O])[15N]1[14C][18O]1,[16C][17C](=[17O])[15N]1[14C][18O]1,CC(=O)N1CO1,-0.26239999999999997,87.078,0.0,2.0,32.61,0.0,0.6666666666666666,1.0,0.381081932131145
1017753,[13C].[15C].[15N][14C][18O][16C][17C][17O],[15N][14C][18O][16C][17C][17O],NCOCCO,-1.0885000000000002,91.11,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.34260372945686984
1017755,[13C].[15C].[15N][14C][18O][16C][17C]=[17O],[15N][14C][18O][16C][17C]=[17O],NCOCC=O,-0.8819000000000001,89.094,1.0,3.0,52.32,3.0,0.6666666666666666,0.0,0.27726858075387684
1017760,[13C].[15C].[17O]=[17C]1[16C][18O][14C][15N]1,[17O]=[17C]1[16C][18O][14C][15N]1,O=C1COCN1,-0.9097,87.078,1.0,2.0,38.33,0.0,0.6666666666666666,1.0,0.4151077779331052
1017768,[13C].[15C].[15N][14C][18O][17C][16C][17O],[15N][14C][18O][17C][16C][17O],NCOCCO,-1.0885000000000002,91.11,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.34260372945686984
1017772,[13C].[15C].[15N][14C][18O][17C]1[16C][17O]1,[15N][14C][18O][17C]1[16C][17O]1,NCOC1CO1,-0.7245000000000001,89.09400000000001,1.0,3.0,47.78,2.0,1.0,1.0,0.3583463701565695
1017781,[13C].[14C]1[15N][17C]2([16C][17O]2)[18O]1.[15C],[14C]1[15N][17C]2([16C][17O]2)[18O]1,C1NC2(CO2)O1,-0.7523000000000002,87.07799999999999,1.0,3.0,33.79,0.0,1.0,2.0,0.39447730083969407
1017810,[13C].[14C]1[15N][16C][17C][18O]1.[15C].[17O],[14C]1[15N][16C][17C][18O]1,C1NCCO1,-0.43630000000000013,73.095,1.0,2.0,21.259999999999998,0.0,1.0,1.0,0.4196081881954132
1017812,[13C].[15C].[17O][17C][16C][15N][14C][18O],[17O][17C][16C][15N][14C][18O],OCCNCO,-1.4819000000000002,91.11,3.0,3.0,52.489999999999995,3.0,1.0,0.0,0.29305124684610295
1017816,[13C].[15C].[17O][17C]1[16C][15N][14C][18O]1,[17O][17C]1[16C][15N][14C][18O]1,OC1CNCO1,-1.1179000000000001,89.094,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.39483594151279977
1017817,[13C].[14C]1[18O][17C]2[16C][15N]1[17O]2.[15C],[14C]1[18O][17C]2[16C][15N]1[17O]2,C1OC2CN1O2,-0.4525999999999999,87.07799999999999,0.0,3.0,21.700000000000003,0.0,1.0,3.0,0.3990551304862974
1017818,[13C].[15C].[17O]=[17C][16C][15N][14C][18O],[17O]=[17C][16C][15N][14C][18O],O=CCNCO,-1.2752999999999999,89.094,2.0,3.0,49.33,3.0,0.6666666666666666,0.0,0.2571858398373588
1017819,[13C].[15C].[17O]=[17C][16C][15N]1[14C][18O]1,[17O]=[17C][16C][15N]1[14C][18O]1,O=CCN1CO1,-0.6099999999999999,87.07799999999999,0.0,3.0,32.61,2.0,0.6666666666666666,1.0,0.33245975468292516
1017820,[13C].[15C].[17O]=[17C]1[16C][15N][14C][18O]1,[17O]=[17C]1[16C][15N][14C][18O]1,O=C1CNCO1,-0.9097,87.078,1.0,3.0,38.33,0.0,0.6666666666666666,1.0,0.38859798394966505
1017826,[13C].[15C].[17O][17C]12[16C][15N]1[14C][18O]2,[17O][17C]12[16C][15N]1[14C][18O]2,OC12CN1CO2,-1.0642,87.07799999999999,1.0,3.0,32.47,0.0,1.0,2.0,0.3819530922321083
1017827,[13C].[15C].[17O]=[17C]1[16C][15N]1[14C][18O],[17O]=[17C]1[16C][15N]1[14C][18O],O=C1CN1CO,-1.2216,87.07799999999999,1.0,2.0,40.31,1.0,0.6666666666666666,1.0,0.4070265281782832
1017883,[13C].[15C].[16C]=[17C][18O][14C][15N].[17O],[16C]=[17C][18O][14C][15N],C=COCN,0.06270000000000009,73.095,1.0,2.0,35.25,2.0,0.3333333333333333,0.0,0.3703735619093247
1017891,[13C].[15C].[16C]=[17C]([17O])[18O][14C][15N],[16C]=[17C]([17O])[18O][14C][15N],C=C(O)OCN,-0.05159999999999998,89.09400000000002,2.0,3.0,55.480000000000004,2.0,0.3333333333333333,0.0,0.3680595709490151
1017892,[13C].[15C].[16C]=[17C]1[17O][15N][14C][18O]1,[16C]=[17C]1[17O][15N][14C][18O]1,C=C1ONCO1,-0.03350000000000003,87.078,1.0,3.0,30.49,0.0,0.3333333333333333,1.0,0.4496006940975419
1018109,[13C].[15C][18O][14C][15N][17C]([16C])=[17O],[15C][18O][14C][15N][17C]([16C])=[17O],COCNC(C)=O,-0.27360000000000007,103.121,1.0,2.0,38.33,2.0,0.75,0.0,0.4882682013522439
1018127,[13C].[15C][18O][14C][15N][16C][17C]=[17O],[15C][18O][14C][15N][16C][17C]=[17O],COCNCC=O,-0.6212000000000002,103.121,1.0,3.0,38.33,4.0,0.75,0.0,0.2925455997719734
1018284,[13C].[15C][17O][17C]([16C])[18O][14C][15N],[15C][17O][17C]([16C])[18O][14C][15N],COC(C)OCN,-0.08839999999999992,105.13700000000001,1.0,3.0,44.480000000000004,3.0,1.0,0.0,0.5100687216480472
1018293,[13C].[15C][17O][17C]1([16C])[15N][14C][18O]1,[15C][17O][17C]1([16C])[15N][14C][18O]1,COC1(C)NCO1,-0.11620000000000003,103.121,1.0,3.0,30.49,1.0,1.0,1.0,0.5017205730381707
1018325,[13C].[15C][17O][17C]1[16C][15N][14C][18O]1,[15C][17O][17C]1[16C][15N][14C][18O]1,COC1CNCO1,-0.4638,103.121,1.0,3.0,30.49,1.0,1.0,1.0,0.48666395673757834
1018361,[13C].[15C][17O][17C](=[16C])[18O][14C][15N],[15C][17O][17C](=[16C])[18O][14C][15N],COC(=C)OCN,0.036800000000000055,103.12100000000001,1.0,3.0,44.480000000000004,3.0,0.5,0.0,0.40478066342348656
1018681,[13C].[15C][15N]([16C])[14C][18O][17C]=[17O],[15C][15N]([16C])[14C][18O][17C]=[17O],CN(C)COC=O,-0.3215000000000001,103.12099999999998,0.0,3.0,29.54,3.0,0.75,0.0,0.3618760083739453
1018700,[13C].[15C][15N][14C][18O][17C][16C].[17O],[15C][15N][14C][18O][17C][16C],CNCOCC,0.19979999999999976,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.3937020921561112
1018706,[13C].[15C][15N][14C][18O][17C]([16C])[17O],[15C][15N][14C][18O][17C]([16C])[17O],CNCOC(C)O,-0.48179999999999995,105.13699999999999,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.47613242518503374
1018707,[13C].[15C][15N]1[14C][18O][17C]([16C])[17O]1,[15C][15N]1[14C][18O][17C]([16C])[17O]1,CN1COC(C)O1,0.18349999999999989,103.12099999999998,0.0,3.0,21.700000000000003,0.0,1.0,1.0,0.4363587577339446
1018710,[13C].[15C][15N][14C][18O][17C]([16C])=[17O],[15C][15N][14C][18O][17C]([16C])=[17O],CNCOC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,2.0,0.75,0.0,0.3858290165809161
1018716,[13C].[15C][15N]1[14C][18O][17C]1([16C])[17O],[15C][15N]1[14C][18O][17C]1([16C])[17O],CN1COC1(C)O,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.45135919605840474
1018717,[13C].[15C][15N]([14C][18O])[17C]([16C])=[17O],[15C][15N]([14C][18O])[17C]([16C])=[17O],CN(CO)C(C)=O,-0.5855000000000001,103.121,1.0,2.0,40.54,1.0,0.75,0.0,0.4506897091007921
1018722,[13C].[15C][15N][14C][18O][16C][17C]=[17O],[15C][15N][14C][18O][16C][17C]=[17O],CNCOCC=O,-0.6212000000000002,103.121,1.0,3.0,38.33,4.0,0.75,0.0,0.2925455997719734
1018734,[13C].[15C][15N][14C][18O][17C]1[16C][17O]1,[15C][15N][14C][18O][17C]1[16C][17O]1,CNCOC1CO1,-0.4638000000000002,103.121,1.0,3.0,33.79,3.0,1.0,1.0,0.3872686373764275
1018757,[13C].[15C][15N]1[14C][18O][17C]([17O])[16C]1,[15C][15N]1[14C][18O][17C]([17O])[16C]1,CN1COC(O)C1,-0.7757000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.43647714513293473
1018758,[13C].[15C][15N]([14C][18O])[16C][17C]=[17O],[15C][15N]([14C][18O])[16C][17C]=[17O],CN(CO)CC=O,-0.9331000000000003,103.121,1.0,3.0,40.54,3.0,0.75,0.0,0.37023701996144953
1018759,[13C].[15C][15N]1[14C][18O][17C](=[17O])[16C]1,[15C][15N]1[14C][18O][17C](=[17O])[16C]1,CN1COC(=O)C1,-0.5675000000000001,101.10499999999999,0.0,3.0,29.54,0.0,0.75,1.0,0.3826696586148944
1018783,[13C].[15C][15N][14C][18O][17C](=[16C])[17O],[15C][15N][14C][18O][17C](=[16C])[17O],CNCOC(=C)O,0.2091,103.121,2.0,3.0,41.489999999999995,3.0,0.5,0.0,0.3960184743648891
1018986,[13C].[16C][17C]1[17O][15C][15N][14C][18O]1,[16C][17C]1[17O][15C][15N][14C][18O]1,CC1OCNCO1,-0.11620000000000003,103.12099999999998,1.0,3.0,30.49,0.0,1.0,1.0,0.4634936874351698
1019184,[13C].[15C]=[15N][14C][18O][17C]([16C])[17O],[15C]=[15N][14C][18O][17C]([16C])[17O],C=NCOC(C)O,-0.0005999999999999894,103.12099999999998,1.0,3.0,41.82,3.0,0.75,0.0,0.40322222994564727
1019186,[13C].[15C]=[15N][14C][18O][17C]([16C])=[17O],[15C]=[15N][14C][18O][17C]([16C])=[17O],C=NCOC(C)=O,0.2076,101.10499999999999,0.0,3.0,38.66,2.0,0.5,0.0,0.36805973371769507
1019424,[13C].[15C][17C](=[17O])[18O][14C][15N][16C],[15C][17C](=[17O])[18O][14C][15N][16C],CC(=O)OCNC,-0.27360000000000007,103.12100000000001,1.0,3.0,38.33,2.0,0.75,0.0,0.3858290165809162
1019493,[13C].[15C][17C]([16C])[18O][14C][15N].[17O],[15C][17C]([16C])[18O][14C][15N],CC(C)OCN,0.3276000000000002,89.13800000000002,1.0,2.0,35.25,2.0,1.0,0.0,0.4945887273379047
1019501,[13C].[15C][17C]([16C])([17O])[18O][14C][15N],[15C][17C]([16C])([17O])[18O][14C][15N],CC(C)(O)OCN,-0.3524,105.13700000000001,2.0,3.0,55.480000000000004,2.0,1.0,0.0,0.47170339872640654
1019502,[13C].[15C][17C]1([16C])[17O][15N][14C][18O]1,[15C][17C]1([16C])[17O][15N][14C][18O]1,CC1(C)ONCO1,0.2314,103.121,1.0,3.0,30.49,0.0,1.0,1.0,0.4757928772882843
1019523,[13C].[15C][17C](=[17O])[16C][18O][14C][15N],[15C][17C](=[17O])[16C][18O][14C][15N],CC(=O)COCN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,3.0,0.75,0.0,0.4901342454041836
1019538,[13C].[15C][17C]1([18O][14C][15N])[16C][17O]1,[15C][17C]1([18O][14C][15N])[16C][17O]1,CC1(OCN)CO1,-0.33440000000000003,103.121,1.0,3.0,47.78,2.0,1.0,1.0,0.384128865801984
1019577,[13C].[15C][17C]1([17O])[16C][15N][14C][18O]1,[15C][17C]1([17O])[16C][15N][14C][18O]1,CC1(O)CNCO1,-0.7278,103.121,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.4245457424980954
1019579,[13C].[15C][17C](=[17O])[16C][15N][14C][18O],[15C][17C](=[17O])[16C][15N][14C][18O],CC(=O)CNCO,-0.8852,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.4556766688557936
1019784,[13C].[16C][17C](=[17O])[15C][18O][14C][15N],[16C][17C](=[17O])[15C][18O][14C][15N],CC(=O)COCN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,3.0,0.75,0.0,0.4901342454041836
1019938,[13C].[16C][17C]1([18O][14C][15N])[15C][17O]1,[16C][17C]1([18O][14C][15N])[15C][17O]1,CC1(OCN)CO1,-0.33440000000000003,103.121,1.0,3.0,47.78,2.0,1.0,1.0,0.384128865801984
1020290,[13C].[16C][17C]1([17O])[15C][15N][14C][18O]1,[16C][17C]1([17O])[15C][15N][14C][18O]1,CC1(O)CNCO1,-0.7278,103.121,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.4245457424980954
1020292,[13C].[16C][17C](=[17O])[15C][15N][14C][18O],[16C][17C](=[17O])[15C][15N][14C][18O],CC(=O)CNCO,-0.8852,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.4556766688557936
1022051,[13C].[15C][16C][18O][14C][15N].[17C]=[17O],[15C][16C][18O][14C][15N],CCOCN,-0.06089999999999984,75.111,1.0,2.0,35.25,2.0,1.0,0.0,0.46650534165160057
1022056,[13C].[15C][16C][18O][14C][15N][17C]=[17O],[15C][16C][18O][14C][15N][17C]=[17O],CCOCNC=O,-0.2736,103.12099999999998,1.0,2.0,38.33,4.0,0.75,0.0,0.3018774124298593
1022069,[13C].[15C][16C][17O][17C][18O][14C][15N],[15C][16C][17O][17C][18O][14C][15N],CCOCOCN,-0.08679999999999988,105.13700000000001,1.0,3.0,44.480000000000004,4.0,1.0,0.0,0.40125387533796397
1022078,[13C].[15C][16C][17O][17C]1[15N][14C][18O]1,[15C][16C][17O][17C]1[15N][14C][18O]1,CCOC1NCO1,-0.11620000000000003,103.121,1.0,3.0,30.49,2.0,1.0,1.0,0.5283617893235529
1022108,[13C].[15C][16C][15N][14C][18O][17C].[17O],[15C][16C][15N][14C][18O][17C],CCNCOC,0.19980000000000003,89.13799999999999,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.3937020921561112
1022114,[13C].[15C][16C][15N][14C][18O][17C][17O],[15C][16C][15N][14C][18O][17C][17O],CCNCOCO,-0.4802000000000001,105.13699999999999,2.0,3.0,41.489999999999995,4.0,1.0,0.0,0.3745649282756869
1022115,[13C].[15C][16C][15N]1[14C][18O][17C][17O]1,[15C][16C][15N]1[14C][18O][17C][17O]1,CCN1COCO1,0.18509999999999993,103.121,0.0,3.0,21.700000000000003,1.0,1.0,1.0,0.4724009422667169
1022116,[13C].[15C][16C][15N][14C][18O].[17C]=[17O],[15C][16C][15N][14C][18O],CCNCO,-0.45430000000000004,75.11099999999999,2.0,2.0,32.26,2.0,1.0,0.0,0.43543021245537417
1022117,[13C].[15C][16C][15N]1[14C][18O]1.[17C]=[17O],[15C][16C][15N]1[14C][18O]1,CCN1CO1,0.21099999999999997,73.095,0.0,2.0,15.54,1.0,1.0,1.0,0.41221230571384904
1022118,[13C].[15C][16C][15N][14C][18O][17C]=[17O],[15C][16C][15N][14C][18O][17C]=[17O],CCNCOC=O,-0.27360000000000007,103.12099999999998,1.0,3.0,38.33,4.0,0.75,0.0,0.30209594914150123
1022124,[13C].[15C][16C][15N]1[14C][18O][17C]1[17O],[15C][16C][15N]1[14C][18O][17C]1[17O],CCN1COC1O,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,1.0,1.0,1.0,0.48858528310408966
1022125,[13C].[15C][16C][15N]([14C][18O])[17C]=[17O],[15C][16C][15N]([14C][18O])[17C]=[17O],CCN(CO)C=O,-0.5855000000000001,103.12099999999998,1.0,2.0,40.54,3.0,0.75,0.0,0.3830344453474247
1022126,[13C].[15C][16C][15N]1[14C][18O][17C]1=[17O],[15C][16C][15N]1[14C][18O][17C]1=[17O],CCN1COC1=O,0.416,101.10499999999999,0.0,2.0,29.54,1.0,0.75,1.0,0.4785937969488572
1022183,[13C].[15C][16C][17C][18O][14C][15N][17O],[15C][16C][17C][18O][14C][15N][17O],CCCOCNO,0.34929999999999983,105.13699999999999,2.0,3.0,41.489999999999995,4.0,1.0,0.0,0.3077233129629319
1022184,[13C].[15C][16C][17C][18O][14C][15N]=[17O],[15C][16C][17C][18O][14C][15N]=[17O],CCCOCN=O,1.1369,103.121,0.0,3.0,38.66,4.0,1.0,0.0,0.3949625190956926
1022186,[13C].[15C][16C][17C][17O][18O][14C][15N],[15C][16C][17C][17O][18O][14C][15N],CCCOOCN,0.26080000000000003,105.137,1.0,3.0,44.480000000000004,4.0,1.0,0.0,0.24124439282521587
1022188,[13C].[15C][16C][17C][17O][15N][14C][18O],[15C][16C][17C][17O][15N][14C][18O],CCCONCO,-0.13260000000000016,105.13699999999999,2.0,3.0,41.489999999999995,4.0,1.0,0.0,0.29703536210758746
1022189,[13C].[15C][16C][17C][17O][15N]1[14C][18O]1,[15C][16C][17C][17O][15N]1[14C][18O]1,CCCON1CO1,0.5327000000000001,103.121,0.0,3.0,24.77,3.0,1.0,1.0,0.4869801533831206
1022190,[13C].[15C][16C][17C]([17O])[18O][14C][15N],[15C][16C][17C]([17O])[18O][14C][15N],CCC(O)OCN,-0.3524,105.13700000000001,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.48210045411620134
1022191,[13C].[15C][16C][17C]1[17O][15N][14C][18O]1,[15C][16C][17C]1[17O][15N][14C][18O]1,CCC1ONCO1,0.2314,103.121,1.0,3.0,30.49,1.0,1.0,1.0,0.5150341450420461
1022194,[13C].[15C][16C][17C](=[17O])[18O][14C][15N],[15C][16C][17C](=[17O])[18O][14C][15N],CCC(=O)OCN,-0.14419999999999977,103.12100000000001,1.0,3.0,52.32,2.0,0.75,0.0,0.39051329933104406
1022195,[13C].[15C][16C][17C][15N][14C][18O].[17O],[15C][16C][17C][15N][14C][18O],CCCNCO,-0.06420000000000015,89.13799999999999,2.0,2.0,32.26,3.0,1.0,0.0,0.3746748406163543
1022200,[13C].[15C][16C][17C]1[15N][14C][18O]1.[17O],[15C][16C][17C]1[15N][14C][18O]1,CCC1NCO1,0.2997999999999999,87.122,1.0,2.0,21.259999999999998,1.0,1.0,1.0,0.49633253423037454
