,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
21100,1504477,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[17C][15C]1(C=2)[15N][13C]1C(Cl)=CC(Cl)=C[14C]13[17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13CC1(C=2)NC1C(Cl)=CC(Cl)=CC13O)N1CCOCC1,0.3951889662408335,0.7362026451884986
21200,124312,11.0,[13C]C(Cl)=CC(Cl)=C[14C]([18O][17O])[15N]1[15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]12[17C]3,CC(Cl)=CC(Cl)=CC(OO)N1C23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC12C3,0.2966222838974272,0.7976665260989871
21300,246948,11.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N][17C]12[15C]C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=C[16C]2[17O],CC(Cl)=CC(Cl)=CC1NC12CC=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=CC2O,0.29946617531844383,0.7914183492115211
21400,1326413,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][17C]4([17O][15C]14C=2)[15N]3[13C]1[14C]C=C(Cl)C=C1Cl)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OC4(OC14C=2)N3C1CC=C(Cl)C=C1Cl)N1CCOCC1,,
21500,468807,11.0,[13C]C(Cl)=CC(Cl)=C[14C]1([16C]C=c2c(=C[15C])c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)[17O][17C][15N]1[18O],CC(Cl)=CC(Cl)=CC1(CC=c2c(=CC)c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)OCN1O,0.3091382571834408,0.7520311255973233
21600,110708,11.0,[13C]C(Cl)=CC(Cl)=C[14C][15N]1[17O][16C]23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]12[17C][18O]3,CC(Cl)=CC(Cl)=CCN1OC23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC12CO3,,
21700,1499225,11.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]1[17C]2[17O][14C]13C=C(Cl)C=C(Cl)[13C]3[15N]2[18O],CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC1C2OC13C=C(Cl)C=C(Cl)C3N2O,0.4338707867638018,0.7185025169829775
21800,1322449,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][15C]([18O][17O][17C]=[15N][13C]1[14C]C=C(Cl)C=C1Cl)C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC(OOC=NC1CC=C(Cl)C=C1Cl)C=2)N1CCOCC1,0.24712932568885468,0.8504335266534127
21900,1317649,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]([17O])[17C][15C]([15N][13C]1[14C]C=C(Cl)C=C1Cl)C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(O)CC(NC1CC=C(Cl)C=C1Cl)C=2)N1CCOCC1,0.3387753166314217,0.7353655912588019
22000,461981,11.0,[13C]C(Cl)=CC(Cl)=C[14C]1([18O])[16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]2[17C](=[17O])[15N]21,CC(Cl)=CC(Cl)=CC1(O)CC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC2C(=O)N21,0.36223917643402,0.7968666878255418
22100,100301,11.0,[13C]C(Cl)=CC(Cl)=C[14C][15N][17C]1[18O][16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1[17O],CC(Cl)=CC(Cl)=CCNC1OCC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1O,0.2813978113604166,0.7844038175394022
22200,1688664,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([17C][17O]1)[14C]1(C=C(Cl)C=C(Cl)[13C]1[15N][18O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(CO1)C1(C=C(Cl)C=C(Cl)C1NO)CC=2)N1CCOCC1,0.40108867543719734,0.7468515479423642
22300,1235431,11.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]([18O])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1[17C]([15N])=[17O],CC(Cl)=CC(Cl)=CC1=C(O)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1C(N)=O,0.36509825071625346,0.7257096769344717
22400,1338757,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[15C](C=2)[18O][14C]2C=C(Cl)C=C(Cl)[13C]2[15N]1[17C][17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1C(C=2)OC2C=C(Cl)C=C(Cl)C2N1CO)N1CCOCC1,0.4119257603333107,0.6914254414433076
22500,8990,11.0,[16C]C=c1c(=C[15C][17C]2[15N][17O]2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CCC2NO2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.5564999459185944,0.7032754453094662
22600,1490155,11.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]1[17C][18O][14C]12C=C(Cl)C=C(Cl)[13C]2[15N]=[17O],CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC1COC12C=C(Cl)C=C(Cl)C2N=O,0.5078896757258982,0.7709216807699187
22700,1312614,11.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([17C][18O]1)[15N]([13C]1[14C]C=C(Cl)C=C1Cl)[17O][15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(CO1)N(C1CC=C(Cl)C=C1Cl)OCC=2)N1CCOCC1,0.4046373547031667,0.7282381498263973
22800,536578,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[17O][15N][15c]2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3c[16c]21,CC(Cl)=CC(Cl)=CC1(C)ONc2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3cc21,0.36282677505408595,0.7434142046906305
22900,515522,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([17C])[16c]1cc2c(c[15c]1[15N][18O][17O])c(C1CCCCC1)c(-c1ccccc1)n2CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC(C)c1cc2c(cc1NOO)c(C1CCCCC1)c(-c1ccccc1)n2CC(=O)N1CCOCC1,0.30581267312314747,0.791265289194645
23000,782993,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O])[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1=[15N][17C][18O],CC(Cl)=CC(Cl)=CC(O)C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1=NCO,0.37246876865487927,0.8611360799693163
23100,509867,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([17C]=[18O])[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1[15N][17O],CC(Cl)=CC(Cl)=CC(C=O)C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1NO,0.3210038714547621,0.7449109238232259
23200,525717,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([18O][15N])[17C][15c]2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3c[16c]21,CC(Cl)=CC(Cl)=CC1(ON)Cc2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3cc21,0.36651604557923645,0.7528945933398802
23300,784070,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O])[15C]1([15N][17C]=[18O])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1,CC(Cl)=CC(Cl)=CC(O)C1(NC=O)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1,0.2876770621650498,0.7720669665006512
23400,741994,12.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][17C]1([17O])[15N][18O]2,CC(Cl)=CC(Cl)=CCC12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CCC1(O)NO2,0.26134037865272486,0.7947397136883507
23500,750053,12.0,[13C]C(Cl)=CC(Cl)=C[14C][15C]1([18O][17C])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1=[15N][17O],CC(Cl)=CC(Cl)=CCC1(OC)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1=NO,0.4667146110295459,0.7798991879987863
23600,1734747,12.0,[17C]=[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]=[14C]2C=C(Cl)C=C(Cl)[13C]2[15N]1,C=C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC=C2C=C(Cl)C=C(Cl)C2N1,0.42791693078485704,0.7381299093068342
23700,550976,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]3[17O][15N]1[17C]2=[18O],CC(Cl)=CC(Cl)=CC12C3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC3ON1C2=O,0.34842975524502523,0.77449497612109
23800,1638614,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[17C][15C]([14C]34C=C(Cl)C=C(Cl)[13C]3[15N]4)(C=2)[18O][17O]1)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1CC(C34C=C(Cl)C=C(Cl)C3N4)(C=2)OO1)N1CCOCC1,0.3551766758816446,0.7873917181311854
23900,574534,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17C]=[17O])[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C][15N]1,CC(Cl)=CC(Cl)=CC(=C=O)C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CCN1,0.3776357757491111,0.7943083599335047
24000,612697,12.0,[13C]C(Cl)=CC(Cl)=C[14C]=[16C](C=c1c(=C[15C]=[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)[17C][18O][17O],CC(Cl)=CC(Cl)=CC=C(C=c1c(=CC=N)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)COO,0.3247482126679964,0.7315735861797609
24100,545779,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17C][16C]1([18O])C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C][15N]2[17O],CC(Cl)=CC(Cl)=CC12CC1(O)C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CCN2O,0.3697189713038243,0.7271835530590943
24200,546958,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[17C]2[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1([18O])[17O]2,CC(Cl)=CC(Cl)=CC1(N)C2CC=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1(O)O2,0.36418134974905236,0.7132957891049665
24300,781742,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O])[15C]1=[17C][16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C1,CC(Cl)=CC(Cl)=CC(O)C1=CCC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C1,0.3316699144370448,0.7946730843523991
24400,778810,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][17C][16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1=[15N][18O],CC(Cl)=CC(Cl)=CC1OCCC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1=NO,0.29423117457914555,0.8368266767555568
24500,550347,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15N]([18O][17O])[16C]12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2,CC(Cl)=CC(Cl)=CC1(C)N(OO)C12C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC2,0.34453719430427787,0.7314202422502692
24600,711162,12.0,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C]2[18O][17C]2[17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC#CC=c1c(=CC2OC2O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.3752669370576373,0.790247802080596
24700,630278,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([18O][15N][17O][17C])=[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1,CC(Cl)=CC(Cl)=CC(ONOC)=C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1,0.34374494800407784,0.7284578690887293
24800,1493924,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1([15C]C=2)[15N][13C]2C(Cl)=CC(Cl)=C[14C]21[18O][17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1(CC=2)NC2C(Cl)=CC(Cl)=CC21OO)N1CCOCC1,0.461008933809315,0.673211698728539
24900,1491569,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[15N]([13C]3C(Cl)=CC(Cl)=C[14C]31[18O])[17C](=[17O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1N(C3C(Cl)=CC(Cl)=CC31O)C(=O)CC=2)N1CCOCC1,0.41778508528517844,0.7084766228363254
25000,1320346,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[18O][17C]1=[15C]([15N]([17O])[13C]1[14C]C=C(Cl)C=C1Cl)C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1OC1=C(N(O)C1CC=C(Cl)C=C1Cl)C=2)N1CCOCC1,0.29665466106333876,0.8342192054120503
25100,1346678,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=C[15C][18O])c1=C[16C][15N][13C]1C(Cl)=CC(Cl)=C[14C]1[17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=CCO)c1=CCNC1C(Cl)=CC(Cl)=CC1O)N1CCOCC1,0.36724452223243226,0.7908856979434362
25200,1348594,12.0,[16C]C=c1c(=C[15C]2[17O][14C]3C=C(Cl)C=C(Cl)[13C]3[15N][17C]2[18O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC2OC3C=C(Cl)C=C(Cl)C3NC2O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.24124562094399718,0.8494016441671117
25300,1486813,12.0,[15N][13C]1C(Cl)=CC(Cl)=C[14C]1[16C]12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1=[17C][18O][17O]2,NC1C(Cl)=CC(Cl)=CC1C12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1=COO2,0.3855663406728778,0.820835488446947
25400,1486723,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]([14C]1C=C(Cl)C=C(Cl)[13C]1[15N]=[17O])[15C](=[17C][18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(C1C=C(Cl)C=C(Cl)C1N=O)C(=CO)C=2)N1CCOCC1,0.3844997599867517,0.7123123955227953
25500,1199251,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]([15N]2)[17C]1[17O],CC(Cl)=CC(Cl)=CC1=C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC(N2)C1O,0.3237220366878046,0.7786224010602745
25600,1164831,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]2[15N][17C][17O]1,CC(Cl)=CC(Cl)=CC1=C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC2NCO1,0.28829173549317283,0.7576495040465099
25700,1526898,12.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]([18O])[14C]12C=C(Cl)C=C(Cl)[13C]1[15N][17C]2[17O],CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(O)C12C=C(Cl)C=C(Cl)C1NC2O,0.4057074719408901,0.7183536926681973
25800,1316514,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C](=[15N][13C]1[14C]C=C(Cl)C=C1Cl)[17C]([17O])[15C](=[18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(=NC1CC=C(Cl)C=C1Cl)C(O)C(=O)C=2)N1CCOCC1,0.35963892699667255,0.7277088611206048
25900,1311480,12.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C](=[17C])[15N]([17O][18O])[13C]1[14C]C=C(Cl)C=C1Cl,CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(=C)N(OO)C1CC=C(Cl)C=C1Cl,0.3891958873377309,0.7518613944920689
26000,1512681,12.0,[17C]=[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]([17O][18O])[15N]2[13C]3C(Cl)=CC(Cl)=C[14C]312,C=C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC(OO)N2C3C(Cl)=CC(Cl)=CC312,0.4196366477612008,0.7733719376141083
26100,1400704,12.0,[17C][14C]1C=C(Cl)C=C(Cl)[13C]1[15N]([18O])[16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1[17O],CC1C=C(Cl)C=C(Cl)C1N(O)C1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1O,0.49744505349971235,0.6614529875392843
26200,1395514,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]([18O])=[17C]([17O])[14C]1C=C(Cl)C=C(Cl)[13C]1[15N]=[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(O)=C(O)C1C=C(Cl)C=C(Cl)C1N=CC=2)N1CCOCC1,0.3912412171009494,0.7345063725327194
26300,1397742,12.0,[16C]C=c1c(=C[15C]23[17O][17C]24[18O][15N]3[13C]2C(Cl)=CC(Cl)=C[14C]24)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC23OC24ON3C2C(Cl)=CC(Cl)=CC24)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.3241300691214066,0.7990900282453839
26400,1418948,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][17C]13[17O][14C]14C=C(Cl)C=C(Cl)[13C]4[15N]3[15C]([18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC13OC14C=C(Cl)C=C(Cl)C4N3C(O)C=2)N1CCOCC1,0.4138287446119922,0.6702538833872937
26500,1423307,12.0,ClC1=C[14C]23[17C][15N]([18O][17O]2)[13C]3C(Cl)=C1,ClC1=CC23CN(OO2)C3C(Cl)=C1,0.4332098985995349,0.6332403025101485
26600,1432481,12.0,[16C]C=c1c(=C[15C]23[17O][18O][17C]2[14C]24C=C(Cl)C=C(Cl)[13C]2[15N]43)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC23OOC2C24C=C(Cl)C=C(Cl)C2N43)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,,
26700,1478860,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][14C]1C=C(Cl)C=C(Cl)[13C]1[15N]1[17O][17C][15C]1C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC1C=C(Cl)C=C(Cl)C1N1OCC1C=2)N1CCOCC1,0.40134032231808053,0.712466823745247
26800,1358663,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[15N]4[13C]5C(Cl)=CC(Cl)=C[14C]56[17O][17C]41[15C]3(C=2)[18O]6)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13N4C5C(Cl)=CC(Cl)=CC56OC41C3(C=2)O6)N1CCOCC1,0.29223919945013266,0.8034676694597086
26900,1358241,12.0,[17C][18O][14C]12C=C(Cl)C=C(Cl)[13C]1[15N]1[15C]3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]31[17O]2,COC12C=C(Cl)C=C(Cl)C1N1C3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC31O2,0.3960266608335052,0.7496523842039221
27000,1380624,12.0,[16C]C=c1c(=C[15C]2[17O][14C]34C=C(Cl)C=C(Cl)[13C]3[15N]4[18O]2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC2OC34C=C(Cl)C=C(Cl)C3N4O2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.27647534245807137,0.8367205050589557
27100,1392163,12.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]1[17O][17C][14C]2C=C(Cl)C=C(Cl)[13C]2[15N][18O]1,CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC1OCC2C=C(Cl)C=C(Cl)C2NO1,0.37148292402222866,0.785263708103176
27200,1476261,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][17C][17O][15C](C=2)[15N]1[13C]1C(Cl)=CC(Cl)=C[14C]13)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OCOC(C=2)N1C1C(Cl)=CC(Cl)=CC13)N1CCOCC1,0.5630272772895104,0.6775395007519763
27300,852738,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C])[17C][15N],CC(Cl)=CC(Cl)=CC(CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC)CN,0.2897102682513732,0.7783771258131936
27400,1603119,12.0,[15N][13C]1C(Cl)=CC(Cl)=C[14C]1[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([18O][17O])[17C]1,NC1C(Cl)=CC(Cl)=CC1C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(OO)C1,0.43346061554092924,0.7867837992685366
27500,830175,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15N]1[16C]1C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]12[17C],CC(Cl)=CC(Cl)=CC12ON1C1C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC12C,0.30232892698872654,0.756878742584213
27600,875350,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[18O][17C]1[17O][15C]2([15N])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C],CC(Cl)=CC(Cl)=CC12OC1OC2(N)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC,0.24906759814991306,0.8071072875429887
27700,889620,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]2=[15N])[17C][17O]1,CC(Cl)=CC(Cl)=CC1(C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC2=N)CO1,0.3342639373910243,0.7541364457847551
27800,1602798,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=C[15C]2[14C]3C=C(Cl)C=C(Cl)[13C]3[15N][17C]2=[17O])c1=C[16C]=[18O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=CC2C3C=C(Cl)C=C(Cl)C3NC2=O)c1=CC=O)N1CCOCC1,0.38631729503669077,0.7615584449448352
27900,865553,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]24[15N]([17O])[17C]14[18O]3,CC(Cl)=CC(Cl)=CC1C23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC24N(O)C14O3,,
