rmat_tag,distance,SMILES
20117300_S2,15.0,CCN1OOC2(C)C=CC(C)=CC13CC23
20117900_S2,14.0,CCN1C(OO)C2CC=C(C)C=CC21C
20119700_S2,12.0,CC12C=CC(C)=CC3OC1(O)C32
20119900_S2,13.0,CCNC12C=C(C)C=CC3(C)C1C3(O)O2
20120100_S2,12.0,CCNOC12C3C=C(C)C=CC1(C)C32
20121900_S2,12.0,CCNCC1C2C=C(C)C=CC21C
20124600_S2,11.0,CC1C=CC(C)=CCC12OC2O
20124800_S2,15.0,CCN=C1C=C(C)C=CC(C)C1(C)O
20124900_S2,15.0,CCN(O)C1C23C=C(C)C=CC(C)C12O3
20125200_S2,14.0,CCN1OC2C13C=C(C)C=CC1(C)OC213
20125300_S2,16.0,CCN1OC2(C)C1C=C(C)C=CC2(C)O
20125400_S2,14.0,CC12C=CC(C)=CC3(CC13O)O2
20126500_S2,17.0,CC12C=CC(C)=CC3OC31C2
20126700_S2,14.0,CC12C=CC(C)=CC34OC13C24
20129000_S2,15.0,CCN1C2OC13C=C(C)C=CC(C)C23O
20129100_S2,12.0,CC1C=CC(C)=CC2C3OOC123
20129200_S2,11.0,CCNC12C=C(C)C=CC(C)C13OC23O
20129400_S2,14.0,CCNC1C=C(C)C=CC(C)(O)C12CO2
20129500_S2,14.0,CCNC12OC3(C)C=CC(C)=CC14OC342
20129700_S2,15.0,CCNC1C=C(C)C=CC2(C)OC12C
20129900_S2,13.0,CCNC1(C)C=CC(C)=CCC12CO2
20130100_S2,14.0,CCN1C2(C)C=CC(C)=CC3(O)C14OC234
20130800_S2,15.0,CCN1OC2C3(C)C=CC(C)=CC1C23O
20131800_S2,14.0,CCN=C1OOC12C1C=C(C)C=CC12C
20131900_S2,14.0,CCN1C2OOC23C2(C)C=CC(C)=CC123
20132000_S2,11.0,CCNC1(O)C23C=C(C)C=CC2(C)C13O
20133100_S2,12.0,CCN1CC12CC=C(C)C=CC2C
20133200_S2,12.0,CCN(O)C12COC1C=C(C)C=CC2C
20133300_S2,11.0,CCN1C2C=C(C)C=CC(C)C21C(=O)O
20133900_S2,13.0,CCN1C2(O)C=C(C)C=CC3(C)OCC132
20134400_S2,10.0,CCNC12C3C=C(C)C=CC1(C)OC32
20135800_S2,12.0,CCNC12C34C=C(C)C=CC1(C)C2(O3)O4
20135900_S2,13.0,CCN1C2(O)C=C(C)C=CC3(C)C(O)C132
20136000_S2,12.0,CCN(O)C12C3(C)C=CC(C)=CC14OC342
20139200_S2,14.0,CCN(O)C1C=C(C)C=CC(C)C1=CO
20139700_S2,14.0,CCNC(O)=C1CC=C(C)C=CC1(C)O
20144900_S2,11.0,CC1C=CC(C)=CC=C1
20145000_S2,15.0,CCN(C)OC1=CC(C)C=CC(C)=C1
20145200_S2,12.0,CCN(OCO)C1=CC(C)C=CC(C)=C1
20145900_S2,12.0,CCN1C(=O)OC2(C)C=CC(C)=CC1=C2
20146300_S2,14.0,CC1(O)C=CC(C)=CC=C1
20147400_S2,11.0,CCN1C(=O)C2=CC1(C)C=CC(C)=C2
20152400_S2,15.0,CCNOOC1=CC=C(C)C=CC1C
20153000_S2,15.0,CCN1OC2=C1C=C(C)C=CC2(C)OC
20154000_S2,17.0,CCN1CC2(C)C=CC(C)=CC(=C2O)O1
20157400_S2,16.0,CCN1OC2=C3OC1C3(C)C=CC(C)=C2
20159800_S2,12.0,CCN(O)C1=CC=C(C)C=CC1(C)OC
20160200_S2,14.0,CCN1OC2=C1C(C)(O)C=CC(C)=C2
20161400_S2,13.0,CCN1OC2=C1C(C)(CO)C=CC(C)=C2
20164000_S2,14.0,CCNC(=O)C1=CC=C(C)C=CC1C
20165800_S2,15.0,CCNC1(C)C=CC(C)=CC(O)=C1C
20167000_S2,17.0,CCN(OO)C1C2=CC=C(C)C=CC12C
20173400_S2,13.0,CCN(CO)OCC=C(C=CC(C)=C)C
20173600_S2,12.0,CCN(O)CC=C(C=CC(C)=C)C
20173700_S2,12.0,CCN(C=O)C(O)C=C(C=CC(C)=C)C
20173800_S2,15.0,CCN(O)C(=O)C=C(C=CC(C)=C)C
20174000_S2,11.0,CC(=C)C=CC(=CCCO)C
20174100_S2,11.0,CCNC1OC1C=C(C=CC(C)=C)C
20174200_S2,11.0,CC(=C)C=CC(=CC1(O)CO1)C
20174300_S2,8.0,CCNC(C=C(C=CC(C)=C)C)C(=O)O
20174400_S2,13.0,CCN1OC1(C=O)C=C(C=CC(C)=C)C
20174600_S2,10.0,CC(=C)C=CC(=CC=C=O)C
20174700_S2,12.0,CC(=C)C=CC(=CC(O)=C=O)C
20180600_S2,13.0,CCNOCC=C(C=CC(C)=COC)C
20180700_S2,14.0,CCN(OC)C1C=C(C)C=CC(C)=CO1
20180900_S2,11.0,CC1=COCC(O)C=C(C)C=C1
20181100_S2,14.0,C=CC=C(C=CC(C)=CO)C
20184600_S2,11.0,CC=C(C=CC(C)=COC(O)NCC)C
20185000_S2,14.0,CCN1OOC=C(C)C=CC(C)=CC1C
20185100_S2,12.0,CCN=C1C=C(C)C=CC(C)=COC1
20185200_S2,14.0,CCN1OC2=C1OC=C(C)C=CC(C)=C2
20187800_S2,14.0,CC=C(C=CC(C)=C(O)O)C
20187900_S2,13.0,CCN=CC=C(C=CC(C)=C1OCO1)C
20188100_S2,14.0,CCN1OC2=C(C)C=CC(C)=CC1=CO2
20189300_S2,15.0,CC(C=CC(=CC=O)C)=C=O
20190300_S2,13.0,CCN1COC(=O)C=C(C)C=CC(C)=C1
20190500_S2,9.0,CCC=C(C=CC(C)=CNCC)C
20190600_S2,11.0,CCN1C=C(C)C=CC(C)=CC2OOC21
20190700_S2,11.0,CCN1C=C(C)C=CC(C)=CC(=O)CO1
20190900_S2,13.0,CCN1C=CC=C(C)C=CC(C)=C1
20194600_S2,15.0,CCN(C)C1=C(C)C=CC(C)=CC(=O)O1
20194700_S2,11.0,CCN1CCC=C(C)C=CC(C)=C1O
20194800_S2,11.0,CCN1C2=C(C)C=CC(C)=CC1(CO)O2
20194900_S2,14.0,CCN1C=C2C=C(C)C=CC(C)=C1OO2
20196700_S2,10.0,CCNC1=C(C)C=CC(C)=CCCOO1
20196800_S2,9.0,CCN1C2C=C(C)C=CC(C)=C1OC2O
20196900_S2,13.0,CCN1C=C(O)C=C(C)C=CC(C)=C1O
20200600_S2,13.0,CC=C(C=CC(C)=CC(=O)NCC)C
20200700_S2,14.0,CCNC(O)C=C(C)C=CC(=CC=O)C
20201000_S2,16.0,CCN1OC1(O)C=C(C=CC(C)=CC)C
20201100_S2,13.0,CCN=C1C=C(C)C=CC(C)=CC(O)O1
20201200_S2,12.0,CC1=CCCC=C(C)C=C1
20201400_S2,14.0,CCN1OC12C=C(C)C=CC(C)=CC2=O
20201700_S2,15.0,CCNOOC1=CC=C(C)C=CC(C)=C1
20206000_S2,14.0,CC=C(C=CC(C)=C(C)ONCC)C
20206100_S2,14.0,CC1=C2COC(C=C(C)C=C1)O2
20206200_S2,15.0,CCNC12C=C(C)C=CC(C)=C(CO1)O2
20206300_S2,12.0,CC1=C2OOC2CC=C(C)C=C1
20206400_S2,11.0,CCNC1C=C(C)C=CC(C)=C(O)C1=O
20208500_S2,12.0,CC=C(C=CC(C)=C1OC1ONCC)C
20208700_S2,15.0,CCN=CC=C(C=CC(C)=C(C)O)C
20208800_S2,13.0,CCN1OC12CC=C(C)C=CC(C)=C2O
20209000_S2,13.0,CCNOC1=CC=C(C)C=CC(C)=C1O
20211000_S2,10.0,CC=C(C=CC(C)=C(C=O)N(O)CC)C
20214400_S2,12.0,CC=C(C=CC(C)=C=CO)C
20214600_S2,16.0,C=C=C(C)C=CC(=CCN(CC)OO)C
20214700_S2,16.0,C=C=C(C)C=CC(=CC1ON1CC)C
20218000_S2,12.0,COC1C=C(C)C=CC(C)=C1
20218500_S2,12.0,CCNC(OO)C1C=C(C)C=CC(C)=C1
20223300_S2,13.0,CCN=C(O)OC1=C(C)C=CC(C)=CC1
20223400_S2,14.0,CCN(OC)C1C=C(C)C=CC(C)=C1O
20223600_S2,13.0,CCNC(O)C12C=C(C)C=CC(C)=C1O2
20225800_S2,14.0,CCNOC1C=C(C)C=CC(C)=C1OC
20226100_S2,14.0,CCN=C1OC2=C(C)C=CC(C)=CC12O
20228400_S2,12.0,CCNC1=C(C)C=CC(C)=CC1(O)OC
20228500_S2,13.0,CCN1C2=C(C)C=CC(C)=CC21OOC
20228600_S2,10.0,CCNC1=C(C)C=CC(C)=CC1C
20228700_S2,12.0,CCN1C2OOC23C=C(C)C=CC(C)=C13
20228900_S2,11.0,C=C1C=C(C)C=CC(C)=C1NCC
20231700_S2,13.0,CCN1OC1(O)C1=C(C)C=CC(C)=CC1
20231800_S2,16.0,CC1=C(C)C=CC(C)=CC1O
20231900_S2,16.0,CCNC(=O)C1=C(C)C=CC(C)=CC1=O
20232000_S2,15.0,CCN1OC12C=C(C)C=CC(C)=C2CO
20232300_S2,13.0,CC1=C2C3OOC32C=C(C)C=C1
20246700_S2,13.0,CCN(C)CC=C(C=CCCOO)C
20247000_S2,10.0,CCN1C2C=C(C)C=CCCOC21
20247300_S2,13.0,C#CC=C(C=CCCON(O)CC)C
20247400_S2,13.0,CCN(C)CC=C(C=CC1CO1)C
20247700_S2,14.0,CCN=C1C=C(C)C=CC(CO)O1
20248400_S2,9.0,CCNC1C=CC(C)=CCCOC1
20248800_S2,12.0,CCN1C2OC2C=C(C)C=CC12CO2
20249000_S2,12.0,CCN1C(C)C=C(C)C=CC1(O)CO
20249100_S2,13.0,C#CC=C(C=CC(O)(CO)NCC)C
20250200_S2,11.0,CCN1OCC2C=CC(C)=CC1C2O
20250500_S2,13.0,CCN=CC=C(C=CC1(CO)CO1)C
20250700_S2,14.0,CCN1C2C=C(C)C=CC3(CO2)OC13
20250800_S2,10.0,CCNC1C=C(C)C=CC23COC12O3
20251200_S2,13.0,CCN1CC=C(C)C=CC1(C)CO
20252100_S2,13.0,C=C1C=CC(C)=CCOC1
20252200_S2,15.0,C=C1C=CC(C)=CC(O)N(CC)OC1
20252300_S2,11.0,OCC1=CCC=C(C)C=C1
20253500_S2,10.0,CCNC1(OC)C=C(C)C=CC1CO
20253600_S2,8.0,CCNOCC1C=CC(C)=CC1CO
20254000_S2,10.0,CCN=C1C=C(C)C=CC12CO2
20254200_S2,12.0,CCN1COC23C=CC(C)=CC12OC3
20254300_S2,11.0,CCN1OC2(CO)C=CC(C)=CC12C
20254600_S2,11.0,CCNC1(COO)C=CC(C)=CC1
20254700_S2,12.0,CCN1C2C=C(C)C=CC21COO
20259000_S2,15.0,CCN(C)C1C=C(C)C=CC(COC)O1
20259600_S2,13.0,CCN1C23C=C(C)C=CC(COC)C12O3
20259700_S2,12.0,CCNC12CC=C(C)C=CC1(COC)O2
20260100_S2,14.0,CCNC1(O)C=C(C)C=CC(COC)=C1
20260900_S2,13.0,CCN1CC2(COC)C=CC(C)=CC12
20261300_S2,11.0,CCNOC1=C(COC)C=CC(C)=C1
20261800_S2,15.0,CCN(C)C1(OC)C=C(C)C=CCCO1
20261900_S2,9.0,CCNC1C=C(C)C=CCCOC1OC
20262100_S2,14.0,COCC=C(C=CC1CO1)C
20262200_S2,14.0,CC=C(C=CC(CON(C)CC)OC)C
20262400_S2,13.0,CCN1C(COC)C=CC(C)=CC1OC
20262500_S2,12.0,CCN1OCC1C=CC(=CC=COC)C
20262800_S2,10.0,CCN=C1C=CC(C)=CCC(OC)OC1
20263000_S2,13.0,CC=C(C=CC(C)CONCC)C
20263100_S2,13.0,CCN=CC=C(C=CC(COC)CO)C
20263200_S2,12.0,CCNC1(OC)C=C(C)C=CC2COC21
20263400_S2,14.0,CC=C(C=CC(CNCC)(CO)OC)C
20264000_S2,14.0,CCN(CC=C(C=CC1=COC1)C)OC
20264100_S2,14.0,CCN1C2=C(CO)C=CC(C)=CC21
20264700_S2,9.0,COCC12C=C(C)C=CC1CO2
20264900_S2,12.0,CCN1CC12C=C(C)C=CC21CO1
20265100_S2,11.0,CCN1C2C=C(C)C=CC21CO
20265200_S2,11.0,C=C1C=C(C)C=CC1(CO)NCC
20265500_S2,9.0,COC1OCC12C=CC(C)=CC2
20266300_S2,11.0,CCNOCC1=C(OC)C=C(C)C=C1
20267100_S2,15.0,CCN=C=C1C=C(C)C=CCCOCO1
20267700_S2,11.0,OCOCC1C=CC(C)=CC1
20267800_S2,13.0,CCN=CC1C=C(C)C=CC12COCO2
20268900_S2,14.0,CC1=CC2C=C(C=C1)CO2
20269800_S2,16.0,CCN=C1C=C(C)C=CC(COC=O)=C1
20269900_S2,14.0,CCN=C1C2C=C(C)C=CC12COC=O
20270100_S2,11.0,CCN(C)COCCC=CC(=CC=O)C
20270200_S2,7.0,CCN(C)OC1CC=C(C)C=CCCO1
20270900_S2,12.0,CCN(C)C#CC=C(C=CC(O)CO)C
20271200_S2,10.0,CCN(C)C(C=CC(=CC(C)O)C)CO
20271800_S2,11.0,CCN(C)C(O)C1C=CC(C)=CCOC1
20272200_S2,10.0,CCN(C)CC=C(C=CC1(C=O)CO1)C
20272300_S2,13.0,CC=C(C=CC1(CN(C)CC)COO1)C
20273100_S2,12.0,CCN(C)C(O)=C1C=CC(C)=CCOC1
20274300_S2,11.0,O=C1C=C(C)C=CC12CO2
20274400_S2,8.0,COCC1(O)C=CC(C)=CC1
20275300_S2,9.0,CCN(C)C12C=C(C)C=CC13COC3O2
20276400_S2,6.0,CCN(C)C1OCC2=C1C=C(C)C=C2
20277500_S2,13.0,C=C1C=C(C)C=CC(=O)COCN1CC
20277700_S2,14.0,CCN1COCC(C)C=CC(C)=CC1=O
20278200_S2,11.0,CCN(C)COCC1C=CC(C)=CC1O
20278300_S2,10.0,CCNCOCC1(O)C=CC(C)=CC1
20278800_S2,7.0,CCN1COCC2=C1C=C(C)C=C2
20279100_S2,10.0,CCN(CC=C(C=CCCOC)C)CO
20279400_S2,10.0,CCC=C(C=CC(CO)OCNCC)C
20279900_S2,11.0,OCC1C=CC=C(C)C=C1
20280400_S2,13.0,CCN1COC2C=C(C)C=CC(=C2)CO1
20280700_S2,9.0,COCC1C=CC(C)=CC1
20280800_S2,9.0,CCN1COC1C12C=C(C)C=CC1CO2
20281300_S2,10.0,CCN1COCC2(CO)C=CC(C)=CC12
20281800_S2,10.0,CCN(C)COC1=C(CO)C=CC(C)=C1
20282400_S2,13.0,C=C1C=C(C)C=CC2COC(O1)N2CC
20283200_S2,13.0,CCN(C=O)C1C=CC(C)=CCOC1
20284000_S2,14.0,CCN1C2=C(C=CC(C)=CC2)COC1=O
20284100_S2,11.0,CCN1C2=C(C=CC(C)=C2)COC1=O
20285000_S2,12.0,CC1=CC2=CC(C=C1)CO2
20285500_S2,13.0,O=C1C=C(C)C=CC(CO)=C1
20286000_S2,10.0,COC1C=C(C)C=CC12CO2
20288300_S2,11.0,CCN=COC#CC=C(C=CCCO)C
20289200_S2,10.0,CCN=COC12C=C(C)C=CC13COC32
20291900_S2,12.0,CC=C(C=CCCOC(C)N(O)CC)C
20292300_S2,13.0,CCNC1(CC)C=C(C)C=CCCOO1
20292400_S2,14.0,CCN1OOCCC=CC(C)=CC=C1C
20292600_S2,13.0,CCNOC(C=C(C=CC1CO1)C)CC
20292900_S2,12.0,CCN=C1C=C(C)C=CC(O)COC1C
20293100_S2,15.0,CCN1CC=C(C)C=CC(=O)CO1
20293300_S2,12.0,CCN1CC=C(C)C=CC1COCC
20293600_S2,13.0,CCNC(C=CC(=CC#CC)C)CO
20293800_S2,14.0,CCN1C2C=C(C)C=CC1(COCC)O2
20293900_S2,15.0,CCN1OC12C=CC(C)=CC(=CC)OC2
20294600_S2,15.0,CCC1C=CC(C)=CC(=O)OC1
20294800_S2,12.0,CC12OCC1C=CC(C)=CC2=O
20294900_S2,14.0,CC1=C2C=C(C)C=CC1COO2
20295000_S2,13.0,CC1C(O)C=C(C)C=CC12CO2
20295200_S2,15.0,CCN1C23C=C(C)C=CC(O)(CO2)C13C
20295400_S2,13.0,CC=C(C=CC12COC1(C)N2CC)C
20296200_S2,15.0,CCN1OCC2=C(C)C(C=C(C)C=C2)O1
20296700_S2,12.0,CCN1OC2C=C(C)C=CC2COC1C
20296800_S2,10.0,CCNC12C=C(C)C=CC1COC(C)O2
20296900_S2,8.0,CCNOC1(C)OCC2C=CC(C)=CC21
20297300_S2,12.0,CCN=C(C)OC1(CO)C=CC(C)=CC1
20297400_S2,11.0,CCC1C=C(C)C=CC12COO2
20297500_S2,13.0,CCN1OC2(CO)C=CC(C)=CC2=C1C
20297800_S2,11.0,CCN1C23C=CC(C)=CC12OC3
20298500_S2,11.0,CC1OOCC12C=CC(C)=CC2
20298600_S2,10.0,CCNC1C=C(C)C=CC1(CO)C(C)=O
20299800_S2,10.0,CCN=C(C)C1=C(CO)C=CC(C)=C1
20301100_S2,15.0,CCN1OC2C=CC(C)=CC1=CCOC2
20301200_S2,12.0,CCNC1C=CC(C)=CC2OC2COC1
20301300_S2,14.0,CCNC1(O)C=CC(C)=CC=CCOC1
20301600_S2,13.0,OC12C=CC(C)=CCC1COC2
20301700_S2,15.0,CCN1C23C=CC(C)=CC(O)C12COC3
20302000_S2,14.0,CCNCCOCC1C=CC(C)=CC1=O
20302700_S2,10.0,CCNOCCOCC1=CC=C(C)C=C1
20303200_S2,12.0,OCCC1C=C(C)C=CCCO1
20303300_S2,12.0,CC1=CC(=C2CO2)OCCC=C1
20303400_S2,13.0,CC(C=CC1CO1)=CC1CCO1
20303600_S2,16.0,CCN1CCOC2C=C(C)C=CC1CO2
20303800_S2,14.0,CCN1C(CCO)C=C(C)C=CC12CO2
20304400_S2,16.0,CCN1CC=C(C)C=CC2(CCO2)CO1
20304500_S2,15.0,CCN1C23C=CC(C)=CCOCC12OC3
20304600_S2,15.0,CCNC1(CO)C=CC(C)=CC2=C1CO2
20304800_S2,16.0,CC1=CC2OCC=C(C=C1)CO2
20306000_S2,14.0,CCN1OCC23C=CC(C)=CC24OCC134
20307100_S2,15.0,CCN1OC2C=C1C=C(C)C=CCCO2
20307300_S2,15.0,CCN=CC=C(C=CC1COC2OC12)C
20308100_S2,14.0,CCNOCCC=CC(=CC=CC=O)C
20308300_S2,15.0,CCN1CC=C(C)C=CC2COC21C=O
20308400_S2,15.0,CCNC1(CO)C=CC(C)=CC=C1C=O
20309500_S2,10.0,CCN1CC1CC=C(C=CCCO)C
20310000_S2,10.0,CCNCC1=CC=C(C)C=CC(O)CO1
20310800_S2,13.0,CCN1CCC(CO)C=CC(C)=CCO1
20312100_S2,10.0,CCN1CCOCC2C=CC(C)=CC2O1
20312500_S2,8.0,CCNCC1OCC2(C=CC(C)=CC2)O1
20312600_S2,10.0,CCN1CC12OCC13C=CC(C)=CC12O3
20312800_S2,11.0,CCN(CC)C12C=CC(C)=CC1OC2
20313900_S2,9.0,CCN1CC1OOCC1=CC=C(C)C=C1
20315700_S2,9.0,CCNC1OCC2(C=CC(C)=CC2)C1=O
20315900_S2,10.0,CCNC(C)OCC1=C(O)C=C(C)C=C1
20316300_S2,13.0,CCN1C(=C2C=C(C)C=CCCO2)C1O
20316400_S2,13.0,CCNC(O)C#CC=C(C=CC1CO1)C
20316800_S2,12.0,CCN1OCC2C=CC(C)=CCC2C1O
20316900_S2,12.0,CCN1C2C=C(C)C=CC3(CO3)C23OC13
20317400_S2,11.0,CCN1C2C3C=C(C)C=CC3COOC21
20317500_S2,12.0,CCNC(C)OC1C=C(C)C=CC12CO2
20318200_S2,10.0,CCN(C1=C(CO)C=CC(C)=C1)C(C)O
20318700_S2,12.0,CC=C(C=CC1COC2(CO2)N1CC)C
20318800_S2,14.0,CC=C(C=CC12CC(NCC)(OC1)O2)C
20319000_S2,11.0,CCN1C23C=CC(C)=CC2=C2OC21OC3
20319300_S2,13.0,CCN1OCCC=CC(C)=CC=CC1=O
20319400_S2,14.0,CC=C(C=CC(CO)C1C(=O)N1CC)C
20319500_S2,16.0,CCN1C(=C2C=CC(C)=CCOC2)C1=O
20320000_S2,9.0,CCN=CC(=O)C1C=C(C)C=CCCO1
20320500_S2,10.0,CC=C(C=CC1COC1(O)C=NCC)C
20322000_S2,8.0,CCN=CC1OOCC2=C1C=C(C)C=C2
20322800_S2,12.0,CCN=C1OCC23C=CC(C)=CC2OC13
20322900_S2,10.0,CCN=C1COC2=C(C=CC(C)=C2)CO1
20325100_S2,11.0,C=C1OC1C=C(C=CCCO)C
20325600_S2,14.0,CCNOC1(C=CC(=CCC=C)C)CO1
20325800_S2,12.0,CCN1CC=C(C)C=CC1COC(=C)O
20325900_S2,14.0,CCNC1C=CC(C)=CC(O)(C=C)OC1
20326100_S2,16.0,CCN1OCC12C=CC(C)=CCO2
20326200_S2,15.0,CCN1OC1(C=CC(=CC=C=C)C)CO
20326700_S2,14.0,CCNC(O)C=C(C=CC1COC1=C)C
20326800_S2,15.0,CCN1OCC2C=CC(C)=CC1(O)C2=C
20326900_S2,15.0,C=CC1(CO)C=CC(C)=CCO1
20327400_S2,15.0,CC=C(C=CC(=C=C)CONCC)C
20327700_S2,13.0,CCN1OCC2C=CC(C)=CC21OC=C
20327800_S2,11.0,CCNOC(=C)C12C=C(C)C=CC1CO2
20328300_S2,11.0,CCNC1(CO)C=CC(C)=CC1
20328900_S2,14.0,CCNC(=C)C12C=CC(C)=CC1OC2
20329400_S2,11.0,CCN(OC=C)OCC1=CC=C(C)C=C1
20330300_S2,14.0,CCNC1=COCCC=CC(C)=CCO1
20330400_S2,15.0,C=COCC(C=CC(=CC)C)ONCC
20330500_S2,15.0,C=COCC1C=CC(C)=CCN1CC
20330700_S2,16.0,CC=C(C=CC1C=COC1)C
20331000_S2,13.0,CC1=CC2C=COCC2C=C1
20331300_S2,12.0,CC1=CC2C3=COCC32C=C1
20331400_S2,11.0,C=COCC1=CC=C(C)C=C1
20331700_S2,15.0,CCN(C=CO)CC=C(C=CCCO)C
20331800_S2,14.0,CCNC1(C=CO)C=C(C)C=CCCO1
20331900_S2,15.0,CCNC1(C=C(C=CC2CO2)C)C=CO1
20333200_S2,13.0,CCNC12C=CC(C)=CC1C=COOC2
20334900_S2,15.0,CCNC1(C=CC(=CCC=C=O)C)CO1
20335100_S2,12.0,CCNC12C=C(C)C=CC1COC2=C=O
20335900_S2,13.0,CCNC=C=CC=C(C=CC1COO1)C
20336000_S2,14.0,CCNC=C=C1C=C(C)C=CC(=O)CO1
20337000_S2,11.0,OOCC1C=CC(C)=CC1
20339800_S2,13.0,CCN1C(O)=CC12C=C(C)C=CCCO2
20341000_S2,10.0,CCN1OCC2=C(C=C(C)C=C2)C=C1O
20341800_S2,15.0,CC=C(C=CC1(C=C=NCC)COO1)C
20343000_S2,15.0,CCN=C(C=C(C=CCCO)C)OC#C
20343100_S2,15.0,CCNC(C=C(C=CC1CO1)C)OC#C
20343200_S2,16.0,CCN=C1C=C(C)C=CC(OC#C)CO1
20343900_S2,18.0,CCN1OC2(C#C)C=CC(C)=CC1OC2
20344300_S2,16.0,CCN(C#C)OCC12C=CC(C)=CC1O2
20344900_S2,12.0,C#COCC1=CC=C(C)C=C1
20345000_S2,11.0,CCNOCC1=C(C#C)C=C(C)C=C1
20345700_S2,15.0,C#COCC1(O)C=CC(C)=CC1NCC
20346000_S2,16.0,CC=C(C=CCCOOC#CNCC)C
20347400_S2,13.0,CCNC#CC1C=C(C)C=CC(CO)O1
20347500_S2,15.0,C#CN(CC)C1C=CC(C)=CC(O)OC1
20347700_S2,14.0,CCNC#CC(C=CC(=CCO)C)CO
20347900_S2,11.0,CCN(C#CO)C1C=C(C)C=CC1CO
20348300_S2,14.0,CCN(O)C#CC12C=CC(C)=CC1OC2
20348800_S2,13.0,CC1C=C(C)C=CCCO1
20349100_S2,12.0,CCNOCCC=CC(=CC(C)(C)O)C
20349400_S2,14.0,CC(O)C=C(C=CC1CO1)C
20349700_S2,12.0,CCN1OC2C=CC(C)=CC(C)C1OC2
20349800_S2,10.0,CC1=C2OCC(C=CC(C)=C1)O2
20349900_S2,13.0,CCNOC1(C=CC(=CC(C)C)C)CO1
20350100_S2,11.0,CCN(C=O)C(C=CC(=CCC)C)CO
20350200_S2,15.0,CCN1C2C=CC(C)=CC1(C)OOC2
20350300_S2,12.0,CCN1OCC1C=CC(=CC1(C)CO1)C
20350400_S2,11.0,CCN1OC2=C(C)C=C(C)C=CC1CO2
20350700_S2,11.0,CCN1C23C=CC(C)=CC(C)C1(OC2)O3
20351500_S2,14.0,CCNC(C)C=C(C=CC(C)COO)C
20351700_S2,13.0,CCNOC1(C)C=C(C)C=CC(CO)C1
20352100_S2,16.0,CCN1CC2(C=CC(C)=CC1C)COO2
20352500_S2,14.0,CCN1OCC12C=CC(C)=CC(C)OC2
20353300_S2,16.0,CCN=C=C1C=CC(C)=CC(C)OC1
20353500_S2,14.0,CC12C=C(C)C=CC(=C1)COO2
20354400_S2,13.0,CCN(C)OC1(C)C=C(C)C=CC1CO
20354800_S2,10.0,CCNC(O)C1(C)C=C(C)C=CC12CO2
20355200_S2,11.0,CCN1COCC12C=CC(C)=CC2C
20355900_S2,13.0,CCNOCC1(C)C=CC(C)=CC1(C)O
20357000_S2,10.0,CCN=COCC1=C(C)C=C(C)C=C1
20357800_S2,12.0,CCNCC1C=C(C)C=CCCOC1
20358100_S2,14.0,CCN1C=C2C=C(C)C=CC1COC2
20358400_S2,13.0,CCN1OC12C1C=CC(C)=CC2COC1
20358500_S2,15.0,CCN1OC23C=CC(C)=CC(COC2)C13
20358800_S2,16.0,C=C1C=CC(C)=CC(O)(NCC)COC1
20360100_S2,13.0,CCN1OCCC=CC(C)=CC1(C)CO
20360400_S2,14.0,CC1=CCCOC2(C=C1)CO2
20360700_S2,15.0,CCN(C)C1(CO)C=CC(C)=CCCO1
20361000_S2,13.0,CCNC1OCC1C=CC(=CCCO)C
20361200_S2,14.0,CC1=CC2=CC(C=C1)COOC2
20361500_S2,15.0,CCN1C2C3C=C(C)C=CC21COOC3
20361800_S2,14.0,CCNOCCC=C(C=CC1=COC1)C
20362700_S2,13.0,CCN1C2(CO)C=CC(C)=CC12CO
20363000_S2,13.0,CCNC1OCC23C=C(C)C=CC12CO3
20363900_S2,15.0,OC1CC=C(C)C=CCCO1
20364800_S2,12.0,CCN=COC1OCC2=C1C=C(C)C=C2
20365000_S2,14.0,CCNCC(C=C(C=CC1CO1)C)C=O
20365500_S2,14.0,O=CC12C=C(C)C=CC1CO2
20365800_S2,12.0,CCNOCC1=C(C=O)C=C(C)C=C1
20366100_S2,14.0,CC12C=CC(C)=CC1C(=O)OC2
20366300_S2,12.0,CCN1CC12C=C(C)C=CCCO2
20366500_S2,9.0,CCNCC1=COCCC=CC(C)=C1
20366600_S2,11.0,CCN(CCC=C(C=CC1CO1)C)OC
20366800_S2,8.0,CCNCC1C=C(C)C=CC2COC1O2
20367700_S2,14.0,CCN1CC2C=CC(C)=CC(O)(C1)OC2
20367800_S2,10.0,CCN1CC2C=C(C)C=CC(CO)C2O1
20368500_S2,13.0,CCN1CC2=CC1(COO)C=CC(C)=C2
20368900_S2,13.0,CCN1CC2C=C(C)C=CC(COO)=C21
20369500_S2,8.0,CCNCC12C=C(C)C=CC1CO2
20370400_S2,12.0,CCN1CC23C=CC(C)=CC2(C1)OC3
20370500_S2,10.0,CCNCC12C=C(C)C=CC1(COO)C2
20372000_S2,14.0,CCN1C2OCC(C)C=CC(C)=CC21O
20373600_S2,11.0,CCNC1CC=C(C)C=CC(CO)CO1
20373700_S2,13.0,CCN1C2C(CO)C=CC(C)=CC23OC13
20373900_S2,12.0,CCN1C(O)CC=C(C)C=CC12COC2
20374700_S2,11.0,CCN1C(OC)C23C=C(C)C=CC12CO3
20375900_S2,12.0,CCN1C23C=CC(C)=CC2C1(O)OC3
