rmat_tag,distance,largest_cleaned
199664,9.0,CCNOOC1=C(CC)C=CC=C1C
199665,9.0,CCN(O)OC1=C(CC)C=CC=C1C
199668,6.0,CC1OC2=C1C=CC=C2C
199675,8.0,CCN1OC2=C(C=CC=C2C)C(C)O1
199677,6.0,CCNOC1(C)OC2=C1C=CC=C2C
199678,5.0,CC(=O)C1=C(O)C(C)=CC=C1
199679,6.0,CCNOC1=C(C(C)=O)C=CC=C1C
199680,8.0,CCNC(C)C1=C(O)C(C)=CC=C1
199688,8.0,CCN(O)C1(C)OC2=C1C=CC=C2C
199691,8.0,CCNC1(C)OOC2=C1C=CC=C2C
199692,8.0,CCN1OC2=C(C=CC=C2C)C1(C)O
199693,8.0,CCN1OC1(C)C1=C(O)C(C)=CC=C1
199906,7.0,CCOC1=CC=CC=C1C
199910,7.0,CCNOC(C)OC1=CC=CC=C1C
199929,7.0,CCNC(C)(O)OC1=CC=CC=C1C
199953,7.0,CC1OC2=C(O1)C(C)=CC=C2
199960,10.0,CCN1OC2=C(C=CC=C2C)OC1C
199962,10.0,CCN1OC2=C(OC1C)C(C)=CC=C2
200037,10.0,CCN1C2=C(OOC1C)C(C)=CC=C2
200118,6.0,CC(O)C1=C(O)C(C)=CC=C1
200119,7.0,CC1OOC2=C1C=CC=C2C
200120,7.0,CCNOC(C)C1=C(O)C(C)=CC=C1
200121,7.0,CCNOC1=C(C(C)O)C=CC=C1C
200128,5.0,CC1(O)OC2=C1C=CC=C2C
200137,7.0,CCNC(C)(O)C1=C(O)C(C)=CC=C1
200142,7.0,CCNC1(C)OC2=C1C=CC=C2C
200534,8.0,CCN(OCC)C1=CC=CC=C1C
200536,9.0,CCN(OOCC)C1=CC=CC=C1C
200551,7.0,CCN(OC(C)O)C1=CC=CC=C1C
200560,6.0,CCN(OC(C)=O)C1=CC=CC=C1C
200580,7.0,CCN(C1=CC=CC=C1C)C(C)(O)O
200581,8.0,CCN(C1=CC=CC=C1C)C1(C)OO1
200584,7.0,CCN(C(C)=O)C1=CC=CC=C1C
200612,6.0,CCNC1=C(OC(C)=O)C=CC=C1C
200621,10.0,CCN1C2=C(C=CC=C2C)OOC1C
200626,8.0,CCN(C(C)=O)C1=C(O)C=CC=C1C
200654,9.0,CCNC1=C(OOCC)C=CC=C1C
200655,9.0,CCN(OCC)C1=C(O)C=CC=C1C
200660,8.0,CCNC1=C(OCC)C=CC=C1C
200661,9.0,CCN(O)C1=C(OCC)C=CC=C1C
200663,7.0,CCNC1=C(OC(C)O)C=CC=C1C
200664,8.0,CCN1OC(C)OC2=C1C(C)=CC=C2
200679,8.0,CCN1C2=C(C=CC=C2C)OC1(C)O
200821,7.0,CCNC1=C(CC)C=CC=C1C
200824,8.0,CCN(O)C1=C(CC)C=CC=C1C
200825,9.0,CCN(OO)C1=C(CC)C=CC=C1C
200842,6.0,CCNC1=C(C(C)O)C=CC=C1C
200843,7.0,CCNC1=C(C(C)OO)C=CC=C1C
200844,7.0,CCN(O)C1=C(C(C)O)C=CC=C1C
200845,8.0,CCN1OOC(C)C2=C1C(C)=CC=C2
200847,7.0,CCN1OC(C)C2=C1C(C)=CC=C2
200849,5.0,CCNC1=C(C(C)(O)O)C=CC=C1C
200850,6.0,CCNC1=C(C2(C)OO2)C=CC=C1C
200851,6.0,CCN1OC(C)(O)C2=C1C(C)=CC=C2
200854,5.0,CCNC1=C(C(C)=O)C=CC=C1C
200855,6.0,CCN(O)C1=C(C(C)=O)C=CC=C1C
200857,8.0,CCN1C2=C(C=CC=C2C)C1C
200865,8.0,CCN1C2=C(C=CC=C2C)C1(C)OO
200869,7.0,CCN1C2=C(C=CC=C2C)C1(C)O
201749,8.0,CCC1=CC=CC=C1C
201766,9.0,CCNOOC(C)C1=CC=CC=C1C
201767,9.0,CCN(O)OC(C)C1=CC=CC=C1C
201773,7.0,CC(O)C1=CC=CC=C1C
201774,8.0,CC(OO)C1=CC=CC=C1C
201778,8.0,CCNOC(C)C1=CC=CC=C1C
201781,6.0,CC(O)(O)C1=CC=CC=C1C
201782,7.0,CC1(C2=CC=CC=C2C)OO1
201783,7.0,CCNOC(C)(O)C1=CC=CC=C1C
201785,8.0,CCN1OC(C)(C2=CC=CC=C2C)O1
201786,6.0,CC(=O)C1=CC=CC=C1C
201800,8.0,CCNC(C)(O)C1=CC=CC=C1C
201801,9.0,CCNC(C)(OO)C1=CC=CC=C1C
201802,9.0,CCN1OC1(C)C1=CC=CC=C1C
201803,9.0,CCN(O)C(C)(O)C1=CC=CC=C1C
201822,10.0,CCC1=C(OO)C=CC=C1C
201823,10.0,CCNOC1=C(CC)C(C)=CC=C1
201833,9.0,CC1OOC2=C1C(C)=CC=C2
201834,9.0,CCNOC1=C(C(C)O)C(C)=CC=C1
201835,9.0,CCNOC(C)C1=C(O)C=CC=C1C
201836,10.0,CCN1OC2=C(C(C)=CC=C2)C(C)O1
201839,7.0,CC(=O)C1=C(O)C=CC=C1C
201840,8.0,CCNOC1=C(C(C)=O)C(C)=CC=C1
201848,9.0,CCNC1(C)OC2=C1C(C)=CC=C2
201851,9.0,CCNC(C)(O)C1=C(O)C=CC=C1C
201882,8.0,CC(O)C1=C(O)C=CC=C1C
201889,8.0,CC1OC2=C1C(C)=CC=C2
201892,7.0,CC1(O)OC2=C1C(C)=CC=C2
201893,8.0,CCNOC1(C)OC2=C1C(C)=CC=C2
201953,10.0,CCN(O)C1=C(CC)C(C)=CC=C1
201971,8.0,CCNC1=C(C(C)O)C(C)=CC=C1
201972,9.0,CCNC1=C(C(C)OO)C(C)=CC=C1
201973,9.0,CCN(O)C1=C(C(C)O)C(C)=CC=C1
201974,10.0,CCN1OOC(C)C2=C1C=CC=C2C
201976,9.0,CCN1OC(C)C2=C1C=CC=C2C
201978,7.0,CCNC1=C(C(C)(O)O)C(C)=CC=C1
201979,8.0,CCNC1=C(C2(C)OO2)C(C)=CC=C1
201981,8.0,CCN1OC(C)(O)C2=C1C=CC=C2C
201983,7.0,CCNC1=C(C(C)=O)C(C)=CC=C1
201984,8.0,CCN(O)C1=C(C(C)=O)C(C)=CC=C1
201993,9.0,CCN1C2=C(C(C)=CC=C2)C1(C)O
202102,7.0,CC1C2=C1C(C)=CC=C2
202119,8.0,CCNOOC1(C)C2=C1C(C)=CC=C2
202120,8.0,CCN(O)OC1(C)C2=C1C(C)=CC=C2
202123,6.0,CC1(O)C2=C1C(C)=CC=C2
202124,7.0,CC1(OO)C2=C1C(C)=CC=C2
202128,7.0,CCNOC1(C)C2=C1C(C)=CC=C2
202131,8.0,CCNC1(C)C2=C1C(C)=CC=C2
204587,10.0,CC(=CC=CCOCCO)C
204589,9.0,CC(=CC=CCOCC=O)C
204595,10.0,CCNC(=O)COCC=CC=C(C)C
204605,13.0,CCN(OCC=CC=C(C)C)OCC
204620,10.0,CCNC1(OCC=CC=C(C)C)CO1
204651,13.0,CCOC(=O)C=CC=C(C)C
204671,10.0,CCN(CC=CC=C(C)C)OC1CO1
204673,10.0,CCN(CC=CC=C(C)C)OCC=O
204686,10.0,CCN(CC=CC=C(C)C)C1(O)CO1
204688,10.0,CCN(CC=CC=C(C)C)C(=O)CO
204700,10.0,CCNC(C=CC=C(C)C)OCC=O
204705,11.0,CCN1C(=O)COC1C=CC=C(C)C
204717,10.0,CCNC(C=CC=C(C)C)OC1CO1
204777,11.0,CCN=C(C=CC=C(C)C)OCC=O
204839,7.0,CC(=CC=CCC(=O)CO)C
204840,8.0,CCNOCC(=O)CC=CC=C(C)C
204866,8.0,CC(=CC=CC1OCC1=O)C
204933,8.0,CCNC(C=CC=C(C)C)C(=O)CO
204934,9.0,CCN1OCC(=O)C1C=CC=C(C)C
204953,9.0,CCNC1(C=CC=C(C)C)OCC1=O
205006,9.0,CCN=C(C=CC=C(C)C)C(=O)CO
205067,11.0,CCNOC1=C(C=CC=C(C)C)OC1
205075,13.0,CCN1OCC=C(C=CC=C(C)C)O1
205077,11.0,CCNOC(C=CC=C(C)C)=C1CO1
205099,13.0,CCN1OOCC=C1C=CC=C(C)C
205103,11.0,CCN(O)C(C=CC=C(C)C)=C1CO1
205106,11.0,CCNC(C=CC=C(C)C)=C1COO1
205107,11.0,CCN1OCC(O)=C1C=CC=C(C)C
205108,11.0,CCN1OC(CO)=C1C=CC=C(C)C
205152,13.0,CCNOOCC#CC=CC=C(C)C
205153,13.0,CCN(O)OCC#CC=CC=C(C)C
205175,11.0,CC=CC=C(C)COCCONCC
205176,9.0,CC=CC=C(C)COCC=O
205182,10.0,CC=CC=C(C)COCC(=O)NCC
205190,11.0,CC1=CC=CCOCCOC1
205205,11.0,CCNCC=CC=C(C)COCCO
205207,10.0,CCNCC=CC=C(C)COCC=O
205212,11.0,CCN1CC=CC=C(C)COCC1=O
205230,11.0,CCN=CC=CC=C(C)COCC=O
205251,8.0,O=C1CC=CC=C(C)COC1
205274,11.0,CCN1OC2COCC(C)=CC=CC21
205275,9.0,CCNC1C=CC=C(C)COCC1=O
205282,13.0,CCN1OC12C=CC=C(C)COCC2
205283,11.0,CCNC12C=CC=C(C)COCC1O2
205293,11.0,CCN=C1C=CC=C(C)COCC1O
205295,10.0,CCN=C1C=CC=C(C)COCC1=O
205309,10.0,OC1=CC=CC=C(C)COC1
205310,11.0,CCNOC1=CC=CC=C(C)COC1
205315,13.0,CCNOC1=CCOCC(C)=CC=C1
205322,13.0,CCN(O)C1=CCOCC(C)=CC=C1
205324,11.0,CCNC1=C(O)COCC(C)=CC=C1
205365,10.0,CC=CC=C(C)COC1(NCC)CO1
205450,11.0,CCN=CC=CC=C(C)COC1CO1
205458,13.0,CCN=C1C=CC=C(C)COCCO1
205477,10.0,OCC(=CC=CCCCO)C
205483,10.0,CCNOCC(=CC=CCC1CO1)C
205485,10.0,CCNOCC1CC=CC=C(C)CO1
205487,11.0,CCNC(CC=CC=C(CO)C)CO
205502,10.0,CC1=CC=CC2OCC2OC1
205510,10.0,CC1=CC=CC(C2CO2)OC1
205524,10.0,CCNC(C=CC=C(CO)C)C1CO1
205525,11.0,CCN1OCC(C)=CC=CC1C1CO1
205526,10.0,CCNC1C=CC=C(C)COC1CO
205527,11.0,CCN1OCC2OCC(C)=CC=CC21
205540,13.0,CCN1OCC(C)=CC=CC12CCO2
205541,11.0,CCNC12C=CC=C(C)COC1CO2
205547,13.0,CCN1OCCC12C=CC=C(C)CO2
205548,11.0,CCNC1(C2CO2)C=CC=C(C)CO1
205557,13.0,CCN=C1C=CC=C(C)COOCC1
205560,11.0,CCN=C(C=CC=C(CO)C)C1CO1
205562,11.0,CCN=C1C=CC=C(C)COC1CO
205564,10.0,CCN=C1C=CC=C(C)COC12CO2
205584,11.0,OCC(=CC=CC=CCO)C
205588,13.0,CCN1OCC(C)=CC=CC=CCO1
205589,10.0,OCC(=CC=CC=C1CO1)C
205590,11.0,CCNOCC(=CC=CC=C1CO1)C
205591,10.0,OCC1=CC=CC=C(C)CO1
205592,11.0,CCNOCC1=CC=CC=C(C)CO1
205599,13.0,CCNOCC(=CC=CC1=CCO1)C
205600,11.0,CC1=CC=CC2=C(CO2)OC1
205604,13.0,CCNOCC=C1C=CC=C(C)CO1
205605,11.0,CC1=CC=CC(=C2CO2)OC1
205611,13.0,CCNC1=CCOOCC(C)=CC=C1
205612,13.0,CCN1OCC=C1C=CC=C(CO)C
205613,13.0,CCN1OCC(C)=CC=CC1=CCO
205615,11.0,CCNC(C=CC=C(CO)C)=C1CO1
205617,11.0,CCNC1=C(CO)OCC(C)=CC=C1
205645,13.0,CCNOCC#CC=CC=C(CO)C
205646,13.0,CCNOCC(=CC=CC#CCO)C
205659,11.0,CC=CC=C(C)C1OCCO1
205684,13.0,CCN=CC=CC=C(C)C1OCCO1
205694,10.0,CC1=CC=CCC2COC1O2
205704,13.0,CCN1OC2OCCC1C=CC=C2C
205705,11.0,CCNC1C=CC=C(C)C2OCC1O2
205710,13.0,CCNC12C=CC=C(C)C(OCC1)O2
205713,13.0,CCN=C1C=CC=C(C)C(O)OCC1
205723,13.0,CCNOC1OCC=CC=CC=C1C
205724,11.0,CC1=CC=CC=C2COC1O2
205727,13.0,CC1=CC=CC2=CCOC1O2
205729,13.0,CCNC1=CCOC(O)C(C)=CC=C1
205782,10.0,O=CC(=CC=CCC1CO1)C
205786,13.0,CCN=C(CC=CC=C(C=O)C)CO
205792,13.0,CCN1OCCC1C=CC=C(C=O)C
205793,11.0,CCNC(C=CC=C(C=O)C)C1CO1
205798,13.0,CCNC1(C=CC=C(C=O)C)CCO1
205801,13.0,CCN=C(C=CC=C(C=O)C)CCO
205811,13.0,CCNOCC=CC=CC=C(C=O)C
205812,11.0,O=CC(=CC=CC=C1CO1)C
205815,13.0,O=CC(=CC=CC1=CCO1)C
205817,13.0,CCNC(C=CC=C(C=O)C)=CCO
205828,13.0,O=CC(=CC=CC#CCO)C
205846,13.0,CCNC1C=CC=C(C)C(=O)OCC1
205852,13.0,O=C1OCC=CC=CC=C1C
205873,11.0,CC=CC=C(C)CN(CC)OCCO
205876,10.0,CC=CC=C(C)CN(CC)OC1CO1
205878,10.0,CC=CC=C(C)CN(CC)OCC=O
205891,10.0,CC=CC=C(C)CN(CC)C1(O)CO1
205893,10.0,CC=CC=C(C)CN(CC)C(=O)CO
205903,11.0,CCNCC(=CC=CCOCCO)C
205905,10.0,CCNCC(=CC=CCOCC=O)C
205906,13.0,CCN1CCOCC=CC=C(C)C1
205910,11.0,CCN1CC(C)=CC=CCOCC1=O
205922,10.0,CCNCC(=CC=CCOC1CO1)C
205923,13.0,CCN(CCO)CC(=CC=CCO)C
205953,15.0,CCN1CCOC(=O)C=CC=C(C)C1
205982,11.0,CCN1CC(C)=CC=CC1OCC=O
205994,11.0,CCN1CC(C)=CC=CC1OC1CO1
206002,13.0,CCN1CC(C)=CC=CC12OCCO2
206032,10.0,CCNCC(=CC=CCCCO)C
206036,12.0,CCN1CC(C)=CC=CCCCOO1
206040,10.0,CCN(O)CC(=CC=CCC1CO1)C
206043,10.0,CCNCC(=CC=CCC1COO1)C
206044,10.0,CCN1CC(C)=CC=CCC(O)CO1
206045,10.0,CCN1CC(C)=CC=CCC(CO)O1
206049,8.0,CCNCC(=CC=CCC(=O)CO)C
206050,9.0,CCN1CC(C)=CC=CCC(=O)CO1
206065,12.0,CCN(O)CC(=CC=CC1CCO1)C
206067,10.0,CCNCC(=CC=CC1OCC1O)C
206068,11.0,CCN1CC(C)=CC=CC2OCC2O1
206069,9.0,CCNCC(=CC=CC1OCC1=O)C
206076,12.0,CCNCC(=CC=CC1CCOO1)C
206077,12.0,CCN1CC(C)=CC=CC(O)CCO1
206078,12.0,CCN1CC(C)=CC=CC(CCO)O1
206080,10.0,CCNCC(=CC=CC(O)C1CO1)C
206081,11.0,CCN1CC(C)=CC=CC(C2CO2)O1
206082,10.0,CCNCC(=CC=CC1OC1CO)C
206083,11.0,CCN1CC(C)=CC=CC2OC2CO1
206095,12.0,CCNCC(=CC=CC1(O)CCO1)C
206096,13.0,CCN1CC(C)=CC=CC2(CCO2)O1
206097,11.0,CCNCC(=CC=CC12OCC1O2)C
206100,12.0,CCN1CC(C)=CC=CC23OCC12O3
206102,12.0,CCNCC(=CC=CC(=O)CCO)C
206103,13.0,CCN1CC(C)=CC=CC(=O)CCO1
206104,11.0,CCNCC(=CC=CC(=O)C1CO1)C
206107,12.0,CCN1CC(C)=CC=CC(=O)C12CO2
206113,12.0,CCN1CC(C)=CC=CC1CCOO
206117,10.0,CCN1CC(C)=CC=CC1C1CO1
206119,10.0,CCN1CC(C)=CC=CC1C(O)CO
206120,11.0,CCN1CC(C)=CC=CC1C1COO1
206125,9.0,CCN1CC(C)=CC=CC1C(=O)CO
206132,12.0,CCN1CC(C)=CC=CC12CCO2
206134,11.0,CCN1CC(C)=CC=CC12OCC2O
206136,10.0,CCN1CC(C)=CC=CC12OCC2=O
206139,12.0,CCN1CC(C)=CC=CC1(O)CCO
206140,13.0,CCN1CC(C)=CC=CC12CCOO2
206143,11.0,CCN1CC(C)=CC=CC1(O)C1CO1
206145,11.0,CCN1CC(C)=CC=CC12OC2CO
206181,13.0,CCN1CC(C)=CC=CC=CCOO1
206185,11.0,CCN(O)CC(=CC=CC=C1CO1)C
206188,11.0,CCNCC(=CC=CC=C1COO1)C
206189,11.0,CCN1CC(C)=CC=CC=C(O)CO1
206190,11.0,CCN1CC(C)=CC=CC=C(CO)O1
206198,13.0,CCN(O)CC(=CC=CC1=CCO1)C
206200,11.0,CCNCC(=CC=CC1=C(O)CO1)C
206201,12.0,CCN1CC(C)=CC=CC2=C(CO2)O1
206205,13.0,CCNCC(=CC=CC1=CCOO1)C
206206,13.0,CCN1CC(C)=CC=CC(O)=CCO1
206207,13.0,CCN1CC(C)=CC=CC(=CCO)O1
206209,11.0,CCNCC(=CC=CC(O)=C1CO1)C
206210,12.0,CCN1CC(C)=CC=CC(=C2CO2)O1
206228,13.0,CCN1CC(C)=CC=CC1=CCOO
206232,11.0,CCN1CC(C)=CC=CC1=C1CO1
206234,11.0,CCN1CC(C)=CC=CC1=C(O)CO
206235,12.0,CCN1CC(C)=CC=CC1=C1COO1
206260,12.0,CCNCC(=CC=CC#CCO)C
206261,13.0,CCNCC(=CC=CC#CCOO)C
206263,13.0,CCN(O)CC(=CC=CC#CCO)C
206284,12.0,CC=CC=C(C)C1OCCON1CC
206285,10.0,CC=CC=C(C)C(NCC)OCC=O
206290,11.0,CC=CC=C(C)C1OCC(=O)N1CC
206295,12.0,CCNC1OCCOCC=CC=C1C
206298,13.0,CCN1C2COC1C(C)=CC=CCO2
206306,12.0,CCN1CC=CC=C(C)C1OCCO
206308,11.0,CCN1CC=CC=C(C)C1OCC=O
206326,12.0,CCN(O)C1OCCCC=CC=C1C
206329,11.0,CCN1OC2CC=CC=C(C)C1OC2
206330,9.0,CCNC1OCC(=O)CC=CC=C1C
206331,12.0,CCN1C2CC=CC=C(C)C1OC2
206336,12.0,CCNC1OCCC(O)C=CC=C1C
206337,13.0,CCN1OC2C=CC=C(C)C1OCC2
206338,11.0,CCNC1OCC2OC2C=CC=C1C
206341,12.0,CCN1C2OCC13OC3C=CC=C2C
206343,13.0,CCNC1OCCC(=O)C=CC=C1C
206346,12.0,CCN1C2C=CC=C(C)C1OCC2
206348,11.0,CCN1C2OCC(O)C1C=CC=C2C
206350,10.0,CCN1C2C=CC=C(C)C1OCC2=O
206353,13.0,CCN1C2OCCC1(O)C=CC=C2C
206355,12.0,CCN1C2OCC3OC31C=CC=C2C
206365,12.0,CCNC1OCC=CC=CC=C1C
206366,13.0,CCN(O)C1OCC=CC=CC=C1C
206368,11.0,CCNC1OCC(O)=CC=CC=C1C
206369,12.0,CCN1OC2=CC=CC=C(C)C1OC2
206370,13.0,CCN1C2=CC=CC=C(C)C1OC2
206372,13.0,CCNC1OCC=C(O)C=CC=C1C
206379,13.0,CCN1C2=CCOC1C(C)=CC=C2
206404,11.0,CC=CC=C(C)C(NCC)OCCO
206406,10.0,CC=CC=C(C)C(NCC)OC1CO1
206425,13.0,CCN1C2COCC=CC=C(C)C1O2
206433,13.0,CCN(C1CO1)C1OCC=CC=C1C
206447,11.0,CCN1CC=CC=C(C)C1OC1CO1
206455,13.0,CCN1C2C=CC=C(C)C1OCCO2
206480,10.0,CCNC(O)C(=CC=CCC1CO1)C
206481,11.0,CCN1OC1C(=CC=CCC1CO1)C
206482,10.0,CCNC1OC(CO)CC=CC=C1C
206483,11.0,CCN1OCC2CC=CC=C(C)C1O2
206486,13.0,CCN1C2CC=CC=C(C)C1OOC2
206496,13.0,CCN1OC1C(=CC=CC1CCO1)C
206497,11.0,CCNC1OC2COC2C=CC=C1C
206503,13.0,CCN1OCCC2C=CC=C(C)C1O2
206504,11.0,CCNC1OC(C2CO2)C=CC=C1C
206507,12.0,CCN1C2OC(C=CC=C2C)C12CO2
206509,13.0,CCNC1OC2(C=CC=C1C)CCO2
206512,12.0,CCN1C(CCO)C=CC=C(C)C1O
206513,13.0,CCN1C2C=CC=C(C)C1OOCC2
206520,10.0,CCN1C2OC3(CO3)C1C=CC=C2C
206525,13.0,CCN1C(O)C(C)=CC=CC12CCO2
206527,12.0,CCN1C2OC3COC31C=CC=C2C
206530,13.0,CCN1C2OC1(CCO)C=CC=C2C
206532,12.0,CCN1C2OC1(C1CO1)C=CC=C2C
206546,12.0,CCNC(O)C(=CC=CC=CCO)C
206547,13.0,CCNC1OOCC=CC=CC=C1C
206548,13.0,CCN1OCC=CC=CC=C(C)C1O
206549,13.0,CCN1OC1C(=CC=CC=CCO)C
206552,12.0,CCN1OC1C(=CC=CC=C1CO1)C
206554,12.0,CCN1OCC2=CC=CC=C(C)C1O2
206555,13.0,CCN1C(CO)=CC=CC=C(C)C1O
206559,13.0,CCNC(O)C(=CC=CC1=CCO1)C
206561,12.0,CCNC1OC2=C(C=CC=C1C)OC2
206564,13.0,CCNC1OC(=CCO)C=CC=C1C
206566,12.0,CCNC1OC(=C2CO2)C=CC=C1C
206571,13.0,CCN1C(=CCO)C=CC=C(C)C1O
206575,12.0,CCN1C(=C2CO2)C=CC=C(C)C1O
206577,12.0,CCN1C2=C(CO)OC1C(C)=CC=C2
206593,13.0,CCNC(O)C(=CC=CC#CCO)C
206608,12.0,CC=CC=C(C)C1(NCC)OCCO1
206619,13.0,CCN1CC=CC=C(C)C12OCCO2
206627,12.0,CCNC1(O)OCCCC=CC=C1C
206628,13.0,CCN1OC12OCCCC=CC=C2C
206632,12.0,CCN1C23CC=CC=C(C)C1(OC2)O3
206634,13.0,CCNC12OCCC(C=CC=C1C)O2
206637,13.0,CCN1C2C=CC=C(C)C1(O)OCC2
206639,12.0,CCN1C2C=CC=C(C)C13OCC2O3
206647,13.0,CCNC1(O)OCC=CC=CC=C1C
206649,12.0,CCNC12OCC(=CC=CC=C1C)O2
206688,12.0,CCNC(=O)C(=CC=CCCCO)C
206689,13.0,CCN1OCCCC=CC=C(C)C1=O
206693,12.0,CCN1C(=O)C(C)=CC=CCC12CO2
206695,13.0,CCNC(=O)C(=CC=CC1CCO1)C
206698,13.0,CCN1C(=O)C(C)=CC=CC1CCO
206700,12.0,CCN1C(=O)C(C)=CC=CC1C1CO1
206703,14.0,CCN1C(=O)C(C)=CC=CC12CCO2
206708,13.0,CCNC(=O)C(=CC=CC=CCO)C
206709,14.0,CCN1OCC=CC=CC=C(C)C1=O
206710,12.0,CCNC(=O)C(=CC=CC=C1CO1)C
206713,14.0,CCNC(=O)C(=CC=CC1=CCO1)C
206715,14.0,CCN1C(=O)C(C)=CC=CC1=CCO
206717,13.0,CCN1C(=O)C(C)=CC=CC1=C1CO1
206723,14.0,CCNC(=O)C(=CC=CC#CCO)C
206774,11.0,CCN=CC(=CC=CCOCC=O)C
206784,12.0,CCN=CC(=CC=CCOCCO)C
206794,13.0,CCN=CC(=CC=CC1OCCO1)C
206826,12.0,CCN=CC(=CC=CCCCOO)C
206830,10.0,CCN=CC(=CC=CCC1CO1)C
206832,10.0,CCN=CC(=CC=CCC(O)CO)C
206838,9.0,CCN=CC(=CC=CCC(=O)CO)C
206845,12.0,CCN=CC(=CC=CC1CCO1)C
206849,10.0,CCN=CC(=CC=CC1OCC1=O)C
206852,12.0,CCN=CC(=CC=CC(O)CCO)C
206853,13.0,CCN=CC(=CC=CC1CCOO1)C
206860,10.0,CCN=CC(=CC=CC1OC12CO2)C
206865,13.0,CCN=CC(=CC=CC1(O)CCO1)C
206867,12.0,CCN=CC(=CC=CC12OCC1O2)C
206870,13.0,CCN=CC(=CC=CC(=O)CCO)C
206872,12.0,CCN=CC(=CC=CC(=O)C1CO1)C
206896,12.0,CCN=CC(=CC=CC=CCO)C
206897,13.0,CCN=CC(=CC=CC=CCOO)C
206904,12.0,CCN=CC(=CC=CC=C1COO1)C
206909,13.0,CCN=CC(=CC=CC1=CCO1)C
206911,12.0,CCN=CC(=CC=CC1=C(O)CO1)C
206914,13.0,CCN=CC(=CC=CC(O)=CCO)C
206918,12.0,CCN=CC(=CC=CC(O)=C1CO1)C
206943,13.0,CCN=CC(=CC=CC#CCO)C
206960,11.0,CC=CC=C(C)C(=NCC)OCC=O
206981,10.0,CCN=C1OCC(=O)CC=CC=C1C
206984,13.0,CCN=C1OCCC(O)C=CC=C1C
206997,13.0,CCN=C1OCC=CC=CC=C1C
207023,12.0,CC=CC=C(C)C(=NCC)OCCO
207033,13.0,CCN=C1OCCOCC=CC=C1C
207053,12.0,CCN=C(O)C(=CC=CCCCO)C
207054,13.0,CCN=C1OOCCCC=CC=C1C
207066,13.0,CCN=C(O)C(=CC=CC1CCO1)C
207068,12.0,CCN=C1OC2COC2C=CC=C1C
207071,13.0,CCN=C1OC(CCO)C=CC=C1C
207073,12.0,CCN=C1OC(C2CO2)C=CC=C1C
207088,13.0,CCN=C(O)C(=CC=CC=CCO)C
207100,13.0,CCN=C1OC2=C(C=CC=C1C)OC2
207104,13.0,CCN=C1OC(=C2CO2)C=CC=C1C
207323,9.0,CC=CC=C(C)CC(=O)CO
207324,10.0,CC=CC=C(C)CC(=O)CONCC
207350,10.0,O=C1CC(C)=CC=CCOC1
207351,13.0,CCNC1CC(C)=CC=CCOC1
207355,13.0,CCN1OC12CC(C)=CC=CCOC2
207368,13.0,CCNC(CC(=CC=CCO)C)CO
207378,15.0,CCN=C1CC(C)=CC=CCOOC1
207386,13.0,CCNC12CC(C)=CC=CC(OC1)O2
207387,15.0,CCN=C1CC(C)=CC=CC(O)OC1
207395,15.0,CCN=C(CC(=CC=CC=O)C)CO
207398,15.0,CCNC1CC(C)=CC=CC(=O)OC1
207417,10.0,CCNCC=CC=C(C)CC(=O)CO
207418,11.0,CCN1CC=CC=C(C)CC(=O)CO1
207436,13.0,CCN1OC2CC(C)=CC=CC1OC2
207437,11.0,CCNC1C=CC=C(C)CC(=O)CO1
207448,12.0,CCNC(O)C=CC=C(C)CC1CO1
207449,13.0,CCN1OC1C=CC=C(C)CC1CO1
207450,12.0,CCNC1C=CC=C(C)CC(CO)O1
207451,13.0,CCN1OCC2CC(C)=CC=CC1O2
207465,13.0,CCNC12C=CC=C(C)CC(CO1)O2
207472,13.0,CCNC(=O)C=CC=C(C)CC1CO1
207488,13.0,CCN=CC=CC=C(C)CC1COO1
207491,11.0,CCN=CC=CC=C(C)CC1(O)CO1
207493,11.0,CCN=CC=CC=C(C)CC(=O)CO
207502,13.0,CCN=C1C=CC=C(C)CC(O)CO1
207504,12.0,CCN=C1C=CC=C(C)CC(=O)CO1
207511,13.0,CCN=C(O)C=CC=C(C)CC1CO1
207513,13.0,CCN=C1C=CC=C(C)CC(CO)O1
207557,10.0,CC1=CC=CCC2(C1)COO2
207558,10.0,CCNOCC1(O)CC=CC=C(C)C1
207559,10.0,CCNOC1(CO)CC=CC=C(C)C1
207560,11.0,CCN1OCC2(CC=CC=C(C)C2)O1
207571,10.0,OC12CC(C)=CC=CC1OC2
207572,11.0,CCNOC12CC(C)=CC=CC1OC2
207573,12.0,CCNC12CC(C)=CC=CC1OC2
207574,13.0,CCN(O)C12CC(C)=CC=CC1OC2
207577,12.0,CC1=CC=CC2OOCC2C1
207578,12.0,CCNOCC1CC(C)=CC=CC1O
207579,12.0,CCNOC1C=CC=C(C)CC1CO
207580,13.0,CCN1OCC2CC(C)=CC=CC2O1
207581,10.0,OC1C=CC=C(C)CC12CO2
207582,11.0,CCNOC1C=CC=C(C)CC12CO2
207583,10.0,OCC12CC(C)=CC=CC1O2
207584,11.0,CCNOCC12CC(C)=CC=CC1O2
207586,13.0,CCNC12CC(C)=CC=CC1OOC2
207590,12.0,OC12C=CC=C(C)CC1CO2
207591,13.0,CCNOC12C=CC=C(C)CC1CO2
207592,11.0,CC1=CC=CC23OCC2(C1)O3
